IBGE;MUNIC;UF;REG;CAP;AMZ;SEMIAR;IPS25;POP;PIB21;PIBPC21;IVCM;CADPBF;CADPES;CADPBFPERC;RENDATOT;RENDAHOM;RENDAMUL;AREAFLOR;AREANFLOR ;AREAAGRO;AREANVEG;AREAAGUA;AREANAOBSV
5204409;Caiapônia;GO;Centro-Oeste;Não;0;0;63,15429087;16628;821653;50121,18131;50,67;51650;271013;19,05812636;2928,45;3403,71;2176,17;300990,9002;48192,33325;511191,2783;1782,481438;636,0257553;
5204508;Caldas Novas;GO;Centro-Oeste;Não;0;0;61,41459958;106820;3000886;30650,28561;49,97;342589;1408830;24,31727036;2495,55;2847,56;2058,39;53263,20751;439,1981112;98083,81733;5337,01678;3729,23479;
5204557;Caldazinha;GO;Centro-Oeste;Não;0;0;57,87793985;4819;84638;18916,3207;45,06;21606;83835;25,77205225;2304,05;2494,39;1985,77;6537,392315;5,569523022;18481,64062;118,8815157;27,59730371;
5204607;Campestre de Goiás;GO;Centro-Oeste;Não;0;0;61,82297555;3879;72737;19512,11188;51,97;35442;104730;33,84130622;2095,1;2284,83;1773,56;7552,921229;113,1055384;19477,0704;81,75172905;48,40590942;
5204656;Campinaçu;GO;Centro-Oeste;Não;0;0;60,32661958;3760;110500;30017,97465;57,46;36740;95550;38,45107274;2071,28;2222,13;1785,79;118969,7976;333,9681202;54344,01174;270,2172453;23918,16119;
5204706;Campinorte;GO;Centro-Oeste;Não;0;0;62,68698862;12983;333013;26814,06834;49,91;92969;267128;34,80316552;2537,9;2792,66;2067,02;46483,0958;586,6688011;58494,81402;646,8759183;237,3274005;
5204805;Campo Alegre de Goiás;GO;Centro-Oeste;Não;0;0;60,20655502;7807;846728;114916,3452;53;35478;119395;29,71481218;2597,92;3009,55;1843,95;75874,68527;6077,954726;158259,9696;995,661663;3807,066852;
5204854;Campo Limpo de Goiás;GO;Centro-Oeste;Não;0;0;60,84206712;8579;165099;20579,65879;51,05;84339;223909;37,66664136;2013,99;2150,26;1784,1;3050,847698;3,006825983;12265,55918;236,0449733;55,40341887;
5204904;Campos Belos;GO;Centro-Oeste;Não;0;0;59,29328708;18227;315295;17539,02438;52,06;172822;495749;34,86078641;1937,2;2123,78;1655,99;35932,952;4595,067311;32030,97982;890,9158816;57,09485;
5204953;Campos Verdes;GO;Centro-Oeste;Não;0;0;58,18629121;3822;56347;14171,86844;48,2;57288;152548;37,55408134;1930,53;2057,26;1710,3;9962,425574;9,191811292;34089,73892;164,7507895;87,51827629;
5205000;Carmo do Rio Verde;GO;Centro-Oeste;Não;0;0;57,24662926;9988;488084;50633,06006;47,04;61193;192789;31,74091883;1919,39;2165,56;1500,01;6094,621556;28,72123994;35395,44946;290,2621411;174,1466811;
5205059;Castelândia;GO;Centro-Oeste;Não;0;0;59,9670709;2871;91614;30915,50492;53,08;34175;89354;38,24674889;2510,99;2710,9;2163,8;2528,420913;902,3008078;26216,12003;128,736715;143,9546299;
5205109;Catalão;GO;Centro-Oeste;Não;0;0;66,08235557;122760;9916468;87294,59145;41,45;361488;1138901;31,74007223;3172,19;3576,05;2623,66;91441,21311;8969,081134;260069,9584;5684,857051;16466,31166;
5205208;Caturaí;GO;Centro-Oeste;Não;0;0;60,39893257;5352;100768;19580,17099;51,06;41885;126705;33,05710114;2089,13;2276,45;1761;2833,338162;13,56009885;17426,85203;163,8538944;65,57090096;
5205307;Cavalcante;GO;Centro-Oeste;Não;0;0;53,19562593;9730;383000;40258,36377;52,41;96814;297248;32,57010981;1714,63;1731,65;1690,31;555892,7416;84240,83452;46912,36814;720,1360163;7109,321059;
5205406;Ceres;GO;Centro-Oeste;Não;0;0;65,30824922;22570;734660;33567,2239;54,05;67168;299058;22,45985729;2945,23;3228,29;2578,38;2079,340134;3,192907648;18395,79807;684,1465455;146,2190708;
5205455;Cezarina;GO;Centro-Oeste;Não;0;0;58,87063915;8301;384996;47936,52297;52,35;44370;151545;29,27843215;2359,02;2622,67;1927,96;8571,190705;354,4251314;32050,28907;536,5664711;192,5487639;
5205471;Chapadão do Céu;GO;Centro-Oeste;Não;0;0;62,61036778;14321;2188716;171304,8661;47,16;56561;171309;33,01694599;3336,18;3991,61;2354,62;28591,19754;25766,36931;162821,6822;1095,491154;119,1926531;
5205497;Cidade Ocidental;GO;Centro-Oeste;Não;0;0;62,1384864;101570;1006150;11044,21955;59,35;736223;2023133;36,39024226;2196,51;2382,42;1966,82;16024,40915;931,36979;19645,02233;2311,950255;77,29418718;
5205513;Cocalzinho de Goiás;GO;Centro-Oeste;Não;0;0;56,34441454;27196;436319;17568,92104;56,44;233199;606172;38,47076407;2000,8;2111,51;1821,52;88134,63075;1935,870258;86648,88088;1498,465382;315,4874703;
5205521;Colinas do Sul;GO;Centro-Oeste;Não;0;0;53,92398979;4188;70439;17606,25427;47,74;37800;111594;33,87278886;1806,18;1884,69;1699,56;135667,9252;3135,698572;24855,77779;241,0317008;6851,861663;
5205703;Córrego do Ouro;GO;Centro-Oeste;Não;0;0;61,92466554;2441;74372;30527,67547;49,3;13811;49032;28,1673193;2413,64;2700,25;1809,84;11662,91649;22,76668712;33939,28451;66,82377228;115,0877735;
5205802;Corumbá de Goiás;GO;Centro-Oeste;Não;0;0;60,54816483;10724;260241;24819,23493;49,34;78660;227544;34,56913828;2077,12;2229,83;1813,04;36338,19003;1641,689474;67997,8326;356,901002;149,9711849;
5205901;Corumbaíba;GO;Centro-Oeste;Não;0;0;58,43178412;9484;709241;77959,23825;50,44;43253;142516;30,34957478;2295,25;2504,63;1970,6;43610,50431;395,5438514;126241,4163;306,8970084;15873,67924;
5206206;Cristalina;GO;Centro-Oeste;Não;0;0;55,80600448;66827;4602318;74368,59203;47,03;408811;1159066;35,2707266;2392,37;2672,99;1935,49;156974,1641;34602,05379;407184,348;5112,108491;11529,01644;
5206305;Cristianópolis;GO;Centro-Oeste;Não;0;0;55,27537963;3670;120103;34526,1849;51,1;29147;94090;30,97778722;2656,58;2843,17;2364,09;6085,43753;113,3511389;15741,1033;183,1379912;40,44011343;
5206404;Crixás;GO;Centro-Oeste;Não;0;0;55,75321934;17532;699319;41278,87657;49,36;59646;221465;26,9324724;2486,75;2783,07;1922,47;191235,656;429,9280449;274432,3175;556,9243528;641,7921353;
5206503;Cromínia;GO;Centro-Oeste;Não;0;0;61,68781148;3999;99558;25826,62204;50,69;34657;99177;34,94459401;2525,09;2863,03;2021,74;7986,176869;297,3582656;28058,41441;119,8194816;33,0798188;
5206602;Cumari;GO;Centro-Oeste;Não;0;0;57,65193498;2951;96867;33335,88285;49,67;11840;50961;23,23345303;2486,51;2711,65;2017,9;12163,42653;31,26928019;43303,59171;106,2547942;1230,812448;
5206701;Damianópolis;GO;Centro-Oeste;Não;0;0;62,75189738;3917;44977;12017,32947;46,55;38139;109929;34,69421172;1631,34;1709,08;1488,59;19670,63832;1110,079729;20771,01577;192,248531;18,79505682;
5206800;Damolândia;GO;Centro-Oeste;Não;0;0;58,86589482;2753;52496;19412,34244;50,81;31090;87883;35,37658023;1863,74;1857,73;1873,12;1444,389386;0;7059,092899;99,0586345;3,264716876;
5206909;Davinópolis;GO;Centro-Oeste;Não;0;0;58,42761442;1889;583084;308801,5317;54,61;13343;44298;30,12099869;2017,03;2112,07;1859,58;15616,20418;567,2765966;31288,13787;123,7582264;690,7401089;
5207105;Diorama;GO;Centro-Oeste;Não;0;0;57,49942597;1991;96842;47307,92755;52,68;12113;43822;27,64136735;2011,31;2214,2;1619,65;18651,87022;10,31064489;49435,31624;223,3737005;217,61497;
5207253;Doverlândia;GO;Centro-Oeste;Não;0;0;57,79293351;6823;400869;58049,9344;47,68;40330;134495;29,98624484;2536,25;2827,86;2005,07;100719,6306;7628,417563;213077,6963;333,6240313;995,8369135;
5207352;Edealina;GO;Centro-Oeste;Não;0;0;54,40232384;4104;405203;102014,7418;51,02;25607;88166;29,04407595;2561,25;2971,6;1848,47;8073,995914;1607,958912;49602,13782;181,4173365;353,5858045;
5207402;Edéia;GO;Centro-Oeste;Não;0;0;62,38142346;11982;923319;79174,1916;43,09;65428;237136;27,59091829;2621,14;3097,12;1884,31;16456,56029;8021,503626;120988,444;686,3595823;753,8344629;
5207501;Estrela do Norte;GO;Centro-Oeste;Não;0;0;59,31886873;3214;74794;23507,0191;51,75;24196;72954;33,16610467;2170,11;2340,25;1913,61;11115,7859;1,911231665;18715,01952;175,7182472;104,1657741;
5207535;Faina;GO;Centro-Oeste;Não;0;0;58,08883771;7167;167592;23877,71168;47,12;46709;144102;32,41384575;1880,16;1979,33;1627,63;74696,61262;138,9650606;119795,935;188,365443;151,3993906;
5207600;Fazenda Nova;GO;Centro-Oeste;Não;0;0;61,33062296;5842;152399;26120,72702;49,66;58976;146613;40,22562801;2139,86;2423;1588,87;38999,90078;507,2523658;87570,3624;242,7989351;588,1764908;
5207808;Firminópolis;GO;Centro-Oeste;Não;0;0;58,99588535;10274;272114;26307,74856;51,73;49846;162360;30,70091155;2673,59;3123,97;2025,68;4270,231176;53,06185253;37449,82195;361,613108;100,3904961;
5207907;Flores de Goiás;GO;Centro-Oeste;Não;0;0;53,79640455;14273;250936;18391,14034;58,35;101552;315869;32,15003688;1789,29;1787,66;1792,67;128856,6956;7440,788463;231396,4845;468,3283572;1352,362296;
5208004;Formosa;GO;Centro-Oeste;Não;0;0;61,38882652;121559;3247792;28226,68382;53,64;721015;2116187;34,07142185;2663,85;2972,28;2241,78;322596,5154;36769,69993;213645,573;4974,579359;2442,029453;
5208103;Formoso;GO;Centro-Oeste;Não;0;0;61,30745403;4662;111669;24138,23685;51,92;36475;107568;33,90878328;2207,66;2442,29;1758,61;43175,37074;13,21285439;40884,16135;215,4318622;56,32679647;
5208152;Gameleira de Goiás;GO;Centro-Oeste;Não;0;0;53,75216721;3563;312523;91089,24129;55;16492;69173;23,84167233;2468,78;2780,6;1841,88;13883,08428;197,1271911;44531,66354;174,5913559;46,70359498;
5208301;Divinópolis de Goiás;GO;Centro-Oeste;Não;0;0;59,7074063;4405;91700;20724,57034;51,13;63724;170705;37,32989661;1744,67;1866,69;1541,42;32182,92913;4123,604492;46250,2148;283,0567738;44,92214595;
5208400;Goianápolis;GO;Centro-Oeste;Não;0;0;58,82686746;14758;294381;21230,75688;49,28;101023;330591;30,55830316;2197,12;2288,55;2046,34;4729,009356;3,774897083;10886,33272;608,6907788;436,7006932;
5208509;Goiandira;GO;Centro-Oeste;Não;0;0;61,81917875;4962;202194;40955,16111;49,64;24891;87254;28,52705893;2246,13;2403,97;2004,08;15842,94209;23,47517514;40254,32204;190,8023305;680,2355433;
5208608;Goianésia;GO;Centro-Oeste;Não;0;0;65,4792329;78009;1888263;25805,51806;52,46;279702;1045404;26,75539791;2558,23;2833,18;2155,2;40020,2198;190,3665671;111350,7128;2675,008996;495,885794;
5208707;Goiânia;GO;Centro-Oeste;Capital;0;0;68,21368761;1503256;59865990;41953,83203;51,58;4560161;15610118;29,21285412;4248,65;4842,95;3558,34;11933,42796;438,6203654;29432,7297;30355,74409;770,5533985;
5208806;Goianira;GO;Centro-Oeste;Não;0;0;59,76024329;81495;1102687;15444,9165;51,81;357238;1214584;29,41237494;2008,42;2246,19;1651,58;3197,466487;117,6433939;15273,44235;2687,178895;104,2548913;
5208905;Goiás;GO;Centro-Oeste;Não;0;0;61,01500857;24172;763707;31958,87421;52,14;139121;451872;30,78770094;2510,34;2757,41;2145,08;113883,4685;1543,917731;194239,0379;726,4267371;448,4710743;
5209101;Goiatuba;GO;Centro-Oeste;Não;0;0;61,782336;36984;2169433;61273,82966;49,28;103066;449450;22,93158305;2776,21;3097,52;2330,16;27909,33942;7448,032893;209941,3722;1634,148363;1028,110786;
5209150;Gouvelândia;GO;Centro-Oeste;Não;0;0;54,22181245;4313;169369;38862,27647;51,94;25546;88296;28,93222796;2231,6;2528,97;1710,95;4334,262256;2379,455941;64460,12233;227,2090582;9296,835488;2040,543481
5209200;Guapó;GO;Centro-Oeste;Não;0;0;61,10028555;20985;347667;17917,88023;49,31;156648;444049;35,27718788;2149,05;2321,48;1901,22;8582,79796;342,340033;41522,07221;790,4218204;179,9413916;
5209291;Guaraíta;GO;Centro-Oeste;Não;0;0;61,00109389;2170;52169;24017,29145;49,53;18353;62218;29,4978945;1707,85;1947,55;1260,56;4939,784852;9,134618781;15532,5173;44,81048083;25,76061506;
5209408;Guarani de Goiás;GO;Centro-Oeste;Não;0;0;55,97347292;4091;86085;21227,27552;50,88;38319;112483;34,06648116;1745,29;1705,85;1828,62;48207,95256;6533,207251;66957,50016;383,5284479;19,45302267;
5209457;Guarinos;GO;Centro-Oeste;Não;0;0;55,6979244;2154;64343;29991,99625;50,4;13687;44631;30,66702516;2155,76;2087,53;2281,36;22868,98189;120,3701438;36181,29373;69,31939443;78,79556204;
5209606;Heitoraí;GO;Centro-Oeste;Não;0;0;54,59098692;3342;83875;25190,0082;53,13;40642;114163;35,59997547;1946,04;2264,38;1391,98;5094,744265;34,4581071;17562,751;112,4087954;56,67990352;
5209705;Hidrolândia;GO;Centro-Oeste;Não;0;0;56,7731351;30587;1329143;48260,60644;51,51;126547;436860;28,96740374;2591,68;2983,64;2019,63;23170,46214;525,2807837;69637,35136;1626,854875;251,5450518;
5209804;Hidrolina;GO;Centro-Oeste;Não;0;0;58,0755264;3477;87743;24931,88262;49,05;21535;70719;30,45150525;2430,35;2635,96;2045,41;19911,69648;123,6597856;37998,85994;118,7281466;226,3893661;
5209903;Iaciara;GO;Centro-Oeste;Não;0;0;57,81521783;10289;226513;21557,68565;54,01;141573;353866;40,00751697;1689,59;1774,2;1531,1;30395,53444;332,4591599;122922,9968;447,521058;619,2590955;
5209937;Inaciolândia;GO;Centro-Oeste;Não;0;0;57,91680345;6076;237525;40184,57046;50,82;28151;115358;24,40316233;2088,65;2379,07;1590,07;4497,336472;2197,668262;56333,76656;210,979092;5680,389229;
5209952;Indiara;GO;Centro-Oeste;Não;0;0;59,45018967;17985;656300;38748,66596;58,2;65508;255383;25,65088514;2562,14;2935,67;1851,6;14423,38284;2266,174287;77640,42662;765,2512728;447,5593015;
5210000;Inhumas;GO;Centro-Oeste;Não;0;0;62,88710044;53884;1406216;27133,57936;52,11;208704;920770;22,66624673;2436,78;2664,2;2140,29;9219,194475;40,52869031;50370,36207;1664,573252;194,4396486;
5210109;Ipameri;GO;Centro-Oeste;Não;0;0;61,88018331;26223;2429403;95785,8792;47,82;137675;450374;30,56903818;2358,79;2579,79;2011,39;150386,6419;4724,555396;278876,7957;1447,343423;2845,883993;
5210158;Ipiranga de Goiás;GO;Centro-Oeste;Não;0;0;57,52643142;2968;69939;24134,82518;51,03;23482;76955;30,51393672;2058,37;2253,24;1622,02;2706,847213;3,627597321;21570,84882;95,77806362;40,25117399;
5210208;Iporá;GO;Centro-Oeste;Não;0;0;63,27014202;37283;876296;24736,37935;50,35;108187;470630;22,98769734;2860,65;3226,18;2346,95;24212,35482;50,73086962;76281,42981;1938,937766;242,6091867;
5210307;Israelândia;GO;Centro-Oeste;Não;0;0;63,31760393;2515;71461;28118,22863;51,26;24912;68514;36,36045188;2187,68;2405,78;1785,92;18857,31891;122,2705098;38465,3729;148,5900829;324,3997876;
5210406;Itaberaí;GO;Centro-Oeste;Não;0;0;60,3266987;47603;1804955;40643,16116;53,16;226646;865151;26,19727654;2306,89;2597,62;1834,74;24858,21785;182,4974299;118886,7267;1520,488421;746,7207024;
5210562;Itaguari;GO;Centro-Oeste;Não;0;0;57,76228332;5120;98133;19917,26192;50,55;25454;107230;23,73775996;1876,05;2001;1694,57;2122,995261;0,602333423;11886,45177;196,8063991;58,68297667;
5210604;Itaguaru;GO;Centro-Oeste;Não;0;0;62,21020859;4837;104080;21378,42251;52,52;27905;100385;27,79797779;1676,37;1778,69;1523,74;3013,645039;0,430677185;20916,37257;140,7192833;29,97095459;
5210802;Itajá;GO;Centro-Oeste;Não;0;0;58,75330535;4276;131496;30241,07781;49,41;17613;82704;21,29643064;2501,65;2838,33;1976,12;36650,59115;4909,854823;159221,4433;207,9914652;7287,486834;
5210901;Itapaci;GO;Centro-Oeste;Não;0;0;60,14765681;21891;547546;26155,59756;49,66;56334;296979;18,96901801;2447,16;2784,55;1906,95;30434,768;157,2033453;63717,20138;682,4837436;310,4580188;
5211008;Itapirapuã;GO;Centro-Oeste;Não;0;0;56,82964623;8133;222269;27961,97873;47,39;64000;185415;34,5171642;2353,73;2662,18;1850,15;39984,87916;2089,813439;161426,0376;324,865094;966,6278114;
5211206;Itapuranga;GO;Centro-Oeste;Não;0;0;64,27360576;26553;553555;21353,19387;48,42;149023;507700;29,35257042;2146,67;2416,83;1733,68;33094,03974;135,3344139;93966,95675;672,6761036;269,7262486;
5211305;Itarumã;GO;Centro-Oeste;Não;0;0;57,8827504;6124;324831;53630,92383;49,48;25801;103523;24,92296398;3031,02;3435,83;2279,4;52542,2988;9729,002957;272870,1872;385,2669576;8206,816688;
5211404;Itauçu;GO;Centro-Oeste;Não;0;0;61,84881246;7636;219235;28546,46012;49,39;55007;177665;30,96107843;2160,48;2364,36;1853,27;6721,752137;1,031272949;31296,0144;217,8558209;69,35609866;
5211503;Itumbiara;GO;Centro-Oeste;Não;0;0;61,52033587;113322;5324330;49673,03519;47,81;396394;1383323;28,655202;3040,43;3528,06;2433,55;28858,69829;4096,656761;196963,408;4267,497521;10513,81572;
5211602;Ivolândia;GO;Centro-Oeste;Não;0;0;61,6124942;2731;139620;52223,99777;48,67;22198;70951;31,28638074;2538,59;2785,4;2036,91;40253,1829;685,0498228;84397,66154;183,7602801;565,6712176;
5211701;Jandaia;GO;Centro-Oeste;Não;0;0;61,2703649;6365;426814;68547,47165;53,3;26110;99068;26,35563451;2545,49;2905,15;1966,33;13491,59624;1488,726179;70637,80915;437,5465839;250,9521107;
5211800;Jaraguá;GO;Centro-Oeste;Não;0;0;60,27421313;46633;919741;20486,36997;48,84;307846;959636;32,07945513;2025,72;2169,8;1806,35;54224,67134;142,3621206;128552,4144;1418,572107;558,2494205;
5211909;Jataí;GO;Centro-Oeste;Não;0;0;61,71392132;111634;7996737;76186,41224;45,09;317423;1210479;26,22292497;3084,64;3460,19;2580,25;124559,1536;28469,34455;559194,4699;4254,728423;1402,417438;
5212006;Jaupaci;GO;Centro-Oeste;Não;0;0;60,9824159;2939;83148;28643,97415;52,58;17911;67751;26,43651016;1888,89;2013,45;1654,64;17249,95399;62,90308168;35117,75376;171,792162;277,0058698;
5212055;Jesúpolis;GO;Centro-Oeste;Não;0;0;65,44433984;2112;39661;18817,95822;51,95;24649;66297;37,17966122;2105,69;2102,15;2112,9;2138,491357;0,516235089;9251,682897;117,9659972;13,16352434;
5212105;Joviânia;GO;Centro-Oeste;Não;0;0;58,81601492;7247;342128;48138,78117;48,08;16321;84967;19,20863394;2691,2;3163,06;1961,39;5620,657399;528,8595172;38037,02226;288,3084665;149,6528572;
5212204;Jussara;GO;Centro-Oeste;Não;0;0;61,4746548;19926;693476;35603,38302;49,83;115549;386960;29,86070912;2773,56;3075,46;2296,84;112512,2183;4307,081292;285756,5018;843,2259525;5815,4961;
5212253;Lagoa Santa;GO;Centro-Oeste;Não;0;0;64,09288185;1435;51073;37011,39058;50,95;17922;45954;38,99986943;2224,93;2550,73;1694,98;6264,741772;1677,806228;38099,38998;110,7668883;176,916435;
5212303;Leopoldo de Bulhões;GO;Centro-Oeste;Não;0;0;58,11287339;9123;343211;39533,04063;44,45;62403;171574;36,37089536;2040,57;2198,47;1777,69;11585,73898;29,33375826;35554,30125;364,0778878;78,48601014;
5212501;Luziânia;GO;Centro-Oeste;Não;0;0;58,64157753;221262;5435386;26180,32084;47,82;1524623;4359000;34,97643955;2098,4;2301,91;1813,87;146311,6412;5259,331032;222139,637;9830,584073;12673,06443;
5212600;Mairipotaba;GO;Centro-Oeste;Não;0;0;61,44406532;2631;88293;34727,66064;53,45;18059;53911;33,49780193;2352,78;2614,69;1910,84;11871,47918;879,9862176;33836,57197;109,032581;104,4090856;
5212709;Mambaí;GO;Centro-Oeste;Não;0;0;57,95024137;8493;107530;13332,71406;49,23;96245;243662;39,4993885;1970,86;2108,94;1695,55;56891,96798;16070,06762;11248,09357;1116,253369;499,3046214;
5212808;Mara Rosa;GO;Centro-Oeste;Não;0;0;59,01878107;10806;291248;27418,14116;46,96;60786;206724;29,40442329;2584,45;2843,34;2199,87;52643,82973;236,1102456;115886,8699;458,4998784;321,2896275;
5212907;Marzagão;GO;Centro-Oeste;Não;0;0;60,05332431;2942;68532;25029,83452;50,95;15156;53090;28,54774911;2228,52;2448,54;1908,35;5389,937835;59,59971358;16514,57725;115,1092188;472,2979884;
5212956;Matrinchã;GO;Centro-Oeste;Não;0;0;60,31293493;4004;170652;42527,89698;53,44;36834;117194;31,42993669;1916,7;2062,35;1661,45;31971,28189;722,634769;81289,3025;165,4523434;899,818188;
5213004;Maurilândia;GO;Centro-Oeste;Não;0;0;58,18052565;10145;247891;24233,3661;50,89;60998;189123;32,25308397;2420,54;2729,98;1879,01;2619,316836;1868,714979;33884,53777;318,5032587;303,4615525;
5213053;Mimoso de Goiás;GO;Centro-Oeste;Não;0;0;58,86392871;2626;247554;95394,46985;57,08;22083;67164;32,87922101;1735,16;1678;1880,6;76416,7391;358,7736691;60558,44673;153,0364931;583,3384098;
5213087;Minaçu;GO;Centro-Oeste;Não;0;0;63,21488946;26616;1296632;48239,97834;41,94;142938;502695;28,43433891;2289,78;2502,03;1973,54;197820,5149;2188,791898;73329,48853;2635,989904;9444,86178;
5213103;Mineiros;GO;Centro-Oeste;Não;0;0;61,6473762;74999;3288692;47269,58022;43,39;269641;1129842;23,86537233;2803,43;3119,04;2353,71;277146,6831;122253,0415;500888,3921;3491,581324;512,524549;
5213400;Moiporá;GO;Centro-Oeste;Não;0;0;58,57770736;1687;53240;31827,09318;49,59;10106;38088;26,53329133;2213,05;2478,56;1712,54;13723,10644;33,21223077;31266,55317;79,19326503;131,3094543;
5213509;Monte Alegre de Goiás;GO;Centro-Oeste;Não;0;0;50,31068645;6534;120264;18102,49958;64,31;86365;228096;37,86344346;1503,12;1582,56;1354,23;191379,1796;9945,835624;109293,4383;379,1071314;993,0708955;
5213707;Montes Claros de Goiás;GO;Centro-Oeste;Não;0;0;55,42977338;9024;498788;57381,1275;54,66;30846;129686;23,78514258;2762,29;3213,6;1952,15;69304,20183;2622,295223;213970,0492;660,6875805;3481,979001;
5213756;Montividiu;GO;Centro-Oeste;Não;0;0;61,04236912;13094;1604396;129071,8066;51,21;43110;182666;23,6004511;2907,4;3456,06;2002,18;22564,59259;7042,483062;156412,7389;803,1571462;139,6290034;
5213772;Montividiu do Norte;GO;Centro-Oeste;Não;0;0;53,66982567;3743;108826;29007,78772;51,72;46982;125486;37,44003315;1965,2;1917,7;2074,72;61792,73547;365,3545155;70905,89457;175,1368313;481,7320092;
