IBGE;MUNIC;NHB1114;NHB1115;NHB1116;NHB1117;NHB1118;NHB1119;NHB1120;NHB1121;NHB1122;NHB1123;NHB1214;NHB1215;NHB1216;NHB1217;NHB1218;NHB1219;NHB1220;NHB1221;NHB1222;NHB1223;NHB1314;NHB1315;NHB1316;NHB1317;NHB1318;NHB1319;NHB1320;NHB1321;NHB1322;NHB1323;NHB1414;NHB1415;NHB1416;NHB1417;NHB1418;NHB1419;NHB1420;NHB1421;NHB1422;NHB1423;NHB1514;NHB1515;NHB1516;NHB1517;NHB1518;NHB1519;NHB1520;NHB1521;NHB1522;NHB1523;NHB1524
2106904;Monção;22,05;19,17;22,44;16,42;14,73;17,24;18,87;17,35;34,57;12,22;0,00;0,00;15,50;38,10;0,00;0,00;0,00;16,03;16,42;0,00;0,00;10,81;0,00;0,00;3,60;0,00;0,00;3,60;3,60;3,60;3,60;10,81;25,22;25,22;10,81;10,81;14,41;7,21;25,22;7,21;8,37;7,50;7,99;7,04;5,19;5,61;6,18;6,95;5,82;6,46;5,69
2107001;Montes Altos;13,07;16,67;20,00;16,95;6,10;12,58;22,06;18,07;39,68;7,09;0,00;0,00;0,00;0,00;0,00;0,00;55,56;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,98;0,00;0,00;0,00;0,00;10,98;32,94;0,00;10,98;0,00;10,98;10,98;10,98;0,00;0,00;4,79;4,21;5,08;5,05;4,28;4,92;4,91;4,77;5,14;4,34;3,71
2107100;Morros;14,58;7,81;6,13;24,00;13,22;16,76;22,79;28,37;7,07;21,74;0,00;57,47;0,00;28,25;0,00;0,00;0,00;30,67;0,00;72,46;0,00;0,00;5,39;0,00;0,00;0,00;5,39;0,00;0,00;0,00;32,34;0,00;0,00;0,00;10,78;10,78;0,00;5,39;5,39;5,39;5,92;5,69;4,89;4,85;6,36;5,09;4,13;4,42;6,35;5,69;4,92
2107258;Nova Colinas;12,82;28,04;22,22;9,35;10,00;12,50;25,97;31,58;0,00;12,82;0,00;0,00;0,00;153,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,88;4,17;5,93;5,18;3,03;3,75;4,51;5,06;4,15;3,79;2,90
2107308;Nova Iorque;0,00;51,28;37,04;33,33;19,23;58,82;0,00;25,64;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;23,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,15;0,00;0,00;0,00;0,00;0,00;0,00;69,44;0,00;4,87;4,94;5,67;5,84;5,73;5,58;4,08;6,51;5,51;5,58;4,90
2107357;Nova Olinda do Maranhão;10,20;16,13;21,10;12,15;6,04;10,31;7,22;10,07;11,45;33,61;0,00;0,00;0,00;0,00;29,59;0,00;0,00;0,00;40,49;0,00;0,00;0,00;0,00;0,00;0,00;6,99;0,00;6,99;0,00;6,99;34,93;13,97;13,97;13,97;27,94;6,99;6,99;0,00;0,00;6,99;6,09;4,76;5,38;11,69;7,44;5,86;5,37;4,81;5,45;5,36;4,32
2107407;Olho d'Água das Cunhãs;7,46;7,14;18,94;20,48;7,33;8,03;0,00;0,00;5,38;14,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,58;5,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,58;16,74;16,74;0,00;5,58;11,16;0,00;5,58;22,32;16,74;3,53;4,15;2,61;2,51;3,03;3,15;6,41;4,71;9,70;7,16;7,87
2107456;Olinda Nova do Maranhão;9,57;25,51;5,65;19,32;7,84;13,45;16,67;13,39;22,86;7,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,37;0,00;0,00;7,37;0,00;0,00;0,00;22,10;7,37;0,00;0,00;0,00;0,00;0,00;14,73;0,00;36,83;4,68;4,26;4,36;3,86;3,53;4,18;4,84;4,17;4,43;4,97;4,03
2107506;Paço do Lumiar;21,40;16,90;22,22;18,58;16,90;16,84;16,14;24,73;17,95;16,80;6,78;19,39;6,35;6,46;12,60;11,89;5,63;29,24;0,00;5,25;0,00;1,37;1,37;2,75;0,00;0,00;0,69;2,06;2,75;2,06;11,67;10,99;13,73;15,11;14,42;13,73;11,67;6,87;11,67;15,11;4,75;4,34;4,46;4,34;4,07;4,34;3,68;4,03;4,44;4,25;3,52
2107605;Palmeirândia;17,36;25,89;19,29;25,32;16,34;9,68;16,33;17,18;42,11;17,70;0,00;0,00;0,00;0,00;0,00;0,00;32,36;0,00;0,00;0,00;0,00;0,00;4,75;0,00;0,00;0,00;0,00;0,00;0,00;4,75;4,75;14,25;0,00;18,99;4,75;14,25;4,75;4,75;14,25;9,50;5,54;4,75;4,68;5,25;4,65;5,39;5,64;5,98;5,84;5,04;4,59
2107704;Paraibano;17,14;11,63;14,66;18,35;9,01;15,92;14,49;13,20;24,69;7,33;0,00;0,00;0,00;35,21;0,00;0,00;58,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,47;0,00;0,00;5,47;0,00;5,47;10,94;5,47;10,94;21,89;5,47;5,47;5,47;21,89;16,42;10,94;3,15;4,51;5,03;4,55;5,07;4,47;4,40;5,24;5,86;5,02;4,38
2108009;Pastos Bons;9,12;9,84;28,30;27,78;11,33;19,87;7,22;13,99;22,52;25,38;0,00;0,00;0,00;0,00;0,00;0,00;32,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,64;10,64;5,32;5,32;10,64;5,32;0,00;15,96;10,64;6,46;5,31;7,06;5,05;5,05;5,80;6,09;6,06;5,70;6,63;6,08
2108108;Paulo Ramos;14,35;49,61;21,22;9,80;7,81;19,13;10,84;15,58;11,59;8,67;0,00;22,88;0,00;0,00;0,00;0,00;26,11;26,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,92;4,92;9,83;24,58;4,92;19,66;9,83;9,83;9,83;9,83;1,30;2,77;2,72;2,76;2,96;3,23;4,35;3,52;3,47;3,83;3,66
2108207;Pedreiras;17,32;19,42;14,18;18,73;17,45;6,77;15,30;15,53;14,20;16,99;0,00;0,00;13,53;0,00;0,00;0,00;0,00;17,73;0,00;0,00;0,00;2,70;2,70;2,70;5,40;2,70;8,10;2,70;8,10;0,00;21,59;26,99;26,99;18,89;16,19;10,80;5,40;16,19;18,89;10,80;4,09;3,86;5,31;5,04;4,63;4,79;4,57;6,66;4,82;5,05;4,36
2108256;Pedro do Rosário;31,36;25,32;14,29;32,45;26,11;21,69;22,22;5,04;24,65;14,25;0,00;27,25;0,00;0,00;0,00;34,84;0,00;95,24;0,00;0,00;0,00;4,11;0,00;0,00;0,00;0,00;0,00;0,00;4,11;4,11;8,22;4,11;0,00;4,11;0,00;8,22;8,22;4,11;0,00;8,22;4,66;4,43;6,05;6,54;6,46;6,82;4,08;6,15;4,53;6,18;3,97
2108306;Penalva;23,04;35,56;19,06;28,13;23,92;17,16;28,39;19,12;22,60;22,02;15,63;0,00;14,27;15,70;15,36;0,00;0,00;29,33;14,06;0,00;0,00;3,08;0,00;3,08;0,00;3,08;6,15;3,08;0,00;3,08;6,15;12,30;24,61;12,30;12,30;12,30;6,15;9,23;9,23;6,15;6,93;6,12;6,63;6,30;5,53;6,18;6,03;6,70;7,15;7,46;6,88
2108405;Peri Mirim;14,81;21,28;15,27;16,26;20,41;30,08;15,04;25,42;9,35;65,22;0,00;0,00;0,00;0,00;71,43;0,00;0,00;0,00;0,00;108,70;0,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;18,01;0,00;18,01;0,00;9,00;18,01;9,00;0,00;0,00;9,00;5,47;4,44;5,43;3,94;4,68;4,72;0,00;5,13;4,38;4,26;4,03
2108454;Peritoró;18,06;13,55;18,97;13,19;7,92;38,35;29,94;20,41;31,47;21,66;22,73;25,06;0,00;26,81;25,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,88;9,77;0,00;0,00;0,00;0,00;0,00;0,00;19,53;0,00;4,88;29,30;19,53;14,65;4,88;19,53;19,53;9,77;6,41;5,82;6,04;6,38;4,72;6,18;3,61;44,14;33,13;13,40;12,01
2108504;Pindaré-Mirim;16,53;20,22;19,37;16,89;6,12;15,09;15,15;19,69;5,15;19,05;0,00;0,00;0,00;0,00;38,46;16,53;0,00;0,00;37,52;23,81;12,73;6,37;0,00;9,55;0,00;9,55;6,37;0,00;6,37;3,18;15,92;12,73;12,73;19,10;6,37;9,55;9,55;12,73;19,10;12,73;5,75;5,35;5,43;5,34;5,00;6,22;5,12;6,14;6,63;6,41;4,88
2108603;Pinheiro;18,03;16,69;12,32;22,24;19,55;22,21;15,59;17,00;14,03;18,33;6,40;6,48;18,62;13,99;14,41;13,87;0,00;13,69;6,18;0,00;4,73;1,18;0,00;2,36;3,55;1,18;3,55;2,36;1,18;1,18;13,00;11,82;10,64;5,91;20,09;18,91;18,91;16,55;14,18;11,82;4,25;4,33;4,93;4,18;4,17;4,46;4,95;4,21;4,15;4,41;3,48
2108702;Pio XII;17,86;16,36;11,76;25,58;11,93;4,69;15,87;14,84;20,71;20,65;0,00;0,00;18,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,57;9,14;0,00;0,00;4,57;0,00;13,71;13,71;22,85;9,14;41,12;18,28;9,14;31,98;18,28;27,41;5,00;4,65;5,14;4,75;4,38;5,66;5,65;5,30;5,68;5,72;5,19
2108801;Pirapemas;26,02;27,19;14,29;14,93;31,03;24,82;8,03;39,84;14,29;11,30;0,00;0,00;0,00;0,00;32,79;37,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,65;0,00;0,00;5,65;5,65;5,65;16,94;22,58;16,94;16,94;39,52;28,23;5,65;22,58;11,29;0,00;5,59;6,56;6,73;5,06;5,77;5,29;6,09;5,33;4,88;4,85;3,73
2108900;Poção de Pedras;11,15;14,65;16,95;15,50;14,29;8,23;25,53;9,13;19,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,63;0,00;0,00;0,00;0,00;5,83;0,00;5,83;5,83;5,83;5,83;0,00;11,65;11,65;11,65;5,83;0,00;11,65;11,65;11,65;23,31;5,83;11,65;17,48;3,39;3,01;3,37;2,89;2,76;3,11;3,21;2,93;3,04;3,39;2,73
2109007;Porto Franco;18,56;19,14;21,43;16,28;16,84;21,13;16,36;9,80;14,67;23,81;25,32;22,83;21,37;0,00;0,00;23,20;0,00;0,00;0,00;26,46;0,00;0,00;0,00;8,37;4,18;8,37;8,37;4,18;0,00;0,00;8,37;8,37;8,37;12,55;12,55;12,55;12,55;20,92;12,55;8,37;3,73;3,04;3,30;3,66;4,07;4,03;3,32;3,75;4,47;4,28;3,62
2109056;Porto Rico do Maranhão;27,40;15,38;12,82;15,15;13,16;0,00;0,00;18,18;0,00;16,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,80;0,00;0,00;0,00;33,59;16,80;16,80;0,00;16,80;0,00;33,59;0,00;16,80;33,59;4,23;4,70;4,71;4,11;3,43;3,78;4,36;4,94;4,61;4,20;4,36
2109106;Presidente Dutra;13,94;11,47;8,82;9,06;21,58;9,72;14,47;10,61;9,66;14,62;24,88;23,12;12,87;0,00;24,94;11,61;0,00;25,19;0,00;0,00;0,00;0,00;4,43;2,21;2,21;0,00;0,00;0,00;0,00;0,00;6,64;4,43;24,36;15,50;22,15;22,15;17,72;19,93;11,07;8,86;4,41;4,38;4,73;3,91;3,75;4,20;3,93;3,74;3,34;3,60;3,15
2109205;Presidente Juscelino;37,84;20,10;4,83;14,42;0,00;15,38;10,31;11,98;25,32;22,47;49,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,42;0,00;8,81;8,81;17,61;35,22;8,81;8,81;26,42;35,22;6,85;5,89;5,24;4,61;2,95;5,44;5,54;6,71;6,87;6,68;4,67
2109239;Presidente Médici;16,95;25,64;10,00;11,36;20,41;9,80;25,64;18,87;0,00;22,73;0,00;0,00;0,00;0,00;0,00;0,00;85,47;0,00;0,00;0,00;0,00;42,59;21,29;0,00;0,00;21,29;0,00;0,00;0,00;0,00;21,29;21,29;0,00;0,00;21,29;0,00;21,29;21,29;21,29;0,00;4,05;4,31;4,70;3,93;4,04;3,82;4,17;6,45;5,09;4,78;3,28
2109270;Presidente Sarney;18,72;13,26;20,25;22,90;28,72;22,60;22,66;17,96;17,73;27,49;33,00;29,67;0,00;31,15;0,00;0,00;26,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,17;11,45;0,00;0,00;22,90;5,72;5,72;5,72;11,45;5,72;17,17;0,00;11,45;11,45;5,14;4,65;5,65;6,27;5,17;6,03;5,39;4,90;5,62;4,66;4,35
2109304;Presidente Vargas;0,00;21,65;14,29;13,89;18,96;8,30;9,66;4,95;11,17;16,57;0,00;0,00;50,76;0,00;112,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,53;0,00;9,53;9,53;0,00;0,00;9,53;0,00;9,53;9,53;9,53;0,00;7,24;6,86;7,68;6,42;6,67;6,38;5,47;6,42;16,79;6,28;4,46
2109452;Raposa;19,47;22,83;16,74;11,95;14,23;16,43;19,27;21,44;19,27;9,11;19,88;17,92;0,00;0,00;0,00;0,00;22,83;0,00;0,00;0,00;3,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,24;3,24;12,97;35,67;12,97;12,97;6,49;32,43;12,97;16,21;6,49;22,70;3,28;4,99;4,99;4,50;3,94;3,36;4,08;3,93;4,30;4,27;3,41
2109502;Riachão;16,71;8,43;18,37;16,48;15,71;8,24;22,99;19,23;14,66;12,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,52;0,00;0,00;0,00;18,06;18,06;9,03;13,55;0,00;27,09;13,55;4,52;9,03;5,40;4,58;4,69;4,60;3,87;4,97;4,77;4,79;4,12;4,55;3,63
2109551;Ribamar Fiquene;0,00;20,55;29,85;8,55;40,65;16,13;19,80;20,83;0,00;9,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,43;26,95;26,95;26,95;26,95;0,00;0,00;0,00;0,00;3,91;4,10;5,00;4,06;2,97;5,27;3,83;3,73;4,47;4,23;2,99
2109601;Rosário;11,27;15,85;22,08;20,98;25,36;12,60;27,59;20,64;21,32;34,04;14,68;0,00;0,00;0,00;0,00;16,10;0,00;15,77;0,00;0,00;2,60;2,60;0,00;0,00;0,00;0,00;2,60;2,60;0,00;5,20;7,80;13,00;20,79;20,79;13,00;2,60;5,20;5,20;13,00;13,00;4,94;5,18;5,84;5,32;4,54;5,30;4,90;5,43;4,73;4,93;4,15
2109700;Sambaíba;16,13;14,93;30,30;0,00;0,00;0,00;27,03;23,26;0,00;12,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,88;5,04;5,02;3,06;3,51;3,38;5,53;4,80;4,98;4,31;3,74
2109759;Santa Filomena do Maranhão;15,63;0,00;18,18;0,00;11,11;12,50;12,35;14,93;0,00;25,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;181,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,93;0,00;0,00;0,00;14,93;14,93;4,10;4,02;4,82;5,15;6,49;10,92;8,64;5,89;5,51;5,69;5,49
2109809;Santa Helena;9,63;21,15;11,54;9,17;13,72;21,82;13,07;22,59;6,70;17,28;42,02;0,00;19,61;0,00;33,28;0,00;38,46;19,23;18,35;0,00;2,41;2,41;0,00;0,00;0,00;0,00;2,41;0,00;2,41;2,41;4,81;14,44;7,22;12,03;12,03;16,84;9,62;2,41;7,22;7,22;4,35;4,95;5,28;3,96;4,39;5,16;5,74;4,47;6,39;5,10;4,66
2109908;Santa Inês;22,71;13,23;19,75;12,51;14,20;12,58;18,65;19,42;12,66;19,10;5,80;11,42;18,74;24,91;6,28;6,49;12,60;13,17;0,00;0,00;4,71;3,53;5,88;5,88;3,53;2,35;4,71;2,35;2,35;1,18;11,76;17,64;16,47;12,94;12,94;17,64;22,35;12,94;17,64;18,82;4,33;4,55;4,30;3,52;3,36;3,88;4,11;4,68;4,70;4,90;3,83
2110005;Santa Luzia;18,98;15,63;19,90;9,54;21,63;19,97;13,84;15,95;23,01;14,66;6,77;13,60;13,54;22,62;0,00;7,59;7,81;8,65;26,02;31,41;0,00;0,00;1,74;5,21;0,00;3,47;5,21;1,74;6,94;3,47;17,35;17,35;13,88;10,41;15,62;22,56;12,15;5,21;6,94;8,68;4,32;4,73;5,12;4,53;4,06;5,07;4,77;4,60;4,29;5,09;4,45
2110039;Santa Luzia do Paruá;14,96;13,42;13,12;26,60;17,09;15,20;11,05;19,28;14,25;29,89;0,00;0,00;0,00;0,00;0,00;0,00;44,74;52,49;0,00;0,00;0,00;0,00;4,11;4,11;0,00;4,11;0,00;0,00;4,11;0,00;8,23;16,46;16,46;8,23;8,23;16,46;12,34;16,46;16,46;4,11;4,43;4,06;4,73;4,00;3,74;4,39;4,76;4,78;4,28;4,40;4,95
2110203;Santa Rita;10,61;24,00;16,64;22,22;26,10;18,21;25,41;14,81;22,86;13,41;0,00;0,00;0,00;33,22;14,68;0,00;16,00;0,00;17,09;0,00;0,00;2,70;2,70;0,00;0,00;5,40;0,00;0,00;2,70;0,00;10,80;16,20;10,80;2,70;10,80;13,50;5,40;13,50;2,70;16,20;5,53;5,22;6,07;5,75;4,89;5,21;5,07;4,87;4,75;5,08;3,89
2110302;Santo Antônio dos Lopes;8,10;8,16;11,54;4,26;7,60;11,63;12,45;27,13;9,26;14,63;40,65;37,88;0,00;41,84;0,00;0,00;0,00;76,92;0,00;0,00;0,00;0,00;6,99;0,00;0,00;6,99;0,00;0,00;0,00;0,00;20,97;20,97;0,00;13,98;13,98;6,99;0,00;6,99;6,99;6,99;5,16;5,60;6,66;3,59;3,72;4,14;4,16;3,67;4,02;3,93;3,62
2110500;São Bento;16,51;19,38;14,80;26,55;17,86;21,78;18,99;10,96;14,63;18,52;0,00;0,00;0,00;23,64;0,00;18,35;0,00;0,00;0,00;0,00;2,16;0,00;0,00;2,16;0,00;2,16;0,00;0,00;2,16;2,16;6,47;2,16;6,47;10,78;6,47;8,62;10,78;8,62;4,31;2,16;4,95;5,42;5,68;4,43;2,23;3,58;2,05;3,24;4,35;3,98;3,30
2110658;São Domingos do Azeitão;20,41;15,04;0,00;29,85;26,55;25,97;59,70;21,05;39,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;74,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,51;12,51;0,00;12,51;12,51;0,00;0,00;0,00;0,00;4,18;5,93;5,21;3,82;4,05;3,99;0,00;3,86;4,12;3,68;2,98
2110708;São Domingos do Maranhão;22,99;11,49;1,72;9,36;12,28;10,79;8,45;8,05;9,57;20,24;18,45;14,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,94;0,00;0,00;0,00;0,00;2,94;5,88;5,88;14,69;8,81;5,88;11,75;11,75;11,75;8,81;5,88;3,25;3,41;4,39;3,54;3,71;4,40;3,99;5,42;4,72;3,99;4,01
2110807;São Félix de Balsas;37,04;0,00;0,00;68,18;0,00;0,00;0,00;0,00;27,03;22,73;0,00;204,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,72;0,00;0,00;22,72;0,00;22,72;0,00;0,00;0,00;0,00;0,00;0,00;4,94;7,17;5,84;4,09;5,38;4,70;5,12;5,22;4,90;5,99;6,06
2110856;São Francisco do Brejão;32,26;7,19;6,58;14,60;8,77;0,00;0,00;9,26;23,53;19,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,05;0,00;0,00;0,00;11,05;11,05;0,00;0,00;11,05;11,05;0,00;11,05;33,15;11,05;11,05;0,00;11,05;4,31;3,64;4,33;3,20;3,25;3,74;3,09;3,31;3,42;3,55;3,83
2111003;São João Batista;21,98;3,72;26,22;33,20;22,14;22,47;30,57;15,69;20,75;18,96;29,33;64,10;0,00;0,00;0,00;36,63;0,00;0,00;0,00;0,00;5,39;5,39;0,00;0,00;0,00;10,79;0,00;0,00;0,00;0,00;5,39;10,79;5,39;16,18;0,00;0,00;16,18;10,79;5,39;16,18;7,11;6,22;5,83;5,40;4,75;4,98;4,29;3,49;5,21;5,04;4,12
2111029;São João do Carú;13,95;27,03;0,00;12,24;22,81;36,44;4,05;12,24;19,51;29,27;0,00;0,00;0,00;0,00;0,00;46,51;0,00;43,86;0,00;0,00;8,16;0,00;8,16;0,00;0,00;0,00;0,00;0,00;8,16;0,00;0,00;16,33;8,16;8,16;0,00;8,16;0,00;0,00;8,16;0,00;5,53;5,61;4,35;5,38;4,82;4,56;5,00;4,38;3,88;3,09;3,12
2111052;São João do Paraíso;7,19;0,00;12,42;26,85;27,59;18,63;20,41;0,00;6,58;6,85;0,00;0,00;0,00;0,00;52,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,10;10,10;10,10;10,10;0,00;0,00;0,00;10,10;4,12;4,42;4,64;4,64;4,61;4,61;5,66;4,92;4,26;4,41;3,95
2111078;São João do Soter;15,58;10,64;23,81;23,81;6,49;25,64;26,91;22,47;21,83;17,24;0,00;38,76;0,00;36,63;0,00;0,00;35,46;0,00;0,00;43,10;0,00;0,00;11,84;0,00;0,00;11,84;0,00;0,00;0,00;0,00;11,84;5,92;11,84;11,84;17,76;5,92;0,00;11,84;5,92;11,84;6,54;6,97;7,92;6,32;6,19;5,07;5,66;6,87;7,02;5,64;3,91
2111201;São José de Ribamar;17,71;17,28;13,63;19,16;16,09;21,85;19,12;15,70;20,15;17,28;4,12;0,00;15,31;0,00;6,45;5,90;15,16;12,39;12,36;8,94;0,41;0,82;1,64;0,82;2,04;1,23;1,64;0,41;1,23;2,45;12,27;13,08;15,54;13,08;16,76;11,45;17,17;17,17;9,81;17,58;4,38;4,35;4,23;4,22;4,08;4,50;4,31;3,75;4,07;4,73;3,88
2111250;São José dos Basílios;23,26;12,20;53,76;0,00;20,41;9,62;0,00;0,00;24,39;13,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,37;0,00;0,00;14,37;0,00;0,00;28,75;0,00;0,00;0,00;14,37;0,00;0,00;0,00;0,00;0,00;4,11;4,03;4,35;3,38;3,34;4,15;5,08;4,26;5,46;5,56;3,64
2111300;São Luís;19,90;19,30;18,08;19,42;18,36;15,88;15,19;15,30;20,23;19,71;6,76;8,09;7,64;3,88;5,23;4,23;8,24;10,04;7,07;5,41;1,35;1,64;1,54;2,51;1,93;1,73;2,70;1,93;2,31;2,02;18,50;22,64;23,99;20,52;17,92;20,43;15,42;15,61;20,33;18,79;4,11;3,97;4,06;3,85;3,49;3,64;3,52;3,65;4,03;4,13;3,69
2111409;São Luís Gonzaga do Maranhão;25,56;14,97;16,61;9,32;19,67;31,03;17,12;14,93;35,00;3,97;24,15;0,00;0,00;23,81;0,00;63,90;0,00;0,00;0,00;39,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,06;11,22;16,84;5,61;22,45;11,22;11,22;28,06;5,61;22,45;5,54;5,86;5,44;5,86;5,68;6,00;5,89;5,78;5,62;5,41;4,96
2111508;São Mateus do Maranhão;22,79;16,18;26,75;15,92;21,68;12,64;15,33;10,22;13,28;22,51;12,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,08;0,00;5,15;0,00;2,58;5,15;7,73;2,58;0,00;0,00;0,00;25,75;18,03;25,75;46,36;30,90;10,30;20,60;20,60;12,88;18,03;5,02;4,23;4,81;3,76;4,05;4,33;4,48;4,63;3,55;4,56;3,48
2111532;São Pedro da Água Branca;41,92;29,07;11,90;6,99;5,29;12,20;35,21;22,73;46,15;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;83,33;0,00;7,44;0,00;0,00;0,00;0,00;0,00;0,00;7,44;7,44;22,31;14,88;0,00;0,00;7,44;0,00;14,88;29,75;37,19;14,88;3,21;3,42;3,74;4,04;3,37;3,50;5,21;6,37;4,83;4,62;5,10
2111573;São Pedro dos Crentes;38,46;13,89;0,00;23,81;21,51;0,00;0,00;10,20;12,05;10,20;0,00;0,00;0,00;0,00;147,06;0,00;0,00;227,27;0,00;0,00;0,00;0,00;17,29;17,29;0,00;0,00;17,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,15;2,74;2,99;4,08;3,73;4,20;2,92;3,42;2,70;4,27;1,92
2111607;São Raimundo das Mangabeiras;31,25;37,62;20,77;25,00;18,75;35,26;21,60;23,97;6,45;7,58;0,00;26,53;29,41;0,00;0,00;0,00;31,35;0,00;0,00;0,00;0,00;0,00;10,71;10,71;0,00;0,00;0,00;0,00;5,36;0,00;5,36;5,36;0,00;10,71;5,36;16,07;26,78;26,78;10,71;10,71;5,11;4,86;6,24;5,31;5,11;5,43;7,66;4,76;5,15;4,56;4,10
2111631;São Raimundo do Doca Bezerra;0,00;38,46;0,00;31,75;10,42;22,73;21,98;0,00;10,31;12,20;0,00;0,00;0,00;0,00;0,00;96,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,70;17,70;17,70;35,40;35,40;0,00;0,00;17,70;0,00;3,00;3,48;4,66;4,23;3,44;3,02;5,12;3,19;3,51;3,21;2,72
2111672;São Roberto;11,63;34,09;17,54;12,99;0,00;11,11;45,45;14,29;64,52;12,35;0,00;0,00;0,00;0,00;0,00;0,00;113,64;0,00;129,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,01;0,00;44,01;22,01;0,00;0,00;0,00;0,00;0,00;0,00;22,01;22,01;3,60;4,42;4,37;4,84;4,04;4,13;5,61;4,46;4,29;4,29;3,51
2111706;São Vicente Ferrer;12,94;12,54;15,87;14,44;16,72;14,93;11,76;3,52;33,18;30,46;24,75;0,00;0,00;0,00;0,00;32,36;0,00;0,00;0,00;50,76;0,00;0,00;0,00;0,00;5,13;5,13;5,13;5,13;0,00;5,13;5,13;15,39;0,00;5,13;10,26;5,13;0,00;15,39;15,39;10,26;5,02;4,71;4,71;5,97;3,67;4,64;0,78;4,18;4,06;3,97;3,44
2111722;Satubinha;7,75;0,00;17,39;0,00;31,25;12,66;38,96;14,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,38;34,15;11,38;0,00;0,00;0,00;0,00;11,38;22,77;11,38;5,84;5,84;6,26;4,96;4,80;5,32;5,29;4,17;5,49;4,66;3,46
