IBGE;MUNIC;NHB41A14;NHB41A15;NHB41A16;NHB41A17;NHB41A18;NHB41A19;NHB41A20;NHB41A21;NHB41A22;NHB41A23;NHB42A14;NHB42A15;NHB42A16;NHB42A17;NHB42A18;NHB42A19;NHB42A20;NHB42A21;NHB42A22;NHB42A23;NHB4314;NHB4315;NHB4316;NHB4317;NHB4318;NHB4319;NHB4320;NHB4321;NHB4322;NHB4323
5103403;Cuiabá;100,16;89,94;68,13;49,06;38,84;32,02;32,02;16,35;19,76;23,17;51,78;46,17;38,78;29,82;22,40;18,61;19,58;12,67;13,37;14,13;33,80;29,19;27,96;29,50;30,57;22,28;23,81;20,28;22,89;24,43
5103437;Curvelândia;99,80;0,00;0,00;0,00;0,00;0,00;0,00;99,80;0,00;99,80;20,06;0,00;19,89;0,00;0,00;0,00;0,00;18,99;40,79;20,40;20,40;61,19;40,79;0,00;0,00;40,79;40,79;0,00;20,40;40,79
5103452;Denise;0,00;0,00;62,85;62,85;62,85;0,00;0,00;0,00;0,00;0,00;11,24;0,00;11,06;10,97;10,66;0,00;10,48;0,00;14,26;0,00;0,00;57,03;14,26;14,26;14,26;42,77;14,26;0,00;114,06;42,77
5103502;Diamantino;80,06;40,03;100,08;160,13;120,10;180,14;120,10;100,08;120,10;80,06;38,20;42,73;37,77;56,35;54,78;68,05;63,13;53,79;59,25;41,02;91,15;86,60;86,60;41,02;104,83;104,83;95,71;82,04;86,60;77,48
5103809;Figueirópolis D'Oeste;170,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,79;0,00;0,00;0,00;28,27;0,00;0,00;0,00;0,00;31,38;31,38;0,00;0,00;31,38;0,00;0,00;0,00;31,38;31,38;0,00
5103858;Gaúcha do Norte;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,05;96,11;0,00;0,00;0,00;27,91;0,00;13,31;0,00;12,85;37,91;23,13;0,00;0,00;0,00;23,14;34,71;0,00;0,00;0,00;23,14;23,14;23,14
5103957;Glória D'Oeste;0,00;0,00;0,00;0,00;0,00;0,00;0,00;192,31;0,00;0,00;0,00;0,00;0,00;0,00;98,52;33,05;33,24;33,44;103,27;0,00;34,42;172,12;0,00;172,12;0,00;137,69;0,00;34,42;68,85;68,85
5104104;Guarantã do Norte;67,12;26,85;67,12;67,12;107,40;53,70;40,27;147,67;26,85;67,12;41,63;32,42;23,38;28,99;56,34;22,34;27,68;41,16;22,56;51,57;12,89;12,89;12,89;12,89;9,67;19,34;25,79;12,89;32,23;48,35
5104203;Guiratinga;0,00;98,38;0,00;49,19;0,00;0,00;49,19;0,00;49,19;0,00;41,66;13,80;6,88;20,53;0,00;26,42;13,12;0,00;18,24;0,00;36,48;36,48;0,00;9,12;0,00;36,48;9,12;18,24;45,60;45,60
5104500;Indiavaí;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,32;0,00;37,76;0,00;0,00;35,98;0,00;0,00;0,00;0,00;0,00;45,19;0,00;45,19;0,00;0,00;0,00;0,00;0,00
5104526;Ipiranga do Norte;49,43;0,00;0,00;0,00;0,00;0,00;49,43;49,43;49,43;0,00;47,27;0,00;0,00;13,95;13,52;0,00;12,63;24,44;38,39;0,00;12,80;38,39;12,80;0,00;12,80;12,80;38,39;38,39;38,39;25,59
5104559;Itaúba;0,00;0,00;0,00;87,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,61;131,58;0,00;26,30;0,00;0,00;19,92;0,00;0,00;19,92;99,60;59,76;19,92;79,68;39,84;0,00;19,92;0,00
5104609;Itiquira;0,00;76,19;0,00;0,00;38,10;0,00;38,10;0,00;76,19;76,19;16,27;32,07;7,92;0,00;22,79;7,49;14,76;7,28;16,35;16,35;32,69;16,35;32,69;73,55;49,04;32,69;16,35;16,35;24,52;32,69
5104807;Jaciara;127,41;95,56;127,41;79,63;79,63;31,85;63,70;79,63;47,78;0,00;45,66;56,82;86,73;41,30;28,96;25,20;43,15;36,11;24,50;3,50;49,00;45,50;31,50;10,50;14,00;10,50;3,50;28,00;35,00;10,50
5104906;Jangada;0,00;0,00;128,37;0,00;0,00;0,00;0,00;64,18;0,00;0,00;25,35;12,62;25,12;12,51;0,00;0,00;11,83;11,88;0,00;0,00;94,26;175,06;121,20;161,59;13,47;53,86;13,47;40,40;26,93;26,93
5105002;Jauru;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,37;0,00;0,00;0,00;11,95;23,90;0,00;23,90;23,90;23,90;11,95;11,95;23,90;35,86;35,86
5105101;Juara;12,80;12,80;51,18;63,98;25,59;12,80;25,59;140,75;63,98;12,80;17,92;26,78;23,72;32,50;17,23;28,59;25,63;48,19;45,84;28,65;20,05;17,19;37,24;28,65;31,51;17,19;25,78;51,57;25,78;40,11
5105150;Juína;46,86;56,23;65,60;46,86;28,11;74,97;74,97;103,08;65,60;140,57;40,36;35,28;47,82;47,76;39,12;39,03;36,50;50,98;41,42;61,04;41,42;41,42;23,98;26,16;30,52;23,98;21,80;43,60;28,34;34,88
5105176;Juruena;83,68;41,84;83,68;41,84;0,00;0,00;41,84;83,68;83,68;0,00;29,80;14,35;41,58;13,41;6,51;6,30;18,37;29,74;19,58;19,58;19,58;19,58;39,17;29,37;19,58;29,37;19,58;39,17;39,17;0,00
5105200;Juscimeira;308,64;0,00;51,44;51,44;51,44;154,32;51,44;0,00;0,00;0,00;71,56;18,01;18,12;63,80;8,87;71,29;17,90;8,99;8,71;34,84;17,42;34,84;43,55;8,71;8,71;26,13;17,42;34,84;17,42;8,71
5105234;Lambari D'Oeste;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;95,79;0,00;17,34;0,00;16,99;0,00;0,00;0,00;0,00;0,00;20,88;0,00;62,63;0,00;0,00;0,00;0,00;20,88;20,88;83,51;20,88
5105309;Luciara;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5105507;Vila Bela da Santíssima Trindade;52,95;52,95;0,00;26,48;0,00;26,48;52,95;0,00;132,38;132,38;33,03;26,19;12,98;19,31;37,54;18,60;43,02;6,09;95,39;113,27;17,88;17,88;23,85;41,73;5,96;35,77;11,92;5,96;23,85;11,92
5105622;Mirassol d'Oeste;17,07;68,28;51,21;0,00;17,07;136,57;68,28;85,35;85,35;102,42;15,27;18,96;18,80;26,15;10,89;50,47;25,05;31,99;41,07;70,94;26,13;11,20;18,67;3,73;11,20;18,67;26,13;56,00;29,87;22,40
5106109;Nossa Senhora do Livramento;45,68;91,37;0,00;45,68;45,68;45,68;0,00;91,37;45,68;0,00;34,95;52,66;0,00;40,05;22,67;22,70;7,63;53,46;15,46;15,46;85,01;77,28;38,64;108,19;23,18;61,82;69,55;54,10;46,37;46,37
5106158;Nova Bandeirantes;34,58;276,63;103,73;0,00;34,58;103,73;103,73;69,16;34,58;69,16;37,47;80,12;77,98;76,00;53,66;45,79;44,63;49,84;66,01;73,34;0,00;29,34;22,00;7,33;14,67;29,34;7,33;22,00;22,00;44,00
5106174;Nova Nazaré;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101,01;0,00;0,00;0,00;27,98;27,36;0,00;25,98;0,00;0,00;119,05;0,00;23,81;0,00;23,81;0,00;23,81;0,00;71,43;71,43;47,62;23,81
5106208;Nova Brasilândia;0,00;0,00;289,44;0,00;0,00;144,72;0,00;144,72;144,72;0,00;0,00;0,00;50,88;0,00;0,00;26,12;52,56;27,35;25,43;0,00;0,00;25,43;25,43;50,86;0,00;0,00;25,43;50,86;0,00;101,73
5106224;Nova Mutum;64,93;58,44;58,44;77,92;71,42;25,97;58,44;71,42;64,93;136,35;49,73;32,74;41,28;44,59;34,15;24,24;36,31;33,18;30,55;52,11;34,03;34,03;51,94;28,65;35,82;26,86;39,40;55,52;84,17;71,63
5106232;Nova Olímpia;51,32;128,30;51,32;25,66;102,64;0,00;51,32;25,66;25,66;179,63;32,08;47,46;26,02;20,55;39,93;4,93;14,59;24,02;12,23;42,81;30,58;36,69;36,69;24,46;12,23;48,92;24,46;24,46;42,81;6,12
5106240;Nova Ubiratã;34,44;0,00;103,31;34,44;34,44;0,00;34,44;34,44;34,44;68,87;38,07;9,26;36,12;52,85;42,76;50,08;32,53;16,01;17,39;26,09;43,37;0,00;8,67;43,37;17,35;52,04;43,37;34,69;34,69;43,37
5106257;Nova Xavantina;0,00;0,00;18,53;55,58;37,05;0,00;18,53;0,00;0,00;92,63;4,93;19,61;19,49;24,23;9,42;9,36;33,42;4,61;36,97;57,51;20,54;16,43;16,43;36,97;32,86;57,51;41,08;32,86;28,75;32,86
5106265;Novo Mundo;0,00;0,00;0,00;0,00;0,00;70,57;70,57;0,00;70,57;141,14;0,00;11,96;11,70;11,45;11,12;32,69;21,36;0,00;76,69;92,02;0,00;15,34;15,34;15,34;30,67;61,35;0,00;15,34;46,01;46,01
5106273;Novo Horizonte do Norte;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,89;0,00;0,00;0,00;24,69;0,00;0,00;29,86;0,00;0,00;0,00;149,30;0,00;89,58;0,00;0,00;89,58;0,00
5106281;Novo São Joaquim;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,30;0,00;0,00;0,00;19,23;0,00;0,00;0,00;0,00;0,00;28,91;0,00;43,36;43,36;14,45;28,91;43,36;0,00;43,36;57,81
5106315;Novo Santo Antônio;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49,63;0,00;0,00;0,00;0,00;0,00
5106422;Peixoto de Azevedo;129,45;194,17;220,06;77,67;90,61;155,34;168,28;12,94;64,72;168,28;64,69;91,41;102,11;50,55;40,45;82,91;79,23;30,82;45,85;61,14;9,17;18,34;9,17;18,34;33,62;42,80;39,74;85,59;39,74;48,91
5106505;Poconé;31,65;142,43;31,65;94,95;174,08;94,95;31,65;31,65;47,48;47,48;34,28;62,25;27,95;31,02;48,83;36,54;24,01;14,98;25,63;19,22;76,88;28,83;16,02;22,42;32,03;19,22;32,03;54,46;28,83;28,83
5106653;Pontal do Araguaia;0,00;0,00;64,89;0,00;0,00;0,00;64,89;0,00;0,00;129,79;0,00;16,32;15,98;0,00;0,00;0,00;14,61;14,34;14,43;28,85;43,28;0,00;14,43;14,43;14,43;0,00;14,43;0,00;0,00;14,43
5106703;Ponte Branca;0,00;0,00;0,00;0,00;287,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,42;0,00;0,00;0,00;49,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5106752;Pontes e Lacerda;15,76;15,76;47,28;31,52;86,68;39,40;63,04;63,04;47,28;70,92;32,62;20,82;36,75;25,10;62,09;26,41;52,43;39,04;44,22;38,45;32,68;19,22;13,46;28,84;24,99;26,91;32,68;36,53;42,29;24,99
5106778;Porto Alegre do Norte;0,00;0,00;74,43;0,00;74,43;0,00;37,22;37,22;148,86;111,65;26,07;8,57;25,34;16,67;32,40;15,98;31,53;23,35;50,49;28,85;16,49;41,23;32,98;16,49;16,49;16,49;32,98;16,49;8,25;32,98
5106802;Porto dos Gaúchos;0,00;166,81;0,00;0,00;0,00;83,40;0,00;83,40;83,40;83,40;0,00;56,24;0,00;0,00;36,84;92,42;18,65;37,43;17,88;71,52;35,76;53,64;17,88;0,00;35,76;17,88;53,64;35,76;53,64;53,64
5106828;Porto Esperidião;43,42;0,00;43,42;0,00;43,42;43,42;43,42;86,84;0,00;43,42;26,33;17,45;52,02;25,86;41,89;8,32;24,80;41,06;29,40;29,40;88,20;39,20;0,00;19,60;9,80;88,20;68,60;39,20;9,80;29,40
5106851;Porto Estrela;0,00;0,00;0,00;176,99;0,00;0,00;176,99;0,00;0,00;0,00;0,00;31,67;0,00;67,27;0,00;67,50;69,52;0,00;0,00;0,00;0,00;0,00;31,02;0,00;0,00;0,00;0,00;31,02;0,00;0,00
5107040;Primavera do Leste;106,53;17,76;84,34;79,90;53,27;39,95;62,14;39,95;57,71;35,51;88,57;26,12;65,10;53,97;26,21;29,02;44,38;36,01;34,06;22,31;15,27;29,36;14,09;14,09;19,97;19,97;18,79;16,44;25,84;29,36
5107065;Querência;65,09;39,05;13,02;13,02;13,02;26,03;78,10;52,07;52,07;13,02;59,52;38,47;31,13;48,45;23,51;22,88;61,33;54,39;26,15;14,94;11,21;11,21;22,41;33,62;18,68;22,41;48,56;22,41;33,62;29,89
5107107;São José dos Quatro Marcos;29,32;58,63;58,63;87,95;29,32;29,32;29,32;0,00;0,00;58,63;10,69;21,48;16,18;16,26;21,09;26,45;10,61;21,29;11,21;33,62;16,81;22,41;33,62;33,62;11,21;5,60;22,41;22,41;5,60;28,01
5107156;Reserva do Cabaçal;0,00;245,10;0,00;0,00;490,20;0,00;245,10;0,00;0,00;0,00;0,00;76,05;0,00;0,00;73,50;0,00;72,91;72,62;0,00;0,00;0,00;0,00;47,13;0,00;0,00;47,13;0,00;0,00;0,00;0,00
5107206;Rio Branco;114,55;0,00;0,00;0,00;114,55;0,00;0,00;0,00;114,55;0,00;19,79;0,00;0,00;0,00;38,77;0,00;0,00;19,43;22,05;110,25;44,10;22,05;22,05;88,20;22,05;0,00;0,00;22,05;44,10;0,00
5107248;Santa Carmem;0,00;76,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,30;23,12;0,00;22,29;0,00;0,00;0,00;37,22;0,00;0,00;0,00;18,61;18,61;18,61;37,22;37,22;37,22;0,00;0,00
5107263;Santo Afonso;0,00;0,00;0,00;0,00;204,92;204,92;0,00;0,00;0,00;0,00;0,00;32,92;32,85;65,57;31,89;31,79;95,09;0,00;39,70;0,00;0,00;39,70;0,00;39,70;0,00;0,00;39,70;0,00;39,70;0,00
5107297;São José do Povo;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,16;25,85;51,18;0,00;0,00;0,00;0,00;0,00;0,00;208,70;69,57;69,57;69,57;0,00;69,57;0,00;34,78;34,78;34,78
5107354;São José do Xingu;0,00;0,00;66,31;0,00;0,00;66,31;132,63;0,00;0,00;132,63;37,36;18,60;37,06;36,93;0,00;35,75;53,38;35,42;0,00;50,29;16,77;0,00;0,00;16,77;0,00;67,07;16,77;16,77;16,77;50,30
5107404;São Pedro da Cipa;114,42;0,00;0,00;0,00;114,42;0,00;0,00;114,42;0,00;114,42;22,76;0,00;22,26;66,06;21,39;0,00;41,92;20,73;0,00;47,72;23,86;0,00;23,86;0,00;23,86;0,00;23,86;47,72;0,00;0,00
5107578;Rondolândia;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;233,10;0,00;0,00;0,00;0,00;0,00;49,99;0,00;0,00;28,53;57,06;0,00;0,00;0,00;0,00;0,00;57,06;0,00;0,00;142,65;0,00
5107701;Rosário Oeste;0,00;101,97;0,00;33,99;0,00;0,00;101,97;0,00;101,97;373,90;0,00;34,96;29,38;17,74;11,60;11,66;23,45;0,00;32,36;142,37;64,71;84,13;45,30;25,88;84,13;32,36;51,77;51,77;64,71;71,18
5107743;Santa Cruz do Xingu;0,00;0,00;0,00;0,00;159,74;0,00;159,74;0,00;0,00;0,00;45,19;0,00;42,50;0,00;80,16;0,00;75,96;37,04;0,00;0,00;37,58;0,00;0,00;0,00;37,58;0,00;37,58;75,16;75,16;37,58
5107750;Salto do Céu;0,00;0,00;0,00;145,35;0,00;0,00;0,00;0,00;145,35;0,00;27,91;114,22;0,00;29,88;0,00;0,00;0,00;31,00;27,18;0,00;27,18;0,00;0,00;0,00;81,54;27,18;0,00;0,00;27,18;27,18
5107768;Santa Rita do Trivelato;0,00;0,00;0,00;0,00;0,00;0,00;0,00;143,68;0,00;0,00;0,00;0,00;31,90;30,95;0,00;0,00;0,00;27,76;0,00;30,53;91,58;0,00;91,58;0,00;61,05;0,00;0,00;30,53;30,53;61,05
5107776;Santa Terezinha;59,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;59,49;0,00;38,47;0,00;0,00;24,85;12,08;0,00;35,46;35,10;39,49;13,16;0,00;0,00;0,00;0,00;39,49;13,16;0,00;0,00;13,16;13,16
5107792;Santo Antônio do Leste;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,78;21,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,79;48,79;24,40;24,40;24,40;0,00;0,00;48,79
5107800;Santo Antônio de Leverger;33,24;33,24;199,47;0,00;33,24;0,00;66,49;33,24;66,49;0,00;5,25;15,58;60,49;16,31;24,34;12,03;11,77;5,82;26,24;13,12;32,80;26,24;104,95;91,83;65,59;85,27;45,91;39,35;45,91;98,39
5107859;São Félix do Araguaia;0,00;0,00;0,00;0,00;31,38;31,38;31,38;0,00;94,13;0,00;0,00;8,99;0,00;8,86;8,61;25,62;16,89;0,00;22,04;14,69;22,02;0,00;44,05;7,34;14,68;14,68;14,68;7,34;36,71;7,34
5107875;Sapezal;11,91;0,00;71,46;11,91;23,82;35,73;11,91;11,91;35,73;35,73;13,75;13,24;55,33;20,57;11,97;23,18;18,74;14,55;27,64;13,82;24,18;38,00;24,18;6,91;27,64;24,18;13,82;24,18;27,64;38,00
5107883;Serra Nova Dourada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,02;0,00;0,00;0,00;0,00;121,21;59,59;58,65;0,00;0,00;55,56;111,11;0,00;0,00;0,00;0,00;0,00;55,56;55,56;166,67
5107925;Sorriso;73,62;90,36;63,58;100,39;90,36;87,01;73,62;56,89;204,14;184,06;60,46;67,25;47,11;61,02;60,35;50,93;46,35;42,13;74,12;84,96;43,39;46,10;41,58;34,35;49,71;49,71;40,67;55,14;48,81;52,42
5107941;Tabaporã;0,00;90,17;0,00;45,09;0,00;0,00;45,09;0,00;135,26;45,09;20,87;52,69;42,56;21,48;20,91;21,08;31,82;10,69;71,34;20,38;10,19;20,37;30,56;0,00;30,56;10,19;30,56;20,37;10,19;40,74
5107958;Tangará da Serra;18,83;33,89;18,83;30,13;52,72;15,06;30,13;60,25;75,31;71,55;17,34;19,09;16,51;23,27;30,46;8,67;14,19;27,87;32,88;22,55;28,19;33,82;41,34;34,76;21,61;24,43;33,82;32,88;22,55;30,07
5108006;Tapurah;26,95;26,95;0,00;0,00;26,95;80,84;26,95;53,89;188,63;80,84;16,74;8,13;7,92;7,71;44,91;29,19;28,48;20,86;62,63;34,79;27,84;6,96;6,96;27,84;20,88;13,92;20,88;20,88;34,79;90,47
5108055;Terra Nova do Norte;0,00;44,46;88,93;44,46;44,46;44,46;0,00;88,93;0,00;0,00;48,12;39,34;30,56;31,23;10,14;41,38;21,11;43,08;37,68;28,26;47,10;28,26;75,36;0,00;18,84;37,68;47,10;18,84;18,84;56,52
5108303;União do Sul;113,38;0,00;0,00;0,00;0,00;113,38;113,38;0,00;0,00;0,00;111,30;0,00;113,99;28,84;28,07;85,11;143,27;86,83;0,00;26,06;52,11;26,06;78,17;26,06;26,06;26,06;104,22;78,17;52,11;52,11
5108352;Vale de São Domingos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,84;0,00;0,00;0,00;0,00;0,00;0,00;64,02;68,87;34,44;0,00;0,00;0,00;0,00;68,87;34,44;0,00;34,44;0,00;34,44
5108402;Várzea Grande;164,30;109,06;100,56;39,66;46,74;28,33;38,24;32,58;24,08;38,24;77,51;53,24;48,28;27,01;27,66;20,35;21,91;19,63;17,36;22,37;25,33;20,33;22,33;24,33;21,33;17,66;23,99;22,66;29,99;26,99
5108501;Vera;31,89;31,89;31,89;31,89;63,78;31,89;31,89;0,00;63,78;63,78;28,17;27,94;9,24;9,17;35,66;8,84;17,54;25,57;31,25;39,06;7,81;15,63;46,88;15,63;0,00;15,63;15,63;46,88;125,00;46,88
5108600;Vila Rica;0,00;20,19;60,58;20,19;0,00;0,00;80,78;0,00;0,00;20,19;0,00;37,60;41,00;24,16;15,64;7,68;33,97;14,84;0,00;25,14;10,06;40,23;15,08;30,17;40,23;35,20;5,03;65,37;20,11;30,17
5108808;Nova Guarita;101,73;0,00;0,00;0,00;0,00;0,00;101,73;0,00;0,00;0,00;21,46;21,79;0,00;0,00;0,00;0,00;44,80;45,38;0,00;0,00;0,00;21,79;21,79;0,00;0,00;43,57;21,79;21,79;0,00;0,00
5108857;Nova Marilândia;0,00;0,00;0,00;121,95;121,95;121,95;0,00;0,00;121,95;0,00;0,00;64,37;127,67;63,31;30,78;91,52;30,27;30,01;28,34;56,67;28,34;0,00;28,34;0,00;85,01;56,67;85,01;0,00;56,67;0,00
5108907;Nova Maringá;0,00;208,04;0,00;277,39;0,00;138,70;346,74;277,39;69,35;0,00;0,00;64,40;12,54;48,89;23,73;34,72;67,80;88,34;51,32;51,32;17,11;0,00;0,00;17,11;34,21;34,21;34,21;17,11;17,11;34,21
5108956;Nova Monte Verde;54,76;0,00;273,82;0,00;54,76;0,00;54,76;54,76;164,29;54,76;35,12;0,00;91,64;22,67;22,03;21,79;32,34;10,67;108,26;24,06;96,23;60,15;12,03;36,09;12,03;24,06;36,09;60,15;24,06;72,18
