METRO;CAPITAL;IPS;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;DEMA;DESMAR;MORTR;MORTI;MORT;MORTINF;HOSP;SUBN;AGUA;ESG;IAGUA;PAGUA;COLETA;LUZ;PAREDE;PISO;ASSJ;ASSM;MORTAT;HOMI;ABNEF;ABNEM;EVSEM;DSTIEM;IDEBF;REPM;INTER;BANDA;TELM;QINTM;EXPVIDA;MRT1550;MRTCRN;OBS;SUI;VERDE;CO2;CALOR;VUNEC;VEG;DIRH;JUS;CULT;GRAV19;PARQUE;TRABI;VMULHER;ESUP;ENEM;FBE14;AG;PEC
0;0;46,38;131341,5;133916,18;17507,67;ADM;7649;7629839,36;6,97;12,02;79,64;26,97;139,4;38,3;1307,36;2,94;37,32;63,15;69,13;68,31;39,02;57,99;90,78;92,11;96,57;25,23;24,69;37,04;11,5;15,2;8,7;39,9;4,6;4,8;67,16;2,16;71,5;93,26;71,19;3,57;390,61;19,72;12,35;1,06;142,46;232,1;54,5;3,43;9;0,96;4;31,91;0;4,14;201,82;36,39;482,46;4,6;0;0
0;0;48,43;605610,83;685636,23;25278,78;ADM;27123;33716368,77;40,22;7,86;71,16;7,49;195,46;31,37;1253,55;4,48;51,15;74,71;58,77;83,78;56,16;82,56;82,46;82,63;93,1;3,06;15,38;46,15;1,3;7,9;7,2;19,4;5,45;6;66,79;6,06;76,24;91,74;71,22;3,12;433,36;21,9;15,38;7,14;127,32;223,46;43,22;21,61;5;0,78;2;21,96;5,41;8,2;1699,26;38,9;528,44;5,45;0;0
0;0;52,11;296050,19;300830,27;28455,38;PEC;10572;12237361,42;44,67;5,95;76,78;9,6;97,65;8,7;255,39;3,72;40,05;43,53;53,8;67,96;41,37;77,8;73,85;77,31;34,59;0;15,48;7,74;3,9;4,9;5,7;39,3;4,05;10;46,67;1,59;62,93;95,02;71,32;1,2;296,93;24,49;7,74;2,91;140,06;285,67;47,37;24,51;1;1,13;0;25,22;0;33,86;64,5;48,89;491,94;4,05;0;1
0;0;46,49;502966,05;512352,89;41722,55;AGR;12280;8376032,28;58,95;7,97;41,64;3,49;169,51;10,99;358,31;3,94;34,24;9,55;35,99;75,47;36,3;79,81;95;97,68;55,62;7,18;7,7;28,87;3,1;15,2;9,2;34,1;4,4;3,8;45,02;0,89;51,53;93,68;72,62;2,27;392,9;23,82;7,7;1,35;115,3;200,15;57,86;32,6;2;0,67;3;21,98;0;45,53;222,04;30,73;505,24;4,2;1;0
0;0;54,36;1864623,94;2058629,67;22934,82;ADM;89760;144144381;13,29;10,12;48,28;2,25;158,25;15,24;922,46;4,72;50,59;8,16;50,54;81,85;27,55;77,66;88,24;91,75;23,18;4,34;14,15;17,41;2;6,2;7,8;31,9;5,1;10;80,48;8,51;79,58;75,78;71,58;1,72;525,4;17,77;11,97;7,56;19,09;76,07;54,02;5,38;4;1,01;9;20;1,16;2,55;408,34;56,79;509,06;5,1;0;0
0;0;57,73;573575,87;644541,5;33960,77;ADM;18979;27410925,06;54,98;3,78;53,49;5,35;139,35;7,19;1259,29;5,32;61,03;76,2;61,1;82,43;60,47;86,85;95,14;92,27;24,52;2,15;26,66;15,99;1,5;10,2;12,1;17,2;5,2;4,5;71,77;81,29;69,05;91,56;71,27;2,46;344,85;16,44;5,33;6,39;51,3;101,3;54,13;23,99;4;0,91;3;16,55;0,7;2,13;21,44;28,93;509,4;5,2;0;0
0;0;43,11;549351,22;567040,49;16207,64;ADM;34986;22462188,71;7,52;20,54;34,4;5,73;183,65;28,43;445,89;4,96;15,39;27,23;17,96;73,99;46,88;59,72;80,23;79,63;78,09;23,23;2,82;36,7;3;10,4;3,8;48,5;5,05;5,8;52,24;0,98;60,41;94,65;68,35;2,09;324,42;13,64;11,29;4,48;154,21;682,27;58,75;2,69;1;0,92;2;31,03;1,8;9,29;52,27;20,42;486,29;5,05;0;0
0;0;46,88;112151,42;113975,21;13209,92;ADM;8628;6233971,27;3,96;17;11,8;35,41;5,31;43,48;139,08;3,85;33,06;31,71;37,34;74,12;34,59;37,16;65,32;64,61;14,69;0;10,84;6,51;1,2;13,9;7,6;31,8;4,55;1,2;35,53;0,38;36,82;0;68,83;1,53;189,03;10,8;21,69;0,53;51,97;314,47;52,73;1,03;2;1,1;2;34,35;0;4,75;67,37;50,93;499,34;4,55;0;0
0;0;53,18;263347,61;269204,84;13704,87;ADM;19643;12008244,58;8,18;5,99;36,25;0;147,04;21,21;1033,45;4,25;55,26;30,9;59,92;57,4;57,15;73,88;86,8;89,72;18,41;10,62;5,18;20,73;3,9;16,5;5;37,8;4,3;3,5;62,55;2,17;62,9;95,02;71,17;1,43;344,19;14,92;5,18;4,72;29,45;122,8;51,2;3,04;5;0,95;4;26,97;0,51;6,72;31,85;30,11;487,96;4,3;0;0
0;0;47,45;175778,99;184903,71;19060,27;ADM;9701;10769577,22;6,03;28,69;52,19;21,14;202,81;33,06;1072,05;4,65;40,55;26,72;69,77;63,35;26,71;70,83;94,73;96,05;36,34;0;8,34;8,34;1,6;23,6;10;33;4,55;0,4;67,51;1,58;57,21;88,88;71,04;3,21;353,05;15,79;16,67;3,93;210,91;556,02;52,66;2,61;5;0,75;3;28,93;0;2,79;193,8;29,23;507,38;4,55;0;0
0;0;46,69;253424,21;256864,84;13020,98;ADM;19727;15109416,89;3,66;11,68;5,18;4,5;88,25;10,87;506,92;3,88;29,56;1,04;26,54;86,7;1,52;58,82;93,65;93,89;16,24;12,3;0;17,55;6,8;17;4,2;50,9;4,3;2,3;32,73;0,38;41,89;0;68,55;0,76;151,4;9,82;5,85;5,15;30;157,96;62,23;1,13;2;1,01;3;25;0;20,08;221,4;49,95;472,21;4,1;0;0
0;0;53,81;574701,23;601470,51;29854,1;AGR;20147;19171104,49;76,06;1,98;30,07;5,06;86,8;7,81;709,78;4,29;43,65;59,23;43,5;67,22;61,7;85,07;90,19;98,27;19,04;0;12,08;6,04;2,8;10,6;8,3;26;4,75;11,1;64,47;1,9;71,56;78,62;72,17;1,87;332,22;23,64;6,04;5,15;40,3;27,78;48,57;54,22;3;0,98;4;23,05;0;2,51;211,15;52,26;488,56;4,75;1;0
0;0;50,58;157711,85;160534,75;12845,86;ADM;12497;7617665,55;3,76;11,9;8,17;8,35;50,24;26,32;240,06;4,68;49,65;67,9;34,44;74,82;39,02;57,82;90,8;90,45;55,65;3,66;3,73;18,63;1,1;2,1;4,5;48,9;4,15;7,9;41,16;0,55;29,3;1,49;68,58;1,05;300,37;12,26;0;3,68;33,33;204,94;70,59;1,55;2;1,01;4;37,97;0;68,77;19,6;58,43;489,14;4,15;0;0
0;1;62,68;9448561,18;10955674,86;26119,02;SERV;419452;1583035722;34,76;8,84;63,13;1,69;144,66;17,56;457,5;3,84;62,91;89,42;60,73;70,72;87,05;80,73;71,98;82,89;48,99;5,32;15,63;35,64;1,2;5,3;6,2;23,2;5,25;8,7;96,18;27,65;93,43;95,03;72,85;1,77;470,26;25,06;10,14;6,46;10,93;29,83;51,34;17,56;7;0,98;10;15,19;8,86;0,79;524,7;176,2;547,51;5,25;0;0
0;0;52,51;252578,7;255648,56;12933,1;ADM;19767;15318793,99;18,12;9,16;36,17;5,17;243,47;6,23;844,84;5,84;45,66;3,53;28,45;70,51;37,43;82,74;97,25;97,59;16,83;4,41;6,69;13,39;2,7;11,4;3,5;39,1;4,45;4,4;39,66;2,6;50,42;97,59;69,18;1,47;283,43;11,78;1,34;1,86;39,01;175,39;54,51;10,18;2;0,82;2;28,97;1,03;2,71;167,81;62,65;481,6;4,45;0;0
0;0;43,78;107012,68;108545,11;15747,15;ADM;6893;5866318,05;1,86;11,15;45,87;29,78;192,68;64,81;1189,61;7,9;38,9;34,35;39,37;78,06;40,25;33,73;51,1;48,96;0;0;0;14,87;0,8;27,6;7,3;65,2;3,55;0,2;40,47;0,52;30,87;27,83;71,86;3,15;392,16;11,16;23,8;1,39;52,46;191,88;59,67;0,91;2;1,14;2;29,17;0;64,54;90,91;60,33;512,29;3,1;0;0
0;0;51,16;748050,5;779671,69;33253,93;AGR;23446;22863630,3;74,8;2,7;51,64;8,69;151,1;14,53;835,96;6,16;38,38;71,92;30,51;81,24;64,88;86,59;58,5;71,97;63,6;5,25;9,32;46,61;1,6;6,3;11,9;21;5,2;4,4;66,14;13,38;76,23;95,95;72,17;2,2;331,55;21,98;13,98;1,66;44,07;40,55;53,99;45,93;6;1,26;2;17,44;8,39;2,7;182,45;37,9;506,81;5,2;1;0
0;0;47,73;722143,79;748094,17;15860,21;ADM;47168;26124791,23;9,74;12,53;51,6;2,15;168,26;22,28;1615,5;4,64;35,99;73,24;33,44;78,29;45,75;70,02;91,97;86,07;57,91;5,03;9,68;29,03;6,2;12;9,3;43,6;4,75;11,2;66,72;1,33;70,5;96,67;73,59;1,64;412,3;19,44;7,26;2,44;99,59;307,14;52,91;5,02;7;1,14;4;26,08;0,81;15,69;306,55;30,03;522,92;4,75;0;0
0;0;44,5;680924,15;711884,41;16279,09;ADM;43730;38302334,36;9,32;14,24;67,21;2,32;163,11;28,49;791,22;4,87;38,01;14,41;32,55;83,49;44,18;59,14;77,42;77,6;31,45;4,84;7,36;20,71;5,5;16,1;7,2;40,8;4,7;3,4;56,74;1,69;57,58;90,58;68,21;2,03;533,24;13,63;9,2;6,23;79,54;366,97;59,45;3,59;4;1,1;3;30,24;0,1;3,3;333,88;36,19;498,13;4,7;0;0
0;0;46,42;434207,91;454980,63;22902,48;ADM;19866;15459174,27;30,36;10,39;61,24;5,1;126,46;9,55;1560,46;3,84;44,86;58;52,04;73,39;47,11;71,32;89,92;92,2;16,46;0;38,37;16,44;6,5;19,4;10,2;36,2;5,05;5,8;65,34;0,74;64,21;92,47;71,38;2,65;441,72;23,19;12,06;3,15;131,63;351,37;44,79;12,45;2;1,25;4;25,16;0,25;11,22;577,38;22,2;507,97;5,05;0;0
0;0;48,29;464015,98;471314,64;24623,3;AGR;19141;13736612,33;53,64;5,27;37,19;3,46;75,9;32,74;360,48;3,82;14,32;43,14;21,18;81,24;43,32;80,37;65,07;72,22;37,75;6,68;5,99;17,97;4,8;14,6;6,1;38,9;4,6;13,3;53,07;1,02;61,79;90,48;71,24;1,4;287,95;22,37;11,98;2;78,36;129,4;52,99;34,03;2;0,82;3;21,43;0,08;35,26;12,47;29,8;498,84;4,6;1;0
0;0;45,67;213287,28;217332,51;13255,22;ADM;16396;2369797,35;6,07;3,56;24,66;6,17;85,26;21,21;829,47;3,3;15,04;56,32;16,61;86,55;60,1;85,33;87,6;91,07;16,9;2,64;6,3;6,3;6,1;4;11;54,2;4,1;22,8;62,34;0,33;35,36;0;71,69;0,84;331,52;18,54;6,3;1,8;18,77;94,54;58,69;1,81;2;0,98;3;33,64;0;10,66;419,4;29,49;459,21;4,1;0;0
0;0;53,25;116034,88;118871,74;9960,76;ADM;11934;8352216,17;2,38;0,61;17,04;17,04;189,5;27,03;712,25;3,87;52,05;19,85;51,88;41,86;43,14;86,88;92,87;95,95;20,2;0;5,55;5,55;2,3;5,8;2,4;41,3;4,4;5,9;71,16;0,14;43,66;5,85;71,36;1,31;221,65;15,83;18,49;5,58;6,98;11,09;71,91;2;4;1,06;2;31,27;0,48;22,08;645,53;70,1;455,93;4,4;0;0
0;0;52,22;135688,61;138599,4;9697,69;ADM;14292;3704100,11;8,28;1,18;14,33;0;113,78;22,22;2043,1;3,65;45,22;9,37;40,86;66,54;42,7;85,09;98,22;95,57;24,14;3,31;8,03;50,19;1;5,6;10,2;27,6;4,85;1,6;46,8;0,71;53,11;88,56;69,48;1,28;283,29;20,12;8,03;0,68;27,25;24,09;68,54;2,93;5;1,17;2;29,44;0;6,08;105,26;30,82;488,84;4,85;0;0
0;0;54,04;242301,35;248435,25;11324,94;ADM;21937;7398397,25;1,39;0,92;18,63;4,66;108,95;12,61;774,95;2,97;77,97;43,99;66,22;76;76,11;88,11;89,29;79,77;95,72;3,92;4,65;40,71;2,6;5,6;8,6;22,5;4,9;2,1;63,54;0,12;50,96;72,25;70,42;1,71;410,87;23,58;5,82;2,56;3,91;1,74;61,48;1,32;2;1,13;1;23,53;0;14,96;231,54;46,01;494,1;4,9;0;0
0;0;43,92;282765,27;297810,09;13096,89;ADM;22739;18455754,38;7,77;31,35;13,42;9,1;100,34;14,76;866,35;4,34;28,52;18,83;13,1;41,0179386;55,42;87,52;68,73;83,4;30,34;9,76;48,43;29,06;5,3;15,5;13,8;27,3;4,9;9,2;59,13;2,33;47,26;24,35;71,29;2,62;392,69;18,53;4,84;3,69;568,69;1528,07;52,45;4,58;8;0,9;2;22,51;0;8,31;205,02;24,86;524,92;4,9;0;0
0;0;47,27;180593,53;184947,27;8862,72;ADM;20868;9518172,09;0,32;1,38;19,61;9,81;113,59;24,06;584,63;3,21;48,73;12,83;41,17;87,52;34,63;61,47;73,62;73,9;13,85;0;6,53;19,59;2,6;10,7;9,2;53,2;3,75;3,7;45,55;0,21;33,74;0;68,95;1,7;272,29;19,48;6,53;8,17;11,46;11,75;61,71;0,04;11;0,84;3;30,21;0;38,6;875,42;72,76;448,9;3,75;0;0
1;0;47,84;484469,25;506340,59;12348,26;ADM;41005;7872358,17;19,48;7,7;19,86;2,53;110,53;24,53;714,55;4,32;14,6;31,04;26,48;77,7;45,55;63,72;82,57;63,1;9,33;10,14;9,62;14,44;4,6;13,1;11;37,5;4,2;6,5;50,36;1,81;49,82;88,78;72,91;1,84;391,83;18,74;9,62;1,94;51,26;117,12;59,24;14,21;10;1,11;2;32,71;0,13;9,55;106,51;21,42;482,11;4,6;0;0
0;0;50,97;239139,82;245621,57;8844,22;ADM;27772;2683413,22;0,18;1,32;39,8;7,27;108,47;25,64;900,19;2,97;73,13;3,28;100;35,18;70,96;76,04;73,48;84,9;11,46;22,26;3,19;21,24;5,7;4,5;8,7;33,8;4,7;4,1;45,9;1,19;46,17;11,87;68,69;1,71;264,28;16,07;10,62;3,82;59,39;6,37;52,27;0,92;3;1,21;2;22,05;0,75;2,22;111,28;14,84;502,34;4,7;0;0
0;0;49,63;334384,26;344889,51;10476,91;ADM;32919;12205030,43;14,27;1,17;61,57;6,24;137,45;12,27;789,82;4,58;57,04;26,28;100;10;24,41;71,2;82,59;76,84;11,13;3,9;3,22;12,88;2,9;14,9;13,9;48,8;4,25;2,6;40,47;0,4;48,86;78,74;71,45;1,57;459,02;14,23;25,76;4,51;11,37;22,86;50,83;10,6;2;0,69;2;26,87;0;3,37;363,86;21,91;472,85;4,25;0;0
0;0;51,74;376698,47;388780,9;8664,03;ADM;44873;6170793,5;2,06;1,02;43,25;4,55;105,74;29,2;401,13;4,05;45,06;22,01;46,67;66,88;47,1;76,81;94,16;87,3;16,22;2,85;5,31;13,28;2,7;2,5;8,1;29,3;4,4;1,4;69,29;0,51;52;20,12;70,78;2,07;458,12;15,03;7,97;6,04;2,74;7,17;55,14;0,84;12;1,17;5;24,5;0;1,11;1233,04;60,89;442,63;4,4;0;0
0;0;52,83;204659,16;211871,21;10333,67;ADM;20503;7481164,92;1,49;5;25,41;4,98;101,3;21,7;907,18;4,22;53,85;40,72;51,21;10;41,62;71,63;91,69;88,93;18,34;6,38;4,83;24,13;7,3;1,1;13,9;44,4;4,65;9,3;49,7;1,06;46,61;86,17;68,85;1,31;299,46;15,49;2,9;2,25;10,38;49,72;59,26;0,78;7;1,05;2;29,39;0;1,29;181,38;14,32;471,8;4,65;0;0
0;0;54,52;178287,89;182412,1;9102,4;ADM;20040;3217729,09;8,34;1,91;25,48;35,67;187,05;7,27;1442,12;3,02;72,25;12,61;49,36;85,58;54,67;85,45;88,69;92,99;102,02;8,86;4,2;37,84;2,5;7,4;13,1;39,2;4,25;4,1;51,71;0,27;41,43;85,2;69,99;1,74;212,39;17,42;5,89;0,42;9,29;17,66;51,07;13,54;7;1,06;2;33,82;0;2,13;106,35;58,24;456,81;4,25;0;0
0;0;50,05;479819,56;512795,58;14668,9;ADM;34958;24380909,09;14,8;16,1;63,52;11,55;88,35;19,2;1066,99;4,19;55,67;22,95;100;8,23;56,63;75,15;92,71;91,08;32,43;11,73;5,64;36,67;2,3;7,9;11,2;29,2;5,05;1,5;66,62;0,88;46,01;35,63;71,59;1,55;290,92;19,91;3,39;4,94;199,36;595,82;66,23;8,26;1;1,68;2;24,96;0,16;9,33;64,5;36,44;500,87;5,05;0;0
0;0;47,14;387178,41;402130,68;9500,35;ADM;42328;13245615,44;1,41;10,48;28,74;9,58;159,95;18,59;1634,85;4,31;61,94;11,24;97,47;4,42;58,98;68,58;82,3;62,44;51,3;12,73;10,88;39,3;4,1;8,9;12,3;39,4;4,45;6,1;40,52;1,29;49,06;70,95;71,53;1,84;492,27;18,45;3,02;2,51;22,83;81,98;64,67;0,82;9;0,84;3;30,28;0,91;2,51;687,33;19,85;465,82;4,45;0;0
0;0;53,24;174105,85;177894,15;13194,94;ADM;13482;852127,84;2,74;1,75;15,06;0;68,1;13,82;1209,02;4,36;22,27;64,48;66,03306122;41,0179386;44,54;84,1;74,69;83,44;24,59;0;2,97;17,81;5,2;6,3;5,3;39,2;4,45;4,9;51,93;0,29;36,55;78,77;71,49;1,34;369,02;18,68;14,85;5,92;17,52;49,73;58,9;2,93;1;0,75;4;27,65;0;1,43;92,84;44,29;461,92;4,45;0;0
0;0;48,84;149983,39;154316,15;9656,23;ADM;15981;2355081,79;4,64;22,08;12,65;1,31;87,36;17,14;1833,43;3,57;73,94;31,59;79,68;13,33;37,11;83,9;95,39;93,95;24,09;2,87;8,3;23,71;6,2;10,1;7,5;28,9;3,95;7;51,65;0,35;31,64;19,94;70,1;0,77;194,24;20,94;4,74;2,2;258,35;596,95;56,5;2,57;2;1,17;3;26,29;0;12,48;63,82;8,49;482,47;3,95;0;0
0;0;50,36;353828,52;370656,64;12906,32;ADM;28719;6241978,68;1,14;0,85;24,56;3,51;156,33;15,65;811,31;4,29;68,26;24,12;73,88;81,68;69,92;83,24;92,65;95,25;49,58;7,14;9,05;27,83;1,4;3,3;4,2;22,8;4,45;10,8;79,14;0,65;54,47;42,45;69,68;1,16;390,45;17,03;6,96;7,8;6,75;16;55,85;0,47;2;0,7;4;32;0,22;5,45;307,16;22,38;473,42;4,45;0;0
1;0;50,43;379541,76;395194,09;10180,17;ADM;38820;5318350,92;18,83;1,39;7,82;1,63;106,14;27,37;847,5;3,96;34,69;5,87;63,1;8,46;37,36;69,5;95,31;95,74;47,66;3,28;29,23;38,97;1,9;7,2;10,6;40,7;4,75;4,8;30,29;1,83;38,65;94,23;71,76;2,9;431,69;22,64;9,74;5,01;15,09;46,77;56,66;11,82;6;0,63;2;23,54;0,25;6,94;47,32;26,13;499,12;4,75;0;0
1;0;50,31;407835,98;413374,15;13140,09;ADM;31459;14321738,82;23,7;8,51;22,69;0;35,44;9,13;130,33;3,61;12,02;11,07;7,95;84,26;4,61;53,91;91,24;87,47;16,77;0;7,13;11,2;2;4,4;8,6;36,9;4,35;5,7;21,59;1,39;14,77;93,32;71,76;1,21;274,9;23,99;5,09;0;26,42;78,93;72,34;18,54;3;0,7;2;22,37;0,17;1,86;32,11;37,59;478,6;4,35;0;0
0;0;47,13;3266410,63;3380278,02;38982,37;EXT;86713;32824081,84;1,37;1,13;26,77;1,16;179,48;21,48;999,85;4,09;20,71;42,32;12,47;11,23;62,93;70,49;88,44;89,4;100,9;5,76;7,08;79,3;2,4;2,6;8,2;34,3;4,35;9;65,2;2,21;61,76;63,08;71,79;2,7;498,93;20,92;11,33;3,98;6,81;17,73;53,47;0,38;7;0,85;3;26,5;0,54;2,94;394,44;65,98;483,46;4,35;0;0
0;0;54,69;522939,14;531995,47;17917,73;FLOR;29691;17835335,37;1,47;0,98;37,71;3,43;166,12;26,26;983,46;3,03;58,66;1,97;52,2;83,87;60,56;79,67;95,39;97,64;23,13;4,18;4,25;12,74;4,6;11,2;12,7;42,5;4,45;3,9;68,5;1,73;55,02;47,38;71,49;1,5;354,04;22,74;5,95;1,09;11,25;4,25;53,19;0,92;6;0,66;4;33,04;1,32;1,18;79,44;43,8;470,04;4,45;0;0
0;0;44,82;552473,05;568039,48;15726,02;ADM;36121;7059920,9;2,6;3,98;47,62;11,2;215,68;45,33;1049,25;5,2;46,12;14;62,29;75,13;28,67;71,37;73,56;73,52;51,09;6,12;9,04;36,18;2,6;6;5,5;27,7;4;14,3;72,4;0,52;52,92;10,32;70,37;2,95;526,24;15,3;18,09;6,62;9,96;35,88;61,59;1,13;3;0,88;2;33,6;0;1,14;256,9;33,12;499,97;4;0;0
0;0;47,79;208513,36;215526,71;10387,83;ADM;20748;5731425,72;4,72;11,95;24,52;1,05;220,5;34,99;1026,6;4,15;18,68;38,29;77,07;11,14;57,73;72,09;91,27;88,45;84,49;23,82;11,64;40,73;5,6;0,4;2,4;17;4,5;1,1;66,94;0,15;54,07;17,26;68,63;2,14;402,11;12,21;16,29;5,22;32,47;179,22;52,74;2,34;4;0,9;3;30,32;0;7,65;512,21;51,37;486,24;4,5;0;0
0;0;49,25;214372,62;222773,43;13576,3;ADM;16409;4769589,76;0,86;0,57;52,93;2,11;146,18;14,47;1298,07;3,23;69,34;45,26;66,24;50;43,3;61,14;74,54;80,08;133,63;7,99;3,87;38,65;11,2;12,1;11,4;48,6;3,6;4,6;66,1;0,45;37,28;9,74;68,13;2,09;305,65;15,43;5,41;2,68;33,48;10,05;59;1,38;7;0,6;4;28,57;0;19,9;15,98;76,55;458,24;3,6;0;0
0;0;47,73;173152,62;177320,17;10313,51;ADM;17193;3187038,74;7,7;13,62;35,43;5,9;165,99;17,48;1134,18;5,66;42,22;43,67;73,87;2,35;53,24;78,87;94,38;95,33;20,48;5,12;4,34;7,24;4,8;19,4;9,7;38,7;4,05;4;56,03;2,02;44,62;59,17;70,7;1,6;471,25;11,49;21,72;3,09;67,29;288,82;60,37;4,55;3;1,11;3;29,02;0;71,73;208,8;10,8;472,02;4,05;0;0
0;0;53,34;799307,25;860167,55;15039,21;ADM;57195;42738744,14;4,23;34,01;33,84;0,38;134,41;20,06;984,35;3,8;69,38;55,05;98,16;68,2;65,7;73,01;74,67;77,78;18,45;3,57;15,66;13,92;2,1;18;11;34;4,5;4,2;68,53;0,68;71,6;95,74;72,47;1,38;422,8;21,34;1,74;4,86;68,32;204,44;42,58;2,51;1;0,94;3;24,97;1,46;0,57;139,4;24,88;498,3;4,5;0;0
0;0;48,06;210434,83;216518,72;6945,94;ADM;31172;4129935,8;2,39;13,23;13,14;3,37;46,03;7,59;1135,63;7,9;49,9;32,03;89,38;4,94;47,23;73,85;64,34;57,66;61,06;0;4,94;20,57;3,9;6,6;9,6;55,4;3,5;13,3;43,08;0,34;26,01;0;71,32;1,21;209,72;13,08;4,11;2,71;23,56;40,31;62,74;1,49;4;0,74;4;25,57;0;1,88;92,37;0,47;453,12;3,5;0;0
1;0;46,09;943559,37;1001862,28;20150,9;ADM;49718;48327997,75;22,45;0,59;44,89;2,04;181,11;17,43;1023,77;3,84;54,67;23,49;71,06;16,67;71,2;70,37;71,05;89,93;294,3;6,71;11,44;93,19;5,2;11,2;9,3;39,8;4,25;6;83,19;3,54;68,45;91,8;72,94;3,39;415,74;25,39;6,54;1,38;8,23;3,77;61,78;13,92;2;1,11;1;22,77;1,24;2,4;117,45;32,93;483,25;4,25;0;0
1;0;58,6;2150473,35;2350463,02;22590,61;SERV;104046;132106814,7;20,43;2,91;33,11;1,95;126,06;13,33;656,44;4,3;67,58;60,14;99,13;13,23;65,14;87,14;79,51;88,59;84,19;1,97;13,51;31,85;1,8;8,5;7,6;34,6;5,1;5,6;75,73;9,71;67,46;91,03;73,66;1,9;368,15;20,77;0,97;2,92;13,91;22,01;66,7;11,18;7;0,79;9;21,92;2,41;2,15;246,4;52,63;491,55;5,1;0;0
0;0;46,7;131757,48;135619,96;17438,6;ADM;7777;3208567,78;0,54;2,69;12,8;12,8;500,4;26,92;38,58;7,09;31,37;28,68;43,28;80,58;32,78;68,15;76,8;75,34;134,35;5,45;9,14;27,43;2,7;10,5;2,1;27,4;4,45;2,5;55,71;0,67;47,32;10,1;71,32;1,4;554,14;13,28;9,14;5,28;15,46;59,43;54,69;0,27;2;0,88;2;26,92;0;1218,54;18,93;59,99;462,21;4,45;0;0
1;0;56,89;145317,48;152509,18;16377,7;ADM;9312;3173614,54;3,45;2,28;43,34;4,45;161,53;11,3;1009,45;4,08;73,87;18,89;89,26;71,2;28,08;89,69;71,57;85,88;44,69;4,49;15,74;9,84;2,8;7,2;9,4;21,4;5,05;8,5;81,9;3,21;89,75;96,55;72,54;0,74;459,12;18,07;3,94;1,46;9,91;26,57;52,77;2,94;4;1,14;1;16,95;0,52;4,74;182,19;44,28;484,04;5,05;0;0
0;0;43,81;81871,44;85808,93;48893,98;ADM;1755;6830908,57;0,12;9,82;108,89;44,43;766,22;34,68;3190,88;3,22;65,84;39,14;66,03306122;41,0179386;36,45;73,07;84,83;91,89;804,83;24,45;11,29;90,31;12,4;10,6;7,6;55,8;5,55;4,5;43,29;1,79;61,8;0;69,85;2,39;253,72;21,41;18,06;0,37;4,04;5,64;57,23;0,03;6;0,71;1;28,9;0,87;5,22;143,85;58,03;454,36;5,55;0;0
0;0;52,01;133977,67;138073,55;8910,85;ADM;15495;1813838,11;0,81;1,49;39,72;6,62;138,6;14,29;445,3;3,55;64,69;21,88;64,54;84,64;62,71;83,56;95,81;97,12;21,69;0;1,86;18,62;1,3;0,4;7,8;51,7;4;13,5;52,56;0,34;52,9;4,51;67,24;1,34;429,77;19,13;18,62;3,33;13,95;5,59;63,44;0,63;2;1,2;3;32,86;0;3,85;58,02;45,93;478,29;4;0;0
0;0;44,74;258466,52;266376,71;19787,31;ADM;13462;5575793,17;0,39;3,26;64,81;7,2;152,96;25,71;1292,53;4,06;70,02;31,97;72,64;41,0179386;38,75;76,21;82,77;68,19;141,32;8,19;6,36;27,81;7,9;15,6;10,4;44,9;3,65;9,3;58,52;0,94;46,62;0;70,93;1,34;329,96;19,97;7,95;5,87;32,9;11,52;66,89;0,25;2;1,47;2;33,57;0;6,45;335,76;13,3;461,82;3,65;0;0
0;0;47,86;601024,93;625198,55;13111,01;ADM;47685;12101891,09;9,77;24,32;38,39;2,13;124,06;20,81;679,46;3,2;47,51;55,26;60,82;74,94;65,39;74,44;93,2;88,14;15,28;4,6;15,4;15,4;5,8;11,6;7;39,7;4;2,1;64,06;0,19;44,91;82,35;69,62;1,27;330,52;17,13;6,6;0,74;503,98;951,42;51,11;6,9;5;1,32;2;31,7;0,25;1,11;174,76;22,27;480,27;4;0;0
1;0;54,6;1473026,28;1544675,04;15506,76;ADM;99613;41103245,92;11,31;2,05;48,73;2,05;190,46;18,77;965,74;4,07;61,16;35,23;71,28;4,76;67,77;88,03;78,34;76,42;47,48;6,01;7,85;28,46;1,2;7,7;5,3;28,8;5;6,4;73,64;9,43;60,81;93,09;72,69;1,79;371,88;23,82;2,94;2,79;7,86;12,37;65,36;11,68;7;1,01;4;24,46;0,14;1,08;621,18;35,33;504,42;5;0;0
1;0;53,15;304360,83;311334,94;9162,03;ADM;33981;9434303,08;12,7;0,79;3,03;0;102,87;16,39;1041,76;4,08;33,23;2,46;29,43;55,76;34,38;71,08;94,09;96,78;14,18;0;4,68;9,35;1,4;6,1;6,9;40;4,45;9,1;40,88;0,26;58,38;73,12;69,88;1,51;323,33;20,26;5,85;0,11;21,14;49,69;69,77;7,65;10;0,78;3;22,3;0;3,94;72,99;33,44;489,29;4,45;0;0
