IBGE;IPSAMZ14;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
1101757;54,83;55,68;58,73;50,09;93,35;11,08;75,59;42,70;61,50;9,75;89,34;74,34;28,22;62,90;100,00;9,23;22,47;0,00;0,00;9,07;6,30;13,24;2,76;12,51;35,74;82,50;98,40;77,82;13,12;4,00;46,26;6,00;22,91;2,30;31,60;38,40;4,75;8,30;5,73;5,53;45,45;1,39;9,07;30,01;63,47;9,07;15,70;48,10;38,86;2,58;70,43;6,18;77,78;2,62;4,00;0,00;1,00;23,44;67,50;23,44;0,00;1,00;0,00;0,00;1,00;13,01;8,89
1101807;58,73;67,50;50,24;58,45;96,73;8,49;75,17;89,62;58,86;13,78;77,30;51,02;43,66;74,39;100,00;15,74;11,11;0,00;0,00;0,00;5,03;3,37;26,41;5,91;31,35;94,85;99,14;68,04;0,00;1,00;4,76;2,00;18,48;2,80;27,10;46,30;4,80;10,10;6,11;9,77;66,67;2,26;43,28;57,16;114,32;42,87;14,29;0,00;89,37;0,28;66,26;0,71;88,89;2,28;3,00;4,00;1,00;7,78;34,64;13,33;0,00;1,00;0,00;0,00;1,00;21,62;15,49
1200013;54,31;62,07;57,08;43,77;93,84;33,23;76,60;44,61;69,92;12,54;89,82;56,05;17,89;60,38;88,16;8,63;18,59;0,00;6,66;6,66;3,73;28,54;51,21;30,13;47,45;90,20;95,07;69,45;35,68;5,00;20,66;5,00;21,34;3,30;27,00;32,40;4,50;5,20;6,35;9,54;55,83;2,15;6,66;33,29;66,58;33,29;0,00;0,00;60,54;2,96;47,05;6,37;55,56;3,60;3,00;6,00;1,00;26,77;288,91;12,27;0,00;1,00;29,60;22,32;2,00;13,81;7,35
1200054;52,30;61,93;59,03;35,92;88,56;47,36;55,45;56,35;50,45;18,74;75,53;91,41;7,39;62,80;68,29;5,22;20,41;0,00;13,70;27,40;4,23;41,29;53,93;51,13;37,09;61,23;69,71;51,33;110,55;6,00;9,13;3,00;4,57;2,70;46,90;39,10;4,20;14,80;16,23;16,29;47,77;5,74;27,40;41,10;136,99;82,19;13,70;88,61;5,23;5,70;46,27;21,45;66,67;0,76;9,00;6,00;5,00;36,22;201,25;17,35;1,88;2,00;58,91;80,48;3,00;8,17;4,54
1200104;49,32;63,86;64,62;19,49;94,31;50,69;71,35;39,08;79,48;23,60;80,69;74,71;8,98;62,01;0,00;6,95;16,45;0,00;3,87;7,74;4,28;42,95;61,62;54,32;51,81;75,15;85,42;69,86;56,50;6,00;24,25;5,00;20,59;1,00;21,70;32,50;5,45;5,30;16,80;21,89;66,89;10,01;23,21;69,64;92,85;38,69;10,30;51,47;33,40;4,84;58,09;22,36;54,55;0,64;5,00;0,00;3,00;31,08;144,83;20,11;40,00;5,00;300,00;683,19;5,00;9,97;6,59
1200138;55,01;68,09;51,58;45,35;92,05;41,28;68,66;70,37;54,28;9,62;79,25;63,17;31,02;54,60;86,42;9,37;4,13;4,13;9,89;9,89;4,85;37,47;46,77;43,01;50,03;76,57;85,25;61,06;0,00;1,00;10,39;4,00;46,35;4,50;34,70;37,40;4,15;7,30;4,45;8,08;36,47;5,66;21,34;98,90;69,23;19,78;19,78;12,50;39,53;2,31;78,92;13,33;55,56;1,53;1,00;0,00;3,00;34,30;824,47;16,12;0,00;1,00;45,11;32,66;2,00;12,97;9,16
1200179;53,58;60,73;52,08;47,94;90,87;32,29;72,30;47,44;55,57;13,55;81,29;57,89;23,64;60,37;100,00;7,76;34,19;0,00;10,67;8,73;3,38;36,53;12,39;36,77;40,60;76,76;93,72;72,42;38,63;5,00;16,49;4,00;48,18;4,10;35,80;38,00;4,35;8,90;8,96;12,14;44,16;4,47;8,73;69,83;34,92;69,83;9,87;3,32;49,99;3,57;69,47;15,96;55,56;0,98;2,00;0,00;3,00;32,05;172,42;26,07;0,00;1,00;0,00;0,00;1,00;11,60;7,08
1200203;52,56;63,38;62,42;31,87;90,31;40,60;77,14;45,49;70,69;23,95;79,30;75,75;7,10;71,91;40,56;7,92;15,95;0,55;2,28;27,37;6,71;41,66;18,78;49,56;61,66;79,19;89,44;75,87;28,85;5,00;20,74;5,00;16,04;1,80;25,50;32,20;4,55;5,90;17,56;19,85;72,48;9,79;29,66;57,03;101,51;58,17;6,84;29,26;11,22;2,46;15,17;3,23;57,14;1,49;4,00;7,00;9,00;28,49;572,02;23,38;2,13;2,00;230,10;226,39;4,00;11,15;7,63
1200252;60,09;72,33;62,17;45,78;96,97;60,74;80,46;51,13;74,30;20,60;84,59;69,19;10,70;62,68;100,00;9,72;7,63;0,00;0,00;0,00;5,47;63,14;56,36;60,08;70,53;87,99;95,76;68,51;14,23;4,00;21,67;5,00;16,15;1,60;21,50;30,60;4,80;4,90;14,23;19,32;59,40;8,84;16,55;38,63;82,77;38,63;11,04;38,79;50,34;3,33;35,05;11,55;77,78;0,91;4,00;4,00;3,00;25,95;482,91;17,18;0,00;1,00;0,00;0,00;1,00;13,46;9,50
1200302;51,47;54,24;57,11;43,06;90,18;14,08;58,37;54,35;53,60;12,09;86,74;75,98;25,11;56,24;87,40;3,48;26,54;1,19;5,77;17,30;5,26;11,85;17,86;14,82;48,29;58,54;72,55;53,76;35,34;5,00;17,74;4,00;6,73;4,80;41,70;42,20;4,55;11,20;6,96;9,41;47,65;3,61;8,65;23,07;63,45;51,91;8,65;37,01;5,08;6,48;47,86;22,77;46,15;0,22;1,00;0,00;2,00;31,72;221,80;39,81;0,00;1,00;36,35;36,00;2,00;5,31;3,12
1200328;49,97;55,17;56,63;38,11;88,11;32,02;41,04;59,51;49,98;4,45;88,67;83,44;16,17;56,09;71,06;9,15;24,82;4,12;18,70;12,26;2,71;28,46;23,56;39,96;37,85;31,50;48,80;45,34;15,58;4,00;18,58;4,00;9,66;2,90;47,00;53,60;3,95;8,90;0,76;2,61;27,57;0,82;0,00;24,51;26,12;49,03;12,26;60,99;2,85;10,63;29,22;10,91;44,44;1,58;2,00;0,00;2,00;29,08;610,69;28,01;0,49;2,00;110,10;27,35;2,00;14,87;7,64
1200336;58,64;67,66;61,13;47,13;95,34;43,39;71,73;60,18;64,65;9,43;82,06;88,39;20,12;66,62;90,15;11,63;12,11;0,00;0,00;5,83;5,83;51,21;17,61;46,58;43,45;76,79;81,12;78,47;35,58;5,00;9,25;3,00;15,54;2,30;28,00;34,50;4,15;7,80;4,46;5,96;43,16;3,68;10,73;69,75;96,58;37,56;10,73;70,15;7,27;2,25;12,22;6,28;77,78;0,77;5,00;4,00;4,00;24,94;301,10;19,85;0,00;1,00;11,86;15,51;2,00;16,61;11,07
1200344;50,45;63,17;54,73;33,46;81,21;57,18;74,91;39,38;46,86;13,97;78,33;79,77;12,85;60,48;53,21;7,30;45,27;4,12;21,42;21,42;8,28;52,87;50,30;65,23;52,57;68,73;89,87;83,17;83,12;6,00;36,67;5,00;18,82;6,60;45,00;45,60;4,20;13,40;7,92;9,77;54,27;6,88;32,13;32,13;96,40;53,56;24,32;57,63;2,98;15,21;75,05;17,41;77,78;0,23;5,00;0,00;3,00;30,86;278,55;23,87;2,26;2,00;193,24;58,75;3,00;11,04;6,58
1200351;55,54;62,10;58,24;46,28;87,07;20,83;65,09;75,43;42,23;4,62;90,56;95,57;23,84;59,78;98,58;2,90;34,93;0,00;5,43;27,13;7,94;20,10;14,94;24,38;29,55;41,92;95,67;84,50;14,29;4,00;3,62;2,00;1,81;5,20;43,40;55,50;3,10;12,90;0,97;2,63;29,28;0,12;5,43;27,13;21,70;48,83;0,00;96,54;2,95;6,08;17,55;8,70;66,67;0,24;2,00;4,00;3,00;27,51;688,98;18,12;0,00;1,00;12,61;0,00;1,00;4,58;2,50
1200385;49,82;63,38;54,55;31,53;92,18;35,74;72,79;52,82;66,49;15,71;81,46;54,55;44,15;57,95;17,03;7,00;9,32;2,99;5,11;10,22;6,60;32,98;31,93;40,62;57,55;91,62;85,05;56,88;34,85;5,00;16,10;4,00;15,91;2,40;28,20;26,90;4,40;7,00;8,48;12,52;61,84;5,76;15,33;66,45;66,45;51,11;10,84;0,00;72,51;1,15;31,39;4,21;72,73;1,11;3,00;0,00;1,00;29,81;259,38;18,01;50,00;5,00;300,00;96,42;3,00;10,73;6,23
1200393;57,57;72,00;55,23;45,48;95,01;42,17;65,41;85,39;43,46;4,76;90,75;81,96;16,75;61,33;100,00;3,84;8,00;0,00;0,00;8,53;6,78;44,11;49,53;36,57;21,66;36,16;98,01;93,85;0,00;1,00;9,71;3,00;0,00;5,90;47,30;44,20;3,40;11,80;1,23;2,21;30,44;0,18;0,00;8,53;51,19;25,60;17,06;53,92;2,97;8,52;39,00;9,27;66,67;0,29;2,00;6,00;3,00;30,00;438,10;11,20;0,00;1,00;0,00;0,00;1,00;5,84;3,44
1200401;58,32;64,70;69,61;40,65;92,79;55,52;71,70;38,79;77,34;53,30;78,21;69,61;9,79;81,44;23,61;47,77;16,97;0,43;4,49;11,97;5,35;55,99;65,81;50,21;89,74;71,97;76,97;55,63;52,69;6,00;36,68;5,00;22,36;1,40;16,30;28,70;5,00;5,30;31,75;66,76;125,26;26,84;23,68;70,55;97,22;67,80;5,23;20,58;29,15;3,10;6,54;1,16;52,94;2,55;7,00;9,00;10,00;22,85;188,72;19,07;11,04;4,00;237,38;232,04;4,00;72,76;42,78
1200427;58,49;69,20;59,46;46,80;90,04;39,90;79,36;67,53;63,91;7,25;90,56;76,12;18,84;61,44;95,84;11,09;22,84;2,54;5,40;10,81;7,88;44,35;6,99;50,20;38,38;81,46;97,75;89,92;14,55;4,00;9,39;3,00;5,40;3,00;32,80;34,50;4,35;6,80;4,55;5,50;28,58;1,43;10,81;32,43;64,85;10,81;6,74;35,01;15,27;2,39;26,83;7,01;55,56;0,42;2,00;3,00;2,00;27,16;194,79;24,11;0,00;1,00;37,02;0,00;1,00;16,45;10,20
1200435;52,99;60,23;55,17;43,56;66,67;38,83;50,04;85,39;33,79;4,25;95,81;86,81;22,72;59,43;91,93;0,16;64,86;5,41;31,44;78,59;8,84;39,95;30,06;41,66;41,25;39,60;77,91;43,13;0,00;1,00;6,59;3,00;0,00;7,40;53,60;70,00;3,55;7,90;0,53;2,95;26,43;0,50;0,00;15,72;25,24;15,72;0,00;69,17;1,38;9,47;18,77;9,12;77,78;0,18;2,00;0,00;2,00;17,84;1211,32;16,76;0,39;2,00;0,00;0,00;1,00;0,18;0,18
1200450;52,98;57,29;58,41;43,24;90,62;36,36;62,23;39,97;74,12;23,51;80,78;55,24;14,38;59,93;88,37;10,29;22,08;0,00;8,77;13,15;6,84;33,62;46,18;34,87;64,66;82,01;61,98;43,74;40,43;6,00;22,39;5,00;15,24;2,00;23,80;26,40;5,00;5,20;15,73;21,50;69,10;11,50;13,15;30,69;157,83;52,61;13,15;0,00;71,30;0,64;26,37;1,63;55,56;1,43;6,00;0,00;2,00;28,48;337,56;19,87;0,00;1,00;27,72;14,42;2,00;14,34;10,00
1200500;51,25;58,78;60,24;34,75;90,51;35,12;68,69;40,78;58,44;15,38;85,63;81,52;9,28;64,58;60,64;4,49;21,77;0,00;6,60;24,35;4,04;32,81;40,98;34,99;41,44;68,77;79,25;78,16;76,48;6,00;29,34;5,00;10,35;5,70;32,60;42,80;4,50;7,30;8,88;11,54;58,80;6,44;22,14;42,06;75,26;39,84;2,21;56,82;7,41;6,98;62,87;14,79;61,54;0,27;7,00;0,00;5,00;34,10;153,11;17,17;0,74;2,00;127,08;55,62;3,00;6,75;4,07
1200609;50,49;58,38;59,34;33,74;91,16;33,38;67,46;41,53;54,58;12,30;87,91;82,59;9,77;58,11;63,80;3,30;23,58;1,29;9,53;7,15;5,59;39,83;28,07;28,58;47,40;56,43;86,33;75,41;43,46;6,00;24,49;5,00;5,90;4,40;41,90;37,10;4,60;9,80;7,79;9,63;46,11;3,28;16,68;35,73;66,70;28,59;4,76;56,47;7,27;5,38;31,17;13,18;63,64;0,99;4,00;0,00;3,00;35,04;108,37;33,09;1,76;2,00;98,96;42,07;3,00;4,84;3,06
1200708;50,10;59,09;59,89;31,31;90,24;47,21;50,60;48,31;63,14;14,88;82,58;78,96;17,63;60,40;40,78;6,44;6,54;0,00;15,75;26,25;3,67;42,65;54,93;48,75;51,23;69,89;51,98;32,43;55,27;6,00;10,75;4,00;9,00;3,10;34,80;35,00;4,25;7,30;8,20;13,09;53,73;6,11;15,75;47,25;94,50;47,25;10,50;58,16;24,28;3,65;65,86;20,15;44,44;0,35;2,00;0,00;4,00;34,97;144,12;29,41;0,00;1,00;300,00;434,25;4,00;8,72;6,41
1200807;51,74;59,12;52,49;43,61;92,41;22,48;75,77;45,82;56,41;7,73;86,98;58,86;16,24;61,91;90,10;6,20;29,89;0,00;6,17;5,50;4,53;18,72;32,87;21,87;45,51;84,04;91,98;75,72;30,45;5,00;24,46;5,00;14,08;3,80;35,30;38,50;3,95;8,40;2,44;10,00;26,38;3,57;16,50;55,01;60,51;22,00;5,50;0,00;48,19;2,15;39,81;7,80;77,78;2,13;2,00;0,00;2,00;26,09;337,87;16,30;0,00;1,00;12,37;18,21;2,00;9,15;5,73
1300029;52,86;64,17;54,35;40,07;91,16;30,96;80,54;54,03;31,78;7,09;94,69;83,82;30,48;46,23;81,40;2,17;19,48;2,89;6,31;14,05;4,10;47,02;28,08;14,20;45,74;88,71;95,07;84,84;23,64;5,00;13,26;4,00;8,62;7,90;42,40;68,20;4,20;14,10;0,35;2,69;43,76;6,15;12,61;12,61;31,53;12,61;0,00;54,39;5,57;2,38;8,60;10,55;55,56;0,20;2,00;4,00;1,00;38,96;199,66;66,56;0,00;1,00;13,97;123,25;3,00;3,39;1,89
1300060;51,02;71,89;54,12;27,04;82,80;48,48;78,20;78,09;45,16;4,64;83,51;83,18;8,03;55,84;33,16;11,14;49,24;4,13;8,82;35,30;4,55;57,56;20,30;51,37;43,76;77,73;97,66;85,90;0,00;1,00;16,56;4,00;0,00;1,00;39,60;64,10;3,50;15,90;0,43;2,64;31,43;0,16;8,82;35,30;70,60;17,65;35,30;45,05;2,33;0,18;9,49;0,77;44,44;0,09;4,00;0,00;3,00;30,68;290,86;58,71;7,19;3,00;300,00;77,16;3,00;19,54;8,46
1300086;57,85;73,73;56,93;42,88;87,85;36,27;78,11;92,70;63,17;3,52;92,49;68,53;35,59;53,00;78,91;4,01;29,85;4,72;9,29;15,07;5,01;43,11;5,68;42,81;42,38;84,65;95,60;82,14;0,00;1,00;3,10;2,00;0,00;3,70;23,60;45,50;4,15;6,00;0,42;2,31;11,08;7,87;7,54;22,61;22,61;15,07;9,29;0,08;8,08;0,98;12,32;1,12;88,89;0,50;5,00;6,00;2,00;37,26;427,13;24,53;0,00;1,00;36,11;48,33;3,00;6,26;3,51
1300102;58,41;73,23;58,07;43,94;91,80;65,81;59,91;75,40;52,69;3,20;89,22;87,19;31,64;50,21;90,23;3,67;18,73;0,00;4,87;19,48;4,60;76,16;38,62;66,81;49,82;88,17;68,81;35,13;19,01;4,00;1,62;2,00;1,95;6,70;30,90;46,90;4,05;10,20;0,43;2,92;12,43;4,09;9,74;48,69;63,30;14,61;4,87;60,05;1,36;2,38;5,49;0,54;63,64;0,16;2,00;0,00;2,00;34,08;814,19;35,21;0,00;1,00;11,14;15,08;2,00;5,21;3,51
1300144;54,22;53,64;58,88;50,14;94,45;12,12;64,27;43,72;57,78;8,27;89,68;79,79;48,16;55,69;90,29;6,43;17,94;0,00;0,00;10,33;4,52;11,44;11,65;13,10;51,47;68,42;77,32;58,88;22,05;5,00;35,44;5,00;26,67;5,00;27,40;45,10;4,95;8,80;1,33;7,86;36,35;6,57;8,52;37,07;74,13;9,27;9,27;62,96;3,70;11,95;196,14;21,90;55,56;1,38;8,00;4,00;2,00;37,22;154,11;22,42;0,00;1,00;10,66;17,72;2,00;8,69;6,42
1300201;52,75;56,86;56,42;44,96;81,55;40,70;44,19;60,99;40,30;4,86;83,95;96,57;24,89;63,96;82,08;8,91;39,08;2,30;10,29;56,59;3,63;56,02;20,13;33,02;33,24;59,59;47,06;35,77;24,43;5,00;8,57;3,00;10,67;3,60;58,90;67,00;3,35;7,60;0,27;3,66;22,68;5,98;12,56;10,29;36,01;41,16;36,01;90,30;0,31;1,20;6,21;0,87;81,82;0,06;11,00;0,00;4,00;30,34;167,38;22,99;0,16;2,00;11,93;15,13;2,00;15,40;6,91
1300300;50,79;60,12;52,80;39,46;91,02;20,21;68,99;60,24;47,26;7,44;89,40;67,10;11,02;52,17;90,82;3,80;15,71;1,05;7,73;15,45;6,26;19,88;26,42;17,69;47,54;56,16;94,05;74,55;14,62;4,00;10,30;4,00;5,29;5,70;33,60;60,20;3,80;9,10;0,12;3,16;38,86;11,28;7,73;43,78;64,38;20,60;3,90;7,09;16,72;3,01;45,50;7,73;84,62;0,61;10,00;8,00;3,00;33,51;254,86;75,18;0,00;1,00;5,91;7,59;2,00;5,45;3,61
1300409;55,84;66,79;58,80;41,93;91,49;50,90;78,67;46,09;53,40;5,37;92,85;83,59;35,30;50,90;78,84;2,69;28,64;4,76;7,61;7,31;0,48;77,81;12,43;38,50;73,40;79,06;88,39;74,22;18,51;4,00;45,87;6,00;2,57;5,30;38,00;52,50;4,40;3,90;0,19;4,15;22,13;8,64;6,37;10,96;54,82;14,62;7,59;46,84;0,17;2,00;10,94;0,63;81,82;0,04;3,00;5,00;2,00;37,71;518,20;32,22;0,95;2,00;40,79;36,52;2,00;3,70;2,64
1300508;56,11;69,68;53,60;45,05;87,28;67,12;57,50;66,82;52,17;4,93;82,59;74,72;37,22;60,82;80,42;1,75;39,68;2,78;3,17;28,49;3,66;56,46;24,00;99,20;25,59;75,90;69,40;53,11;21,37;5,00;4,48;2,00;19,52;4,60;29,10;59,70;3,95;6,10;0,12;1,61;26,42;7,75;18,99;50,64;82,30;41,15;12,66;28,18;13,82;1,54;38,68;4,00;81,82;0,20;2,00;0,00;3,00;30,29;301,92;22,49;0,72;1,00;98,57;32,71;2,00;2,52;1,66
1300607;54,44;64,98;59,40;38,93;87,73;41,80;76,36;54,04;51,38;6,86;85,09;94,25;39,80;68,63;41,21;6,08;22,28;1,86;2,38;42,84;3,64;50,25;22,84;41,11;53,00;85,03;94,72;69,80;25,34;5,00;17,94;4,00;8,57;7,80;25,60;39,60;3,50;8,60;0,34;3,62;34,20;9,67;14,28;33,32;80,91;30,94;16,66;83,27;2,01;1,24;2,26;0,43;84,62;0,23;12,00;0,00;5,00;27,02;144,82;20,71;3,08;3,00;228,27;97,66;3,00;8,67;5,79
1300631;54,12;72,93;51,28;38,16;90,03;50,79;69,84;81,04;29,99;4,12;91,27;79,74;8,82;56,34;87,44;0,05;14,34;3,51;5,19;20,77;5,63;50,81;32,80;59,14;39,10;64,59;90,22;78,56;7,69;3,00;5,86;2,00;2,06;10,90;42,90;67,60;4,50;11,60;0,64;2,43;13,56;8,87;5,19;25,96;67,50;15,58;6,32;35,39;1,36;2,45;11,85;1,96;77,78;2,14;7,00;6,00;0,00;30,33;168,50;18,03;0,00;1,00;36,07;13,60;2,00;0,06;0,06
1300680;57,84;71,25;54,59;47,68;91,39;56,01;76,78;60,82;54,92;5,36;90,03;68,05;40,22;50,35;97,17;2,97;27,44;0,00;6,39;15,97;3,58;64,02;33,66;57,39;49,27;77,05;94,58;80,61;20,29;5,00;7,81;3,00;11,71;4,20;26,80;56,70;4,10;4,90;0,29;1,40;32,45;6,11;5,32;26,62;79,87;21,30;6,53;0,00;8,04;1,33;20,54;3,92;88,89;0,06;7,00;7,00;2,00;33,84;475,96;57,32;0,00;1,00;25,18;0,00;1,00;4,12;2,90
1300706;55,45;64,32;60,00;42,04;93,11;50,68;73,03;40,47;69,27;7,07;90,44;73,21;6,35;52,75;99,29;9,78;12,26;0,00;2,94;14,72;6,19;60,25;19,55;54,39;56,59;72,72;88,10;72,28;58,62;6,00;21,04;5,00;12,21;2,70;25,80;43,10;4,75;2,20;0,39;4,18;42,33;4,42;5,89;32,38;58,87;26,49;2,94;32,63;10,22;7,12;85,00;17,84;54,55;0,30;1,00;0,00;2,00;40,87;87,34;31,61;0,00;1,00;6,37;0,00;1,00;14,96;8,72
1300805;53,35;69,19;56,91;33,96;92,96;67,27;62,25;54,28;49,03;6,02;89,12;83,47;11,09;58,57;64,41;1,77;18,28;1,39;4,93;7,40;5,04;61,57;17,10;97,04;57,71;70,71;91,16;35,40;21,17;5,00;11,93;4,00;7,11;6,10;36,30;51,30;4,00;6,10;0,30;3,93;29,88;7,30;14,79;27,12;71,49;29,58;2,47;47,23;1,21;1,27;17,55;2,26;88,89;0,13;9,00;5,00;3,00;32,07;252,72;34,18;0,25;2,00;93,49;63,71;3,00;2,53;1,68
1300839;52,42;65,03;49,70;42,52;90,53;33,38;68,70;67,50;33,90;3,14;92,71;69,07;9,86;57,00;89,51;13,69;14,71;4,93;8,98;7,77;5,80;29,07;50,13;30,44;36,78;80,72;82,99;68,00;19,20;4,00;8,13;3,00;5,54;13,00;41,20;52,40;3,40;10,70;0,44;1,48;15,42;4,10;7,77;23,30;31,06;12,19;7,77;0,00;2,61;0,87;31,18;4,75;66,67;0,74;1,00;0,00;3,00;36,76;151,63;30,39;0,00;1,00;17,58;23,13;2,00;20,14;12,69
1300904;57,23;79,68;50,69;41,31;90,96;58,84;84,26;84,68;23,94;4,30;87,94;86,60;20,19;62,32;81,38;1,37;17,32;4,33;6,85;12,94;3,78;79,61;7,91;59,15;68,47;89,86;93,78;82,31;0,00;1,00;6,47;3,00;4,31;11,60;41,30;65,20;3,00;19,10;0,33;3,06;21,54;4,33;6,95;12,94;90,61;58,25;0,00;74,13;3,10;9,42;81,25;12,61;77,78;0,07;2,00;0,00;4,00;29,87;358,14;25,11;0,00;1,00;90,04;22,21;2,00;2,34;1,07
1301001;56,45;69,77;61,92;37,67;88,94;64,51;76,22;49,42;58,10;7,78;92,77;89,03;20,66;54,18;73,66;2,16;31,91;3,04;3,56;17,81;5,58;62,88;32,16;81,41;61,39;83,54;84,83;72,85;42,63;6,00;19,44;4,00;2,37;2,10;31,50;43,20;4,90;10,10;0,33;11,18;33,49;2,70;3,56;24,93;67,67;7,12;5,02;64,79;1,11;0,89;5,24;1,17;54,55;0,07;2,00;0,00;3,00;37,54;517,85;24,01;3,15;3,00;15,13;19,52;2,00;3,33;1,92
1301100;51,12;61,40;52,23;39,74;96,34;28,88;67,73;52,66;45,85;5,27;91,07;66,75;38,13;53,27;58,93;8,61;4,22;0,00;4,49;2,67;4,63;27,30;12,84;38,13;36,59;63,09;95,13;70,72;34,28;5,00;17,25;4,00;16,87;6,70;34,90;54,60;3,85;10,10;0,25;1,75;28,42;7,79;13,37;34,77;45,47;16,05;2,67;2,39;18,38;0,52;26,34;4,01;76,92;2,78;6,00;0,00;1,00;29,75;97,19;63,92;3,47;3,00;70,42;94,12;3,00;12,55;8,04
1301159;54,71;63,32;52,75;48,07;93,11;13,32;54,92;91,95;49,23;2,64;92,68;66,43;30,42;55,12;100,00;6,73;19,23;4,81;0,00;3,38;4,78;19,92;13,15;5,97;4,65;62,46;75,92;64,81;0,00;1,00;1,13;2,00;4,51;4,20;40,10;50,60;3,85;8,30;0,15;0,87;14,46;3,71;3,38;27,03;43,93;10,14;7,47;3,60;20,20;2,15;23,38;2,10;72,73;2,34;3,00;4,00;2,00;28,85;135,84;67,31;0,00;1,00;0,00;0,00;1,00;10,20;6,07
1301209;54,30;59,89;56,26;46,76;90,79;33,17;74,32;41,28;47,10;17,18;88,35;72,43;23,47;63,02;89,15;11,37;24,65;1,17;4,18;18,99;4,54;27,70;54,51;29,40;65,89;69,95;96,06;66,69;58,63;6,00;31,24;5,00;7,40;5,90;35,20;56,30;3,85;8,50;0,37;6,44;113,24;11,57;7,12;47,47;73,57;27,29;2,37;8,56;1,33;1,09;5,97;1,76;60,00;0,21;7,00;6,00;4,00;33,10;57,31;24,24;0,00;1,00;20,76;17,78;2,00;18,77;9,33
1301308;55,88;68,35;52,79;46,51;93,59;43,11;74,96;61,72;46,26;3,43;88,19;73,30;25,04;64,03;90,58;6,38;7,04;0,00;10,73;10,68;4,07;63,33;8,85;36,29;58,55;73,13;89,54;75,90;21,53;5,00;9,69;3,00;6,33;6,20;36,50;49,20;3,85;11,30;0,27;2,18;15,23;5,17;7,12;49,82;53,38;24,91;7,12;12,21;1,41;1,78;7,86;0,97;81,82;0,15;6,00;4,00;5,00;34,27;131,52;21,83;0,00;1,00;8,04;11,26;2,00;10,44;5,30
1301407;50,45;56,33;59,23;35,78;83,65;37,67;63,78;40,21;55,64;5,88;86,58;88,82;35,35;58,01;46,64;3,11;35,21;2,37;11,31;34,44;7,59;39,63;22,35;42,60;31,91;69,45;79,20;67,65;70,10;6,00;31,25;5,00;13,82;3,00;33,40;37,40;4,40;8,50;0,42;5,46;34,04;0,82;11,48;28,70;80,37;34,44;11,48;66,18;2,42;1,49;9,45;2,45;54,55;0,18;3,00;5,00;2,00;30,99;112,89;37,09;29,58;5,00;112,09;31,35;2,00;4,91;2,68
1301506;50,30;63,66;52,05;35,19;86,70;30,75;76,35;60,84;44,23;4,69;89,13;70,13;21,98;66,18;40,99;11,62;31,09;2,59;12,02;23,57;5,06;14,78;11,27;57,81;70,31;66,84;90,94;77,15;18,35;4,00;10,44;4,00;1,69;6,50;40,10;37,50;4,55;10,10;0,20;3,05;31,51;0,33;10,17;35,59;35,59;25,42;10,17;10,87;3,64;7,65;19,17;5,37;72,73;0,22;4,00;4,00;6,00;32,64;221,34;23,06;14,29;4,00;158,41;42,60;3,00;16,39;11,18
1301605;55,40;72,40;53,39;40,42;92,28;71,46;66,48;59,36;35,96;8,08;80,59;88,93;8,07;58,10;57,92;37,60;16,50;1,91;10,79;5,49;4,29;71,68;37,92;86,83;36,15;69,20;81,09;72,50;10,81;4,00;10,58;4,00;10,58;8,00;35,70;54,50;3,00;13,20;0,38;4,35;42,00;10,15;27,44;43,91;93,30;54,88;10,98;65,35;0,83;1,93;8,24;0,69;81,82;0,00;7,00;6,00;4,00;35,81;93,05;46,04;1,13;2,00;151,29;86,75;3,00;59,36;32,45
1301654;55,50;66,55;53,10;46,84;93,11;35,24;75,09;62,77;47,89;5,41;89,95;69,16;23,27;57,44;98,48;8,16;14,04;0,00;6,09;6,09;7,33;33,40;4,98;51,41;46,12;66,85;95,41;85,28;22,42;5,00;6,66;3,00;0,00;7,30;32,80;42,90;3,55;7,30;4,79;1,42;13,15;7,36;12,18;12,18;36,55;42,64;6,09;4,12;6,04;2,00;25,95;6,61;88,89;0,39;3,00;4,00;3,00;32,87;500,05;22,75;0,00;1,00;13,51;0,00;1,00;10,86;8,23
1301704;57,57;71,54;61,94;39,22;94,10;60,05;72,74;59,29;50,53;25,98;86,77;84,50;10,98;56,30;82,47;7,13;12,37;1,03;5,56;1,85;6,23;70,35;23,55;65,44;68,31;74,18;91,22;60,00;13,83;4,00;18,80;4,00;11,03;5,90;35,20;48,70;4,30;6,60;0,63;7,32;187,55;10,56;5,56;38,89;87,04;38,89;5,88;55,94;2,19;4,56;28,67;3,89;84,62;0,52;1,00;0,00;3,00;31,13;512,71;38,66;0,55;2,00;8,49;18,62;2,00;10,05;6,87
