IBGE;MUNIC;UF;REG;CAPITAL;AMZ;IBRAM;IPS24;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC;ARRECADA
3532702;Nipoã;SP;SE;0;0;0;61,80;81,72;66,60;37,09;65,59;91,53;95,58;74,16;81,26;70,74;47,43;66,96;27,75;40,02;51,82;28,78;20239,59;7473,15;36311,10;26338,75;90362,59;95891,82;17820,45;9134715,85
3532801;Nova Aliança;SP;SE;0;0;0;61,99;81,01;70,11;34,84;72,49;80,57;96,29;74,69;72,98;81,85;55,01;70,62;22,94;44,50;36,39;35,51;37295,40;70221,53;156228,92;37123,24;300869,09;325932,69;45514,97;22635208,26
3532827;Nova Campina;SP;SE;0;0;0;61,26;76,83;63,80;43,15;67,97;69,21;86,35;83,79;78,07;66,26;43,67;67,19;17,13;42,28;78,41;34,76;22836,02;33543,71;47653,80;50738,44;154771,97;221079,28;22192,26;70844673,57
3532843;Nova Canaã Paulista;SP;SE;0;0;0;63,47;81,38;68,89;40,13;58,88;87,79;94,03;84,82;86,99;60,90;62,76;64,90;22,81;38,58;66,41;32,73;16904,18;2218,56;11890,55;13932,07;44945,36;46304,61;25386,30;1586768,67
3532868;Nova Castilho;SP;SE;0;0;0;58,79;69,46;63,86;43,03;65,79;78,91;97,09;36,07;83,54;64,21;52,05;55,63;31,22;38,69;90,29;11,93;31262,21;1547,83;11557,65;14843,68;59211,37;60664,98;47027,11;2122872,12
3532900;Nova Europa;SP;SE;0;0;0;68,74;86,40;71,13;48,69;70,44;92,71;96,74;85,71;83,41;75,53;57,89;67,70;33,68;45,83;78,06;37,19;22829,13;131313,68;124499,50;63485,24;342127,55;377460,82;32768,54;74326312,96
3533007;Nova Granada;SP;SE;0;0;0;61,96;76,38;68,29;41,19;65,36;92,53;97,30;50,33;79,95;71,80;52,27;69,16;43,62;42,97;44,93;33,24;104377,93;34425,08;246278,24;92660,76;477742,00;512828,71;23447,89;64788076,31
3533106;Nova Guataporanga;SP;SE;0;0;0;65,90;80,39;69,77;47,54;64,81;93,28;97,57;65,90;84,39;70,63;56,59;67,47;40,74;54,70;66,83;27,90;3229,59;1933,13;14554,13;15588,80;35305,65;36774,79;15762,88;2087273,87
3533205;Nova Independência;SP;SE;0;0;0;64,76;83,59;67,29;43,39;65,11;92,10;93,99;83,16;82,01;73,59;48,97;64,58;22,73;48,62;59,05;43,16;26717,58;82275,87;54787,48;32068,61;195849,54;213154,68;51548,89;18390603,99
3533254;Novais;SP;SE;0;0;0;63,77;85,94;68,64;36,72;69,62;91,64;96,80;85,69;81,64;67,32;55,85;69,72;18,02;42,15;54,17;32,55;16046,37;2314,80;27496,09;29897,20;75754,46;78660,45;12986,70;14752609,57
3533304;Nova Luzitânia;SP;SE;0;0;0;68,57;85,85;71,34;48,54;71,18;87,75;97,91;86,55;85,22;66,76;62,46;70,90;25,27;44,39;92,56;31,94;10945,75;2796,63;22923,67;21768,04;58434,09;60213,77;14278,82;2981644,57
3533403;Nova Odessa;SP;SE;0;0;0;69,00;84,43;75,42;47,16;76,65;91,38;96,10;73,57;84,53;79,68;61,99;75,48;31,20;54,89;58,84;43,72;11171,61;1199729,42;1791037,40;316937,67;3318876,10;4020494,25;65145,09;767409762,4
3533502;Novo Horizonte;SP;SE;0;0;0;64,73;81,58;70,52;42,09;67,32;95,78;96,52;66,68;84,04;75,04;53,92;69,08;31,51;50,10;50,10;36,67;158112,50;173155,44;883338,78;189013,17;1403619,89;1585955,12;37973,31;350442050,9
3533601;Nuporanga;SP;SE;0;0;0;70,47;82,91;70,54;57,96;78,14;93,72;97,43;62,37;81,73;73,86;57,62;68,96;54,92;52,94;79,83;44,15;76782,64;323151,75;317397,03;46170,15;763501,57;868091,61;115407,02;25270215,95
3533700;Ocauçu;SP;SE;0;0;0;64,06;80,91;68,22;43,06;62,76;83,37;95,37;82,15;81,56;65,88;62,12;63,30;19,08;36,39;89,38;27,38;57667,15;8462,64;42198,12;26862,12;135190,03;141366,24;32921,81;15660226,58
3533809;Óleo;SP;SE;0;0;0;58,14;72,43;66,03;35,94;69,70;86,51;97,73;35,79;84,18;70,58;45,57;63,80;20,66;34,90;68,71;19,50;82106,15;5390,92;20951,63;17363,06;125811,76;128271,55;52419,92;4704353,36
3533908;Olímpia;SP;SE;0;0;0;64,32;81,17;72,64;39,14;69,08;93,82;96,23;65,57;83,86;73,27;60,68;72,75;22,25;55,83;27,36;51,14;117750,64;648285,98;1232950,11;265224,64;2264211,37;2551144,67;45985,63;402561552,4
3534005;Onda Verde;SP;SE;0;0;0;62,40;81,60;63,80;41,80;74,89;90,28;93,61;67,61;79,24;68,12;43,55;64,30;24,21;62,84;38,93;41,22;43061,14;22135,50;95642,82;27361,35;188200,81;205635,80;46086,02;22010953,19
3534104;Oriente;SP;SE;0;0;0;64,72;85,36;69,60;39,18;72,16;92,52;94,11;82,68;83,36;72,59;50,51;71,93;20,04;45,95;68,63;22,11;16499,31;13730,43;48832,51;31892,08;110954,32;129763,03;19753,85;39140341,09
3534203;Orindiúva;SP;SE;0;0;0;68,14;88,20;68,88;47,35;77,55;92,71;98,57;83,96;83,52;73,14;51,10;67,74;27,07;54,96;43,87;63,50;40120,14;247543,22;222996,13;41990,13;552649,61;640841,18;87570,54;98908472,05
3534302;Orlândia;SP;SE;0;0;0;67,63;77,36;71,69;53,83;71,64;85,69;88,31;63,78;78,50;76,89;61,74;69,63;28,68;59,26;86,58;40,81;47661,66;974741,56;1017692,77;208564,11;2248660,10;2579406,07;57728,08;544976006,1
3534401;Osasco;SP;SE;0;0;0;67,68;80,82;70,96;51,26;73,05;91,88;90,30;68,05;78,69;77,79;57,92;69,45;45,58;57,99;45,59;55,89;1392,36;4963982,43;58664575,90;3286922,85;66916873,54;86111259,99;122765,64;43077658057
3534500;Oscar Bressane;SP;SE;0;0;0;66,20;85,78;67,72;45,10;72,14;89,12;96,16;85,69;84,39;66,62;54,03;65,83;14,60;59,25;70,54;36,00;42618,30;13757,01;32686,32;18509,61;107571,23;112881,76;43366,02;7154910,59
3534609;Osvaldo Cruz;SP;SE;0;0;0;67,48;82,88;70,40;49,17;73,28;94,79;97,86;65,59;83,83;69,67;58,72;69,38;21,48;55,41;79,50;40,30;41703,55;266870,78;525322,96;131802,50;965699,78;1087489,59;32836,81;132603972,9
3534708;Ourinhos;SP;SE;0;0;0;67,74;81,86;73,84;47,51;75,72;88,37;94,34;69,01;82,16;79,95;58,08;75,16;30,65;65,44;46,67;47,28;53262,24;579223,71;2399698,47;520559,53;3552743,95;3961570,96;34406,86;683639664,9
3534757;Ouroeste;SP;SE;0;0;0;62,03;83,03;69,70;33,38;66,33;94,22;94,67;76,88;83,13;68,43;56,25;71,00;31,04;54,73;5,92;41,83;44081,51;191542,52;184148,17;77161,37;496933,56;548740,25;51226,69;61424680,67
3534807;Ouro Verde;SP;SE;0;0;0;64,33;83,40;67,01;42,57;71,04;95,98;90,17;76,39;80,33;64,29;53,41;70,02;22,79;35,87;82,88;28,75;31819,00;4093,28;50970,59;43103,62;129986,49;134985,78;15558,53;14482404,73
3534906;Pacaembu;SP;SE;0;0;0;66,89;85,18;68,20;47,29;69,19;95,00;91,38;85,16;78,58;62,08;62,30;69,86;22,60;45,85;89,08;31,64;36833,35;5199,55;100087,42;64972,31;207092,64;217694,93;15195,79;23603986,65
3535002;Palestina;SP;SE;0;0;0;62,39;82,64;68,06;36,48;75,59;89,90;97,94;67,15;82,17;64,86;61,19;64,00;21,11;57,16;36,44;31,21;100213,30;96730,21;129659,47;62549,84;389152,82;420419,96;31646,21;25141606,46
3535101;Palmares Paulista;SP;SE;0;0;0;61,56;82,00;69,44;33,25;73,39;91,99;93,79;68,84;82,69;66,03;60,39;68,66;30,18;48,07;28,31;26,44;11179,50;7223,14;59052,64;53012,78;130468,05;136418,66;9964,11;15366591,63
3535200;Palmeira d'Oeste;SP;SE;0;0;0;63,61;84,53;69,04;37,26;66,52;92,93;97,39;81,30;82,09;68,25;56,02;69,81;24,31;51,08;44,73;28,91;60534,64;12975,98;94049,74;38115,29;205675,65;215050,40;23443,85;15386082,04
3535309;Palmital;SP;SE;0;0;0;62,85;78,24;67,94;42,36;71,42;89,67;94,60;57,29;81,18;72,60;49,63;68,34;23,96;56,43;48,52;40,52;110010,31;109062,39;449959,81;111511,50;780544,01;900626,57;40347,04;122489681,8
3535408;Panorama;SP;SE;0;0;0;60,19;81,00;67,45;32,12;70,56;93,57;98,08;61,79;77,84;68,27;54,08;69,60;18,45;36,06;46,70;27,27;43883,20;23743,70;156404,95;75871,32;299903,17;317825,59;19933,87;35074461,77
3535507;Paraguaçu Paulista;SP;SE;0;0;0;62,04;80,75;67,26;38,10;68,69;93,43;93,33;67,55;81,38;66,07;54,80;66,79;20,18;61,13;34,37;36,72;117848,39;433251,46;854088,94;208124,88;1613313,66;1801748,01;39015,76;187184638,3
3535606;Paraibuna;SP;SE;0;0;0;59,08;71,65;68,31;37,28;75,55;70,96;81,62;58,47;79,42;69,90;58,50;65,43;28,88;53,13;39,64;27,47;14028,87;88997,67;134366,90;89639,56;327033,01;351772,28;19220,43;40174611,05
3535705;Paraíso;SP;SE;0;0;0;62,29;85,58;67,46;33,85;78,49;89,36;94,32;80,14;82,24;65,35;53,71;68,52;19,52;41,29;41,19;33,41;37033,21;87834,60;81043,85;34064,80;239976,45;275312,65;42122,50;94359289,86
3535804;Paranapanema;SP;SE;0;0;0;67,16;83,22;69,97;48,29;73,94;82,80;94,21;81,94;79,12;72,55;55,61;72,58;15,19;52,92;85,08;39,98;243678,76;37731,77;456222,13;111471,59;849104,25;945145,31;45907,58;100527316,4
3535903;Paranapuã;SP;SE;0;0;0;64,16;87,05;67,46;37,96;74,22;95,67;97,36;80,95;82,65;67,10;52,20;67,88;29,29;43,29;48,37;30,91;57980,10;6058,88;41222,20;22121,62;127382,80;133064,95;32360,15;9259705,59
3536000;Parapuã;SP;SE;0;0;0;66,72;79,34;68,02;52,79;63,59;94,24;98,24;61,29;81,08;69,03;51,57;70,41;46,30;49,92;83,33;31,63;113239,76;229653,76;267073,03;52483,21;662449,76;741785,80;67842,13;50481212,82
3536109;Pardinho;SP;SE;0;0;0;63,28;82,38;70,87;36,58;66,64;81,81;95,59;85,46;76,41;83,14;53,32;70,62;21,40;49,36;38,26;37,32;33737,29;78985,66;177618,69;43416,37;333758,02;368270,94;55976,73;43658039,26
3536208;Pariquera-Açu;SP;SE;0;0;0;59,96;73,68;72,10;34,09;67,61;75,70;92,10;59,33;79,87;75,76;56,34;76,43;25,19;36,02;31,95;43,20;73700,16;37303,44;340427,99;86011,32;537442,90;586023,64;29601,64;90175982,89
3536257;Parisi;SP;SE;0;0;0;62,73;84,02;68,46;35,69;67,51;85,88;96,16;86,55;83,99;65,83;60,69;63,33;20,76;44,18;52,92;24,90;15226,57;1575,30;17336,67;17528,91;51667,44;53619,89;24630,17;2613413,46
3536307;Patrocínio Paulista;SP;SE;0;0;0;63,41;76,86;66,58;46,78;66,03;84,38;92,01;65,01;77,35;70,53;54,33;64,09;30,93;39,24;76,20;40,76;394527,98;386103,14;366420,83;72400,09;1219452,03;1360808,59;91078,82;104225101,8
3536406;Paulicéia;SP;SE;0;0;0;62,72;83,45;66,51;38,22;67,71;97,80;94,79;73,49;78,58;65,74;52,17;69,54;32,11;36,82;58,52;25,42;32861,03;24656,77;87541,50;44687,20;189746,50;200144,75;26544,40;18694636,39
3536505;Paulínia;SP;SE;0;0;0;68,74;81,89;74,45;49,88;75,98;94,34;90,23;67,03;79,57;80,24;65,04;72,95;27,84;68,01;34,74;68,94;18366,63;26746711,49;16124529,32;1228455,57;44118062,99;52389436,51;457517,70;2391476754
3536570;Paulistânia;SP;SE;0;0;0;65,55;78,80;66,09;51,77;73,14;82,59;91,78;67,68;81,62;67,29;47,54;67,90;20,87;64,85;90,97;30,39;13961,47;1865,43;11916,29;17867,29;45610,48;48636,69;26505,01;4653938,41
3536604;Paulo de Faria;SP;SE;0;0;0;64,34;87,57;65,50;39,94;76,89;92,47;97,17;83,77;83,33;63,87;49,00;65,80;30,79;53,73;47,15;28,09;126868,01;11172,42;75107,45;46504,62;259652,49;269675,00;30054,05;9923358,24
3536703;Pederneiras;SP;SE;0;0;0;62,28;79,22;70,74;36,88;70,58;88,25;89,40;68,66;73,86;76,94;57,63;74,52;24,40;63,07;23,73;36,33;116145,46;1125486,82;1031294,77;212007,17;2484934,22;3066260,99;64521,62;477343789,6
3536802;Pedra Bela;SP;SE;0;0;0;54,94;63,37;65,08;36,37;71,85;33,53;81,77;66,33;78,94;63,25;46,20;71,92;17,74;43,81;60,74;23,17;24263,56;6354,50;47984,05;32549,88;111151,99;118076,04;19271,43;10665267,96
3536901;Pedranópolis;SP;SE;0;0;0;64,70;81,88;65,67;46,53;71,36;78,07;91,55;86,55;84,78;59,62;53,86;64,42;27,63;58,46;67,91;32,13;33440,77;3676,92;19568,37;19842,65;76528,70;79886,71;32369,01;10453140,59
3537008;Pedregulho;SP;SE;0;0;0;63,72;76,20;67,15;47,82;68,45;85,94;93,05;57,37;76,62;65,22;55,17;71,58;17,01;51,20;93,37;29,72;589565,75;651483,46;355373,16;78725,55;1675147,91;1731363,80;102593,26;30663033,73
3537107;Pedreira;SP;SE;0;0;0;67,27;83,96;71,37;46,49;75,77;89,68;99,17;71,21;79,48;72,88;58,39;74,71;28,72;58,71;62,44;36,09;10274,97;356878,02;685061,34;226702,38;1278916,71;1502007,81;30658,23;366668119,7
3537156;Pedrinhas Paulista;SP;SE;0;0;0;67,49;80,23;66,93;55,32;77,35;91,81;96,00;55,75;77,71;71,93;45,53;72,56;17,78;77,04;90,93;35,53;21799,02;18484,15;96780,10;21953,77;159017,04;176652,40;56819,68;21326268,8
3537206;Pedro de Toledo;SP;SE;0;0;0;53,85;70,70;65,87;24,99;70,70;70,64;86,00;55,48;81,25;59,73;55,76;66,74;21,02;37,89;22,86;18,17;32675,89;8575,56;73920,55;53938,37;169110,37;178608,88;15521,76;12717929,83
3537305;Penápolis;SP;SE;0;0;0;63,86;80,74;69,93;40,90;69,89;91,20;95,27;66,60;81,57;71,45;54,77;71,95;23,96;58,98;43,06;37,61;96862,97;299214,44;1174012,79;314785,12;1884875,32;2082458,29;32488,66;326886349,2
3537404;Pereira Barreto;SP;SE;0;0;0;66,46;78,74;70,97;49,67;69,74;89,96;94,91;60,35;84,99;70,06;57,98;70,86;26,51;71,41;64,32;36,43;115617,17;87880,22;631252,45;130849,39;965599,22;1087485,49;42339,32;143696797,7
3537503;Pereiras;SP;SE;0;0;0;62,13;85,56;66,02;34,82;78,90;81,26;96,41;85,69;82,14;69,85;46,92;65,19;20,67;56,21;36,45;25,93;36557,56;106160,07;96904,47;45466,49;285088,59;317964,20;35826,95;18650052,35
3537602;Peruíbe;SP;SE;0;0;0;60,58;79,85;69,02;32,88;70,38;91,28;94,62;63,13;78,81;76,12;52,28;68,87;10,47;40,89;49,25;30,91;28423,28;433602,56;1045156,90;360440,04;1867622,78;1966247,30;28211,36;129582610,8
3537701;Piacatu;SP;SE;0;0;0;68,56;86,06;72,82;46,82;70,34;93,60;98,85;81,44;84,94;68,15;67,94;70,23;19,50;51,96;86,47;29,33;32846,47;5451,07;45595,80;30152,74;114046,07;119024,81;19534,68;10948265,92
3537800;Piedade;SP;SE;0;0;0;61,15;69,68;72,92;40,86;74,68;56,96;79,51;67,58;83,05;70,71;67,75;70,16;29,48;63,14;44,93;25,88;475444,06;167586,95;622008,10;208790,21;1473829,32;1597083,42;28657,00;153021680,5
3537909;Pilar do Sul;SP;SE;0;0;0;63,07;77,13;68,65;43,41;71,34;81,63;87,44;68,13;83,57;67,45;55,15;68,43;23,49;68,79;48,46;32,92;139941,39;48206,13;795120,56;131488,30;1114756,38;1276179,95;43096,72;116666881,7
3538006;Pindamonhangaba;SP;SE;0;0;0;64,13;81,93;71,93;38,53;73,64;92,22;93,42;68,43;81,67;76,12;59,61;70,33;16,91;65,10;30,04;42,08;43052,01;6276328,46;4231574,70;775303,52;11326258,68;13742498,49;79951,70;1469446170
3538105;Pindorama;SP;SE;0;0;0;63,18;83,69;68,74;37,12;78,97;92,25;98,52;65,02;77,91;67,19;58,55;71,32;23,44;44,60;51,02;29,41;32396,10;139678,40;197578,82;80182,04;449835,36;498800,90;28703,01;65636914,73
3538204;Pinhalzinho;SP;SE;0;0;0;57,68;69,77;67,45;35,81;76,93;66,59;86,01;49,57;80,74;70,80;48,50;69,76;18,02;46,65;54,16;24,40;54127,24;31328,26;139613,44;64722,87;289791,82;314651,31;20216,61;58510666,49
3538303;Piquerobi;SP;SE;0;0;0;63,34;76,41;68,54;45,05;63,74;90,40;92,16;59,35;78,62;67,65;63,12;64,78;25,29;45,19;86,38;23,34;16621,75;3845,29;20308,24;23239,48;64014,76;67093,36;18103,98;5463294,07
3538501;Piquete;SP;SE;0;0;0;58,37;78,76;66,94;29,41;66,16;92,67;95,34;60,86;78,61;70,27;51,13;67,76;20,97;50,84;23,96;21,89;4666,26;36176,23;90118,28;54602,68;185563,45;197854,11;14661,29;18435379,61
3538600;Piracaia;SP;SE;0;0;0;62,60;74,26;69,90;43,63;71,72;73,59;83,69;68,04;81,19;74,40;55,90;68,12;24,74;45,41;71,39;32,98;34499,77;104961,99;329290,95;119739,61;588492,32;661695,60;23959,72;87732411,62
3538709;Piracicaba;SP;SE;0;0;0;69,95;80,30;73,96;55,58;77,80;88,47;88,14;66,80;81,66;79,00;60,33;74,85;39,70;72,60;57,24;52,77;168945,82;9974330,04;14606754,80;1922643,90;26672674,56;34555723,85;84225,76;9373044084
3538808;Piraju;SP;SE;0;0;0;66,81;80,98;71,72;47,73;70,44;90,17;91,73;71,58;81,89;75,18;58,75;71,06;22,52;70,29;65,28;32,82;91329,86;126489,91;496909,84;140956,42;855686,04;926203,35;30945,65;96724094,4
3538907;Pirajuí;SP;SE;0;0;0;60,92;83,73;68,48;30,57;71,45;94,59;94,75;74,11;82,28;70,36;52,07;69,20;24,98;48,57;24,26;24,49;88930,16;37446,00;269193,48;109070,09;504639,73;540057,89;20820,31;62663404,57
3539004;Pirangi;SP;SE;0;0;0;64,21;82,03;69,96;40,65;73,15;93,35;96,11;65,52;84,01;66,80;56,73;72,29;24,09;64,66;38,88;34,96;47357,20;73598,80;160335,45;52153,96;333445,41;364797,71;31655,48;49095802,66
3539103;Pirapora do Bom Jesus;SP;SE;0;0;0;58,05;73,70;66,14;34,31;72,84;83,76;88,97;49,24;74,34;68,74;54,59;66,89;18,83;45,88;41,20;31,35;232,06;358646,97;286915,08;104029,10;749823,21;826672,31;42495,88;37070099,44
3539202;Pirapozinho;SP;SE;0;0;0;64,82;81,05;69,54;43,86;71,30;95,48;94,33;63,08;79,17;68,78;59,94;70,28;15,69;73,73;53,69;32,33;34317,91;285286,43;371560,44;126887,38;818052,16;927781,11;33165,84;95603555,79
3539301;Pirassununga;SP;SE;0;0;0;66,87;79,58;72,87;48,15;67,10;88,91;94,02;68,28;79,09;79,62;59,65;73,13;22,29;53,32;69,72;47,27;128540,36;592377,46;1720941,36;387141,68;2829000,87;3312332,24;42833,73;639288844,5
3539400;Piratininga;SP;SE;0;0;0;65,33;80,11;71,32;44,55;71,49;85,75;88,61;74,60;79,44;73,19;62,29;70,37;25,65;58,90;69,49;24,17;35313,44;22352,56;141605,36;58754,49;258025,85;278466,99;20048,02;41289716,62
3539509;Pitangueiras;SP;SE;0;0;0;61,89;81,16;68,17;36,34;70,69;93,74;94,84;65,38;80,16;72,33;50,83;69,35;16,24;48,49;57,91;22,72;97629,34;240279,83;715107,41;177310,16;1230326,73;1389560,82;34369,55;188598116,8
3539608;Planalto;SP;SE;0;0;0;63,00;83,53;65,86;39,59;73,94;88,66;90,26;81,26;76,50;70,02;52,94;63,98;20,01;55,16;48,34;34,88;44812,98;44986,38;50656,26;36093,83;176549,45;193761,56;36082,23;64409614,48
3539707;Platina;SP;SE;0;0;0;65,01;86,64;67,14;41,26;81,58;85,32;93,12;86,55;79,68;68,20;54,80;65,89;13,85;43,15;68,57;39,46;44723,91;13437,68;25511,08;24422,33;108095,00;120018,91;33283,11;15685916,3
3539806;Poá;SP;SE;0;0;0;65,63;84,38;73,10;39,41;75,08;95,87;92,87;73,71;81,30;77,10;59,49;74,51;22,81;59,53;44,30;30,98;3513,61;1004374,56;1688507,02;562104,85;3258500,04;3769347,37;31616,47;743720094,4
3539905;Poloni;SP;SE;0;0;0;64,78;81,92;67,13;45,30;75,01;94,08;97,91;60,67;77,47;67,64;57,40;66,01;20,48;52,87;85,92;21,91;33294,85;30293,97;45648,99;30755,43;139993,24;154422,73;25044,23;21479057,05
3540002;Pompéia;SP;SE;0;0;0;70,06;83,25;73,10;53,84;79,78;91,80;95,64;65,77;81,54;77,05;62,07;71,75;14,99;53,34;79,92;67,11;47880,90;841052,63;653537,44;115359,26;1657830,22;1951861,43;87425,49;538222701,1
3540101;Pongaí;SP;SE;0;0;0;65,05;87,23;66,64;41,29;74,73;95,19;96,49;82,52;81,88;65,63;53,87;65,19;19,40;55,37;60,78;29,61;25946,72;4713,37;37104,15;21905,07;89669,32;94398,93;27887,43;8293286,01
3540200;Pontal;SP;SE;0;0;0;62,93;80,95;69,24;38,59;73,36;97,62;93,89;58,94;81,00;69,84;53,78;72,33;23,45;45,10;56,92;28,89;81325,33;450923,59;540579,86;224953,81;1297782,58;1462864,89;28285,96;275504143,6
3540259;Pontalinda;SP;SE;0;0;0;62,73;84,94;64,34;38,91;75,64;87,42;92,05;84,66;75,55;62,69;53,64;65,46;25,56;35,32;58,41;36,34;38924,76;3922,52;27381,92;24128,75;94357,95;98029,53;20773,37;2234200,57
3540309;Pontes Gestal;SP;SE;0;0;0;64,96;84,21;67,45;43,24;70,49;95,63;97,32;73,40;82,10;67,12;58,77;61,80;20,28;54,08;50,54;48,05;23558,89;17561,67;32158,99;21651,35;94930,90;126662,71;49170,31;19508595,35
3540408;Populina;SP;SE;0;0;0;61,53;76,62;63,98;43,98;61,90;93,13;96,79;54,66;84,10;61,47;45,33;65,03;24,99;40,76;82,58;27,57;46156,52;5126,14;35944,34;26042,97;113269,97;117259,83;28351,02;4698546,62
3540507;Porangaba;SP;SE;0;0;0;61,39;77,12;69,67;37,39;73,06;77,91;84,59;72,93;78,75;77,23;52,98;69,75;11,70;41,69;83,39;12,76;65062,56;16478,76;91472,27;46301,56;219315,16;233734,27;22903,90;18001316,29
3540606;Porto Feliz;SP;SE;0;0;0;64,37;78,75;70,75;43,62;70,81;87,97;87,20;69,02;79,51;73,59;56,02;73,88;23,90;68,79;41,30;40,50;227392,77;861156,65;1505563,88;267988,01;2862101,31;3754665,66;69921,89;921560028,4
3540705;Porto Ferreira;SP;SE;0;0;0;62,03;79,19;67,12;39,79;72,27;93,43;90,76;60,30;74,43;68,41;54,09;71,58;32,48;56,89;25,50;44,28;65186,81;810504,63;890768,83;265956,56;2032416,82;2495873,11;43904,33;473696348,3
3540754;Potim;SP;SE;0;0;0;59,47;76,19;65,94;36,28;68,40;98,86;94,95;42,57;73,81;62,44;53,77;73,74;17,79;39,61;54,06;33,66;2965,72;42569,12;129450,60;104072,82;279058,26;308459,43;12047,78;36406689,41
3540804;Potirendaba;SP;SE;0;0;0;65,17;83,14;71,11;41,25;70,58;97,55;94,47;69,95;79,36;69,68;62,95;72,46;38,63;57,75;33,11;35,52;62041,14;186511,43;231343,07;81259,74;561155,39;620168,93;35101,25;86460215,02
3540853;Pracinha;SP;SE;0;0;0;66,33;80,32;66,44;52,22;69,14;82,28;96,64;73,20;81,32;59,82;55,42;69,20;29,89;50,67;95,73;32,59;5252,39;2023,39;11143,00;21417,13;39835,91;40969,45;9468,33;2809875
3540903;Pradópolis;SP;SE;0;0;0;65,84;81,73;67,33;48,47;77,90;90,64;92,45;65,93;79,40;69,57;53,94;66,41;15,67;61,58;77,12;39,49;38146,79;395874,06;352138,85;129845,32;916005,02;1096525,58;49306,42;443415369,4
3541000;Praia Grande;SP;SE;0;0;0;66,71;80,92;71,39;47,81;73,38;90,07;90,28;69,95;77,92;82,35;53,16;72,15;21,24;57,69;80,15;32,16;5370,53;829936,30;5478764,80;1747690,36;8061761,99;8727831,47;25940,64;782946943,7
3541059;Pratânia;SP;SE;0;0;0;62,26;84,45;69,19;33,16;79,47;89,03;95,02;74,28;83,18;78,94;45,59;69,05;21,68;53,40;33,06;24,49;41597,29;8319,53;38295,41;28955,30;117167,53;126366,89;23527,63;27676718,1
3541109;Presidente Alves;SP;SE;0;0;0;64,10;80,62;68,46;43,24;75,51;92,01;94,06;60,89;82,33;74,78;49,94;66,77;19,40;47,99;91,16;14,41;24089,03;3404,97;24925,98;21861,29;74281,27;77332,79;19014,70;5872765,93
3541208;Presidente Bernardes;SP;SE;0;0;0;65,01;81,56;68,33;45,13;62,08;83,39;94,74;86,01;80,14;69,08;58,53;65,58;26,29;51,64;70,82;31,76;54727,51;17709,23;163406,16;68099,09;303941,99;331914,15;25644,30;62229093,29
3541307;Presidente Epitácio;SP;SE;0;0;0;64,17;80,42;72,46;39,64;67,34;94,09;96,52;63,75;82,12;73,73;56,55;77,43;22,12;57,99;49,11;29,32;95665,21;206442,42;740222,66;187910,92;1230241,21;1325522,13;29738,90;84246331,34
3541406;Presidente Prudente;SP;SE;0;0;0;68,36;81,95;73,77;49,34;75,20;93,89;95,24;63,48;79,97;80,84;61,05;73,22;32,00;65,02;51,63;48,72;44943,63;1206432,92;6029074,77;919877,19;8200328,50;9242191,97;39845,11;2110792153
3541505;Presidente Venceslau;SP;SE;0;0;0;64,19;81,94;69,36;41,26;76,18;94,04;90,96;66,59;79,83;69,65;54,33;73,65;30,29;57,86;45,53;31,35;33876,12;33624,74;543918,30;149855,00;761274,15;823130,04;20760,95;107450811,7
3541604;Promissão;SP;SE;0;0;0;61,75;78,33;68,83;38,08;69,66;85,28;90,86;67,54;77,19;69,28;57,87;70,97;27,30;47,05;46,43;31,54;97930,10;869918,62;702533,62;201300,01;1871682,36;2115365,14;51330,11;160148134,6
3541653;Quadra;SP;SE;0;0;0;63,35;71,48;69,65;48,93;73,34;47,59;81,02;83,96;81,51;73,65;56,94;66,52;20,32;50,27;92,10;33,01;64414,80;4907,81;40333,17;28130,11;137785,88;144522,60;37038,08;11693091,43
3541703;Quatá;SP;SE;0;0;0;64,64;83,89;66,56;43,49;78,28;94,11;93,69;69,49;81,07;64,93;52,07;68,16;28,92;47,31;64,93;32,78;56280,55;266167,48;328347,11;67059,35;717854,49;821158,91;57387,58;17231024,88
3541802;Queiroz;SP;SE;0;0;0;67,28;86,59;65,25;49,99;87,67;95,99;95,40;67,29;81,07;72,87;42,74;64,32;29,43;40,58;93,81;36,15;101587,80;314269,63;163503,11;28491,18;607851,71;684733,35;194914,13;11027109,82
3541901;Queluz;SP;SE;0;0;0;57,03;73,42;63,28;34,40;63,99;84,21;84,61;60,85;75,76;66,11;53,64;57,60;20,33;42,29;48,37;26,62;4393,67;49016,47;225259,92;68470,45;347140,51;388523,14;28178,35;32131632,88
3542008;Quintana;SP;SE;0;0;0;65,71;85,91;67,23;43,98;70,19;95,38;93,24;84,82;78,15;69,97;53,29;67,52;25,10;50,39;69,40;31,04;55401,53;71633,62;89933,67;33547,32;250516,13;276283,80;41016,00;33795187,78
3542107;Rafard;SP;SE;0;0;0;68,14;88,02;69,76;46,64;71,21;98,95;97,97;83,94;81,29;74,69;53,60;69,45;31,70;54,05;67,26;33,57;20286,32;174144,12;141670,81;45998,40;382099,64;442882,50;48529,75;93296678,81
