IBGE;IPSAMZ18;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
1717503;53,30;62,13;55,11;42,67;81,09;34,59;90,17;42,67;69,50;12,63;61,36;76,95;25,11;69,66;66,17;9,73;52,08;0,00;13,07;20,59;5,42;54,10;60,03;56,45;61,97;96,72;97,46;96,64;73,28;6,00;17,52;4,00;17,58;1,70;18,20;34,60;5,10;4,30;8,61;10,34;56,67;4,94;65,33;65,33;169,85;65,33;39,20;45,04;0,35;0,98;154,73;50,50;88,89;2,64;3,00;6,00;2,00;18,75;19,15;27,08;0,00;1,00;132,52;90,18;3,00;13,14;10,22
1717800;48,08;52,82;50,26;41,16;71,38;25,93;78,54;35,42;52,46;8,69;71,78;68,10;8,11;66,41;88,85;1,27;37,74;18,87;21,73;43,52;6,09;75,79;39,28;55,06;54,17;88,98;81,89;82,80;60,72;6,00;36,26;5,00;14,49;2,80;29,90;49,70;4,65;9,70;4,55;7,03;47,63;0,63;43,52;65,27;152,31;21,76;28,98;0,00;0,00;0,00;50,92;22,60;55,56;1,30;2,00;0,00;2,00;22,64;19,46;35,85;0,00;1,00;15,38;29,47;2,00;2,15;1,08
1717909;51,13;58,66;57,13;37,60;82,29;33,36;86,18;32,80;68,35;9,97;74,16;76,05;8,85;68,35;70,70;2,49;25,64;0,00;12,44;37,32;7,46;71,41;8,39;63,05;69,77;91,88;95,70;83,67;49,99;6,00;25,00;5,00;29,23;1,80;24,20;33,20;4,80;6,80;3,88;6,95;57,11;3,26;12,44;49,76;124,39;74,64;25,12;30,51;0,00;0,00;45,41;35,55;77,78;0,88;2,00;0,00;3,00;23,93;40,70;27,35;0,00;1,00;92,54;93,59;3,00;3,52;2,52
1718006;50,87;69,21;52,83;30,57;88,68;33,33;87,92;66,92;62,61;10,22;68,39;70,10;13,40;58,55;41,58;8,74;25,64;0,00;0,00;31,86;3,15;81,01;8,96;68,63;76,93;93,25;95,92;83,54;0,00;1,00;32,07;5,00;10,62;4,60;21,50;33,10;4,60;8,50;5,59;7,41;52,39;3,94;31,86;63,71;127,43;75,08;32,18;0,00;0,00;0,00;21,85;4,83;66,67;1,93;4,00;0,00;2,00;28,21;369,45;33,33;0,00;1,00;266,53;253,28;4,00;10,96;9,67
1718204;59,41;73,31;62,54;42,37;92,45;82,96;96,17;21,66;72,31;35,33;72,15;70,35;60,08;80,14;9,40;19,85;14,01;0,00;2,85;13,21;4,73;86,33;80,02;90,84;90,68;98,34;97,95;96,38;151,63;6,00;60,60;6,00;48,01;1,00;17,20;26,90;4,75;9,10;43,44;29,75;108,20;12,03;54,71;64,14;166,01;58,48;1,89;0,00;0,00;0,00;17,10;2,88;69,23;6,03;13,00;12,00;7,00;18,55;4,92;26,46;22,73;5,00;300,00;433,70;4,00;30,59;18,57
1718303;53,62;65,02;49,33;46,51;90,55;48,36;83,87;37,28;58,32;5,34;79,56;54,10;24,90;57,44;99,07;4,61;9,43;7,58;11,95;0,00;5,51;88,33;65,29;58,34;62,06;95,07;82,14;90,41;85,59;6,00;27,86;5,00;3,98;1,50;22,70;42,70;4,20;7,10;2,80;3,93;28,32;1,59;35,58;43,83;106,74;35,58;11,95;0,00;76,47;1,50;17,72;0,96;66,67;1,08;6,00;4,00;2,00;29,25;187,08;60,38;0,00;1,00;8,17;0,00;1,00;6,93;4,42
1718402;53,84;73,46;54,19;33,89;81,18;47,11;96,62;68,93;77,51;16,65;61,76;60,84;12,43;57,36;57,22;8,53;19,23;24,39;0,00;27,09;5,05;93,66;95,15;87,68;93,52;97,93;99,45;95,03;35,39;5,00;0,00;1,00;36,13;1,00;14,60;8,60;4,90;6,10;14,73;15,75;66,05;2,71;54,29;81,43;271,44;40,63;27,09;0,00;43,62;0,23;42,18;2,17;66,67;0,81;4,00;0,00;2,00;36,59;24,53;43,90;0,00;1,00;128,51;149,46;4,00;11,25;9,11
1718451;51,84;62,85;54,56;38,11;87,29;37,05;96,84;30,22;74,26;15,33;58,60;70,07;5,63;58,04;75,34;13,43;25,00;0,00;0,00;37,61;3,98;88,85;95,49;84,60;92,04;98,73;98,09;97,29;97,47;6,00;12,54;4,00;87,62;1,90;18,10;18,60;4,60;7,10;12,26;16,36;54,11;5,17;74,40;111,61;148,81;37,20;41,68;0,00;0,00;0,00;38,33;2,26;44,44;1,50;1,00;0,00;0,00;25,00;368,13;18,75;0,00;1,00;217,54;31,93;1,00;21,51;12,08
1718501;45,57;55,51;51,85;29,36;82,01;36,10;56,15;47,76;56,37;7,50;76,91;66,61;8,30;56,31;42,42;10,40;18,52;17,54;0,00;37,66;4,86;51,17;6,99;52,81;41,55;76,53;49,77;54,58;29,50;5,00;15,62;4,00;23,56;1,20;26,90;44,70;3,90;12,40;4,85;6,03;38,76;0,54;32,24;23,29;139,76;46,59;23,56;0,19;1,74;2,37;45,17;29,22;77,78;0,24;2,00;0,00;1,00;33,33;39,98;50,00;0,00;1,00;259,13;226,30;4,00;14,89;10,40
1718550;56,83;75,22;49,11;46,16;89,63;30,76;81,80;98,71;53,96;6,59;84,28;51,61;25,08;55,59;94,95;9,05;16,67;14,93;0,00;0,00;4,79;75,05;17,04;43,23;55,41;94,31;84,54;86,24;0,00;1,00;0,00;1,00;7,24;3,70;26,30;39,10;4,10;13,20;2,88;3,87;41,06;0,98;21,53;64,59;86,11;21,53;0,00;0,00;86,60;0,29;66,92;0,43;66,67;17,81;3,00;0,00;2,00;35,00;32,04;66,67;0,00;1,00;44,57;80,00;1,00;12,82;9,13
1718659;55,49;67,43;56,20;42,84;88,27;66,38;87,67;27,41;55,79;8,60;81,89;78,50;8,64;62,12;88,98;11,64;0,00;0,00;47,89;0,00;4,18;83,56;45,00;91,85;93,15;93,97;82,47;83,56;53,08;6,00;78,25;6,00;15,65;4,60;26,40;30,70;4,00;12,60;3,93;6,12;47,16;2,90;46,95;47,89;46,95;46,95;0,00;28,36;0,00;0,00;3,74;7,66;55,56;1,92;2,00;0,00;3,00;31,58;92,02;36,84;0,00;1,00;97,28;0,00;1,00;15,04;12,62
1718709;54,12;70,71;47,16;44,50;87,43;28,06;82,05;85,31;50,11;15,22;53,91;69,38;11,12;61,66;97,02;8,19;23,81;0,00;0,00;35,57;4,65;63,50;99,83;40,04;62,03;95,05;83,42;83,16;0,00;1,00;0,00;1,00;82,62;4,70;30,70;48,40;4,55;10,80;12,01;14,37;65,21;1,96;105,86;70,57;211,71;70,57;35,57;0,00;1,77;0,00;55,33;2,85;88,89;2,85;2,00;0,00;2,00;33,33;14,56;23,81;0,00;1,00;26,27;140,65;1,00;9,96;9,25
1718758;49,87;58,90;51,21;39,52;88,68;24,47;66,15;56,28;64,70;6,70;66,60;66,85;12,93;60,25;78,63;6,24;28,99;0,00;0,00;15,44;6,33;64,34;54,44;43,87;50,38;86,98;64,00;61,19;19,57;4,00;10,31;4,00;10,30;1,70;19,30;40,70;4,90;5,80;2,84;7,39;32,63;0,46;92,62;61,75;138,93;15,44;30,87;0,19;0,00;0,00;62,72;35,56;66,67;1,39;4,00;0,00;2,00;31,88;155,84;26,09;0,00;1,00;22,57;41,23;3,00;8,60;6,45
1718808;51,12;67,99;49,07;36,28;79,15;53,08;89,05;50,70;63,34;6,23;63,57;63,16;35,23;51,05;51,42;7,42;35,71;12,82;21,61;21,23;3,72;90,30;87,98;91,00;83,37;93,76;87,23;90,50;24,67;5,00;14,15;4,00;7,08;1,80;23,50;35,50;4,40;10,70;2,11;3,37;37,94;2,84;42,45;63,68;233,50;84,91;21,61;0,13;33,97;0,49;22,82;1,73;55,56;1,95;7,00;8,00;1,00;34,62;174,94;73,08;45,45;5,00;95,25;24,37;2,00;10,26;7,64
1718840;49,73;52,65;50,72;45,81;76,93;21,85;86,13;25,71;66,50;11,43;58,28;66,66;13,99;66,68;90,79;11,79;25,64;0,00;29,63;59,21;4,50;81,59;12,88;53,05;65,96;96,03;93,25;84,77;43,86;6,00;29,61;5,00;69,10;4,60;19,50;29,30;4,85;4,40;3,12;9,96;64,90;2,64;74,01;88,89;207,41;64,60;29,63;0,13;0,19;0,00;173,34;16,87;55,56;3,26;4,00;0,00;2,00;23,08;2,86;33,33;0,00;1,00;81,28;122,10;1,00;17,01;11,73
1718865;56,53;79,64;48,70;41,24;94,12;50,86;91,57;82,03;61,99;8,83;69,88;54,08;11,48;49,06;96,83;7,60;9,90;0,00;0,00;13,31;4,31;85,41;1,18;96,51;86,41;98,43;84,69;95,42;0,00;1,00;8,98;3,00;13,36;3,70;23,00;33,30;4,35;8,60;3,52;5,30;55,48;1,37;66,56;79,87;146,43;17,95;20,20;1,96;76,35;0,44;65,07;3,10;77,78;3,91;2,00;0,00;1,00;35,64;184,61;84,16;0,00;1,00;28,01;0,00;1,00;11,62;7,16
1718881;56,53;74,01;57,28;38,31;88,29;33,25;79,75;94,74;71,23;11,27;78,20;68,43;21,31;51,79;73,97;6,19;27,78;0,00;0,00;29,58;3,68;67,35;82,58;59,59;60,49;90,53;84,36;79,29;0,00;1,00;0,00;1,00;29,58;0,00;21,70;23,10;4,35;9,40;9,66;10,76;44,80;2,08;29,12;29,12;116,48;29,12;29,58;0,00;0,00;0,00;87,52;12,13;66,67;1,77;4,00;4,00;0,00;36,59;54,94;53,66;0,00;1,00;63,71;113,77;3,00;7,75;6,85
1718899;51,72;65,67;49,30;40,18;91,28;37,57;85,44;48,37;63,55;13,78;67,71;52,16;15,79;64,25;64,68;16,02;34,48;0,00;0,00;0,00;4,66;62,17;2,13;43,15;46,27;94,94;97,59;92,29;0,00;1,00;42,66;6,00;71,10;2,00;25,70;31,70;4,30;12,30;12,25;9,26;58,40;6,47;42,66;84,57;84,57;42,66;42,66;0,00;0,68;16,87;345,18;93,86;66,67;2,56;2,00;3,00;1,00;24,14;7,26;31,03;0,00;1,00;145,66;111,59;3,00;22,62;16,22
1718907;50,08;59,27;51,94;39,04;90,40;39,05;75,81;31,84;62,20;12,27;64,34;68,94;15,28;64,46;67,93;8,48;12,05;0,00;0,00;31,94;4,59;60,87;30,83;64,51;50,18;93,73;72,26;80,92;28,91;5,00;20,71;5,00;69,26;1,40;22,90;34,40;4,50;12,50;5,76;10,24;59,47;5,85;20,79;103,54;186,37;41,42;41,42;0,00;0,00;0,00;55,74;12,06;77,78;1,04;5,00;0,00;2,00;22,50;200,59;31,25;0,00;1,00;117,00;75,75;3,00;11,79;8,69
1719004;52,01;59,96;51,15;44,92;89,44;37,21;85,64;27,56;57,84;9,75;66,81;70,20;7,28;68,50;100,00;3,92;15,63;0,00;0,00;34,89;4,21;75,20;46,26;64,04;77,00;93,60;86,20;84,20;45,41;6,00;35,15;5,00;58,68;1,40;21,00;40,30;3,80;17,30;4,67;7,03;52,80;3,21;69,78;104,68;209,35;34,89;0,00;0,00;0,00;0,00;28,85;2,47;66,67;2,12;1,00;0,00;3,00;21,88;57,91;34,38;0,00;1,00;0,00;0,00;1,00;5,66;3,89
1720002;51,04;62,59;47,52;43,01;86,04;37,25;83,63;43,45;63,92;7,93;54,16;64,07;15,03;66,20;81,72;9,11;30,30;0,00;0,00;39,54;3,79;83,63;86,61;64,43;59,53;94,78;83,27;90,47;46,82;6,00;13,19;4,00;13,19;1,40;17,90;36,20;3,95;9,40;3,33;7,29;42,02;1,15;92,30;59,34;276,79;59,34;39,54;0,00;26,99;0,27;25,26;7,91;77,78;3,16;4,00;0,00;3,00;15,15;236,91;66,67;0,00;1,00;161,29;292,83;1,00;12,55;9,41
1720101;52,04;60,01;50,68;45,44;78,57;32,27;79,00;50,21;60,10;7,41;69,19;66,02;14,78;59,28;100,00;7,71;39,47;0,00;0,00;75,13;3,33;65,38;5,78;58,94;61,91;93,54;69,33;86,79;46,26;6,00;6,34;3,00;19,03;2,30;27,30;41,80;4,10;13,90;3,37;4,60;44,10;1,68;37,57;75,13;169,05;57,08;19,81;11,85;31,67;0,21;59,22;8,37;66,67;3,61;3,00;1,00;2,00;26,32;70,22;73,68;0,00;1,00;0,00;0,00;1,00;12,43;6,88
1720150;60,28;81,04;53,34;46,47;73,45;82,89;71,56;96,26;63,96;12,52;61,86;75,01;9,62;75,40;94,50;6,37;45,45;0,00;63,61;0,00;8,02;68,80;1,23;64,80;60,35;77,84;79,30;66,76;0,00;1,00;0,00;1,00;21,03;1,30;20,90;32,00;4,45;6,20;8,87;12,37;52,95;2,56;126,18;63,09;189,27;63,09;0,00;25,31;0,00;0,00;7,29;36,90;44,44;1,27;3,00;0,00;6,00;20,00;150,15;25,00;0,00;1,00;48,52;0,00;1,00;10,18;5,73
1720200;48,70;58,91;45,20;41,98;90,43;28,57;84,55;32,10;49,31;4,38;73,99;53,11;16,20;57,53;84,73;9,47;29,07;0,00;0,00;11,49;4,64;74,01;33,26;86,27;76,69;90,58;82,05;86,96;41,75;6,00;36,01;5,00;33,15;2,10;26,30;51,30;3,75;18,00;1,85;4,12;20,51;2,00;57,67;41,19;156,52;41,19;12,53;0,00;83,30;0,51;12,53;0,25;77,78;4,51;4,00;0,00;3,00;26,74;374,87;66,86;0,00;1,00;51,77;9,62;2,00;13,94;9,24
1720259;49,85;70,79;52,56;26,20;98,88;38,12;85,14;61,00;61,03;12,37;67,36;69,47;10,35;65,53;18,20;10,74;0,00;0,00;0,00;0,00;3,44;73,00;7,52;54,57;68,93;92,40;89,28;86,02;0,00;1,00;43,39;6,00;0,00;0,70;30,30;36,40;4,45;13,10;7,39;13,03;54,60;1,96;34,20;92,56;129,79;51,02;32,45;0,00;0,00;0,00;57,78;5,54;77,78;2,61;2,00;0,00;3,00;26,67;0,00;43,33;55,56;5,00;222,43;373,64;4,00;14,92;11,02
1720309;50,24;60,13;47,86;42,73;88,62;38,54;80,32;33,02;61,10;7,79;62,15;60,40;8,45;53,96;100,00;8,51;25,64;0,00;0,00;21,02;5,99;85,46;6,38;80,31;75,39;91,63;75,39;78,64;52,95;6,00;20,95;5,00;27,96;2,30;22,00;42,30;4,20;7,90;4,04;5,83;35,81;5,44;62,43;145,68;166,49;20,81;20,81;0,00;48,31;0,00;18,60;1,05;66,67;1,05;2,00;0,00;0,00;24,19;309,06;66,13;0,00;1,00;0,00;0,00;1,00;13,06;8,00
1720499;51,17;57,74;52,30;43,47;73,57;28,65;82,69;46,03;77,30;18,37;45,33;68,19;15,22;72,02;73,80;12,84;16,95;17,86;25,25;50,51;6,59;88,92;75,69;62,13;61,82;93,85;88,31;82,08;35,24;5,00;16,60;4,00;33,31;0,10;15,80;23,40;5,80;7,60;13,37;17,05;77,55;5,20;126,26;126,26;252,53;75,76;25,25;0,00;0,00;0,00;108,96;10,95;88,89;2,74;4,00;0,00;2,00;14,29;94,77;19,64;0,00;1,00;65,21;68,61;3,00;17,51;13,38
1720655;52,14;63,37;55,28;37,79;86,01;34,73;90,24;42,49;70,40;23,07;58,24;69,39;22,35;70,81;45,51;12,47;12,05;0,00;27,89;18,59;5,69;62,54;1,49;80,13;78,26;95,47;92,49;91,71;51,60;6,00;12,40;4,00;18,59;0,90;13,90;35,30;4,50;7,40;18,74;22,41;90,18;6,05;37,02;111,05;203,59;92,54;28,83;0,00;0,00;0,00;39,17;9,85;88,89;1,30;8,00;0,00;3,00;18,07;25,99;37,35;0,00;1,00;231,82;153,56;4,00;17,04;12,97
1720804;51,17;61,54;46,91;45,05;91,68;39,33;81,73;33,41;59,64;8,34;69,25;50,41;23,52;58,78;88,07;9,82;7,41;7,41;0,00;11,01;5,53;76,49;10,32;53,29;58,95;92,79;81,39;87,76;55,62;6,00;29,41;5,00;25,76;2,50;21,80;31,60;4,10;15,30;2,29;4,25;55,77;2,24;33,23;88,60;221,51;44,30;11,02;0,00;96,69;0,14;14,61;0,11;88,89;2,64;8,00;0,00;1,00;26,67;39,91;62,22;0,00;1,00;22,26;13,92;2,00;12,84;10,55
1720853;58,23;73,45;53,25;47,99;78,92;23,10;91,76;100,00;65,82;14,73;64,22;68,25;10,65;64,77;96,14;20,39;41,67;0,00;51,39;0,00;4,77;65,00;0,67;63,47;72,71;97,71;97,71;93,96;0,00;1,00;0,00;1,00;0,00;0,90;26,40;20,90;4,25;14,50;9,49;10,66;73,42;4,76;51,39;50,86;152,59;50,86;51,39;0,00;0,00;0,00;140,38;4,62;66,67;3,60;2,00;0,00;1,00;23,81;42,12;23,81;0,00;1,00;34,08;0,00;1,00;26,28;22,15
1720903;54,77;65,76;54,09;44,48;92,37;39,29;82,27;49,10;56,73;15,01;74,37;70,24;12,95;64,38;89,15;11,42;4,93;5,19;6,05;11,99;4,17;74,77;3,21;75,32;66,80;86,67;89,91;81,89;23,51;5,00;18,07;4,00;16,05;1,40;32,00;35,40;4,65;14,90;12,08;15,21;58,33;3,26;47,95;35,96;215,79;29,97;12,09;0,00;0,00;0,00;25,87;2,48;88,89;2,54;3,00;0,00;2,00;24,14;93,24;36,95;0,00;1,00;12,75;8,31;2,00;16,15;11,55
1720937;59,92;81,38;48,58;49,80;85,03;72,58;91,31;76,60;50,92;9,86;65,15;68,39;23,09;65,76;100,00;10,35;0,00;0,00;64,42;0,00;3,77;81,43;54,74;80,05;78,57;94,49;95,92;92,86;0,00;1,00;15,64;4,00;0,00;0,80;24,70;36,70;4,10;22,40;6,27;7,63;49,49;2,24;46,93;62,57;139,66;50,94;46,93;0,00;0,00;0,00;38,37;21,59;66,67;1,41;5,00;4,00;2,00;18,75;312,90;25,00;0,00;1,00;0,00;0,00;1,00;14,08;10,80
1720978;54,94;69,98;52,96;41,88;91,87;41,08;90,95;56,01;70,14;18,12;55,53;68,06;10,73;57,65;78,38;20,75;0,00;0,00;0,00;36,06;4,91;65,15;41,88;100,00;60,42;98,42;99,12;97,37;0,00;1,00;24,04;5,00;71,95;0,50;17,80;36,80;4,95;7,20;12,32;15,06;84,50;4,86;143,22;36,06;143,22;72,12;36,06;0,00;0,00;0,00;145,78;5,77;55,56;4,33;2,00;0,00;2,00;35,71;86,72;38,10;0,00;1,00;24,78;56,02;3,00;31,33;19,81
1721000;69,98;75,86;75,06;59,03;92,78;81,33;97,98;31,32;85,59;58,41;84,01;72,24;53,20;84,28;0,00;98,64;12,20;0,97;0,94;14,38;4,59;94,84;88,98;97,43;97,65;98,14;98,71;97,43;70,54;6,00;35,71;5,00;37,51;0,40;7,60;24,40;5,90;2,50;52,20;60,77;194,32;20,88;17,38;61,85;87,25;21,40;4,68;4,83;0,00;0,00;2,19;0,19;68,42;7,61;11,00;10,00;7,00;12,80;19,02;17,57;29,06;5,00;300,00;726,36;5,00;151,62;92,49
1721109;55,80;61,99;55,72;49,69;79,54;36,88;58,91;72,64;46,98;9,79;76,69;89,43;36,63;65,69;91,83;4,61;25,91;5,69;13,39;53,02;4,31;42,76;14,05;43,87;40,94;79,43;59,31;53,36;0,00;1,00;13,34;4,00;22,31;7,00;32,40;50,00;4,00;9,40;4,98;6,48;52,89;3,86;13,25;66,27;92,78;53,02;21,95;69,12;0,00;0,00;21,73;16,87;88,89;1,34;10,00;5,00;4,00;31,61;39,83;29,53;0,12;2,00;9,47;0,00;1,00;6,70;4,56
1721208;50,51;64,32;57,36;29,85;89,81;44,36;88,21;34,89;58,90;21,30;67,46;81,77;30,82;62,50;16,50;9,58;18,18;2,23;4,37;17,49;4,76;85,16;83,46;89,84;85,60;96,24;85,34;85,87;64,52;6,00;36,41;5,00;17,48;2,20;24,30;48,90;4,70;11,10;19,24;24,42;65,68;6,41;56,84;83,08;218,63;43,73;8,75;57,45;27,64;0,08;6,01;1,62;45,45;28,08;2,00;0,00;3,00;26,46;90,57;59,80;11,60;4,00;300,00;264,94;4,00;13,75;9,56
1721257;60,81;76,23;54,98;51,22;88,70;39,20;89,70;87,31;83,05;17,10;51,44;68,33;39,50;69,43;82,71;13,25;41,67;0,00;0,00;0,00;6,42;73,67;97,54;59,09;72,67;96,00;93,00;92,67;0,00;1,00;0,00;1,00;71,39;0,30;10,90;9,50;4,85;11,30;28,45;12,42;36,93;6,86;52,88;57,48;158,65;158,65;53,76;0,00;0,00;0,00;77,78;15,05;88,89;4,84;8,00;7,00;3,00;20,83;9,64;37,50;0,00;1,00;152,57;218,82;1,00;18,45;13,56
1721307;57,75;70,20;55,04;48,01;90,35;52,59;79,06;58,79;63,45;13,21;74,27;69,23;10,30;71,71;96,91;13,12;0,00;0,00;38,27;0,00;4,11;64,90;4,15;50,78;51,54;85,96;87,16;84,08;0,00;1,00;51,03;6,00;12,48;2,80;19,70;38,70;4,00;13,70;6,24;8,56;78,60;2,01;37,44;112,32;112,32;38,27;0,00;0,00;0,25;0,00;51,86;8,80;55,56;3,83;2,00;0,00;2,00;19,05;3,05;9,52;0,00;1,00;27,26;0,00;1,00;16,71;14,37
1722081;53,49;58,83;55,41;46,22;86,14;35,50;90,60;23,07;75,62;9,65;71,02;65,34;25,16;59,52;89,11;11,11;37,59;7,52;0,00;8,56;5,46;82,12;52,82;62,54;78,57;96,98;88,86;94,72;89,67;6,00;40,07;6,00;40,06;0,50;17,40;19,90;4,65;4,80;7,17;8,21;43,89;1,98;25,68;119,83;205,43;17,12;8,56;0,00;22,83;0,54;18,61;3,53;66,67;1,38;6,00;4,00;2,00;25,56;114,17;69,92;0,00;1,00;96,09;332,34;1,00;14,30;12,08
1722107;51,76;63,97;51,51;39,82;92,96;37,40;91,61;33,89;69,73;14,65;68,96;52,68;10,49;63,87;74,43;10,48;4,42;4,06;0,00;17,33;4,60;82,43;1,81;87,73;85,84;97,64;86,33;95,13;62,36;6,00;31,74;5,00;23,08;2,00;16,40;28,20;4,75;7,60;11,44;9,71;72,54;3,46;51,99;51,99;251,30;43,33;13,01;0,00;83,93;0,41;28,90;1,04;77,78;2,77;2,00;0,00;3,00;26,55;68,74;50,00;0,00;1,00;59,63;70,32;3,00;15,24;10,36
2100055;55,94;66,69;51,85;49,30;92,08;48,40;93,47;32,81;68,16;13,68;74,37;51,18;27,66;69,91;89,91;9,71;17,35;1,58;1,78;12,45;4,02;93,08;87,40;36,61;90,08;95,76;90,90;96,08;67,23;6,00;39,58;5,00;29,16;1,70;18,50;33,30;4,55;6,70;6,77;9,90;73,60;4,35;44,47;81,82;163,64;31,13;2,67;0,00;91,25;0,37;25,20;1,51;70,59;3,65;10,00;0,00;5,00;20,40;68,30;63,72;0,00;1,00;6,03;3,25;2,00;14,19;9,54
2100204;54,14;62,02;50,36;50,03;92,47;34,89;55,86;64,87;57,89;7,40;81,00;55,16;24,77;63,54;100,00;11,83;8,73;5,18;0,00;4,53;6,74;50,10;9,54;29,84;22,00;81,87;51,33;60,53;28,57;5,00;4,53;2,00;15,09;3,90;26,90;41,60;4,10;8,60;2,37;6,02;35,89;5,45;18,10;40,73;126,71;54,31;4,53;0,00;74,63;0,00;6,56;0,32;63,64;3,71;3,00;6,00;3,00;27,51;43,63;51,09;0,00;1,00;0,00;0,00;1,00;16,98;11,81
2100402;53,05;65,35;46,42;47,39;89,65;41,57;74,83;55,35;48,60;7,62;79,95;49,52;8,74;59,40;100,00;21,41;34,09;0,00;0,00;10,65;4,55;91,01;89,68;9,03;59,20;99,43;68,44;70,48;29,80;5,00;8,20;3,00;24,76;6,20;34,20;51,20;4,50;6,10;2,24;2,51;36,11;12,76;12,30;36,91;209,15;49,21;0,00;0,00;100,00;0,00;19,43;1,98;77,78;0,74;2,00;0,00;1,00;32,95;28,69;26,14;0,00;1,00;0,00;0,00;1,00;30,86;21,31
2100436;52,12;62,44;49,01;44,90;90,73;46,64;77,92;34,46;58,55;6,21;76,64;54,64;16,90;62,01;100,00;0,68;16,71;2,39;3,73;18,48;3,68;91,07;6,43;78,58;65,91;93,95;72,38;77,48;66,38;6,00;29,74;5,00;19,84;2,80;20,20;44,70;3,80;8,30;3,11;1,44;42,16;2,13;29,57;55,45;140,47;62,84;3,70;0,00;76,75;0,14;8,24;0,48;63,64;1,30;6,00;0,00;2,00;28,88;97,29;33,17;0,00;1,00;0,00;0,00;1,00;1,19;0,56
2100477;56,29;64,42;53,58;50,88;92,49;51,12;63,61;50,47;82,81;5,27;75,78;50,46;31,22;64,72;100,00;7,59;14,61;2,19;3,13;9,40;4,24;91,39;57,03;28,49;49,77;80,45;56,71;64,92;25,87;5,00;15,67;4,00;8,36;0,40;9,60;29,00;5,10;0,70;4,40;2,76;24,18;3,20;43,86;46,99;219,31;28,20;3,14;0,15;96,15;0,03;16,26;1,35;84,62;0,47;5,00;8,00;3,00;31,32;27,05;23,38;0,00;1,00;0,00;0,00;1,00;11,43;7,25
2100501;57,35;64,52;57,26;50,28;88,16;28,62;70,73;70,58;67,60;7,89;77,21;76,33;28,50;58,84;98,61;15,16;22,86;5,53;0,00;8,94;7,75;65,71;11,39;80,37;63,53;79,98;72,98;65,80;21,42;5,00;0,00;1,00;26,86;3,00;27,00;36,50;4,50;4,10;4,75;4,38;43,07;3,17;8,94;35,75;268,10;35,75;8,94;32,40;0,00;0,00;21,89;43,07;66,67;0,98;2,00;10,00;2,00;28,00;188,21;54,29;0,00;1,00;12,23;0,00;1,00;20,63;15,82
2100550;50,34;67,14;48,26;35,63;87,73;43,48;70,25;67,10;50,13;7,76;81,85;53,30;8,84;26,07;97,72;9,89;23,08;0,00;14,46;14,46;5,15;63,07;10,91;35,75;33,04;85,67;69,42;82,53;0,00;1,00;33,67;5,00;9,61;3,20;31,60;61,30;3,70;9,90;2,67;1,88;42,05;10,50;28,73;14,36;114,91;43,09;14,46;0,00;77,99;2,29;28,19;2,02;77,78;0,87;2,00;0,00;2,00;32,00;2185,30;74,67;0,00;1,00;20,14;0,00;1,00;14,21;9,86
2100600;48,59;56,29;50,57;38,93;86,63;35,12;68,28;35,11;40,03;4,46;78,32;79,46;23,17;56,72;68,65;7,17;24,36;2,44;4,83;26,55;5,18;71,90;62,88;12,14;46,22;83,97;66,24;71,55;54,40;6,00;27,49;5,00;16,19;10,20;36,10;51,60;3,75;7,30;0,87;1,38;30,78;2,69;31,37;53,10;113,43;50,68;7,29;55,50;31,13;1,02;46,98;2,50;84,62;0,56;4,00;5,00;4,00;35,57;55,41;86,48;1,74;2,00;131,07;19,06;2,00;10,19;7,23
2100709;50,23;64,06;51,99;34,65;87,93;40,32;64,73;63,25;56,73;5,93;81,19;64,09;9,67;34,93;87,17;6,83;24,32;5,78;3,81;7,46;6,68;54,37;65,76;60,85;22,95;92,31;71,16;63,49;17,95;4,00;8,76;3,00;15,01;0,80;28,20;46,00;4,15;12,30;1,47;1,22;29,93;10,51;41,04;41,04;130,58;14,92;7,46;0,00;30,81;0,08;14,63;1,01;54,55;0,75;3,00;0,00;1,00;22,80;1888,42;62,61;0,00;1,00;30,23;28,72;2,00;9,73;6,87
2100832;49,69;56,98;52,89;39,21;89,71;40,63;60,64;36,95;59,73;3,99;78,25;69,58;8,60;54,40;87,08;6,74;20,24;4,05;0,00;17,40;4,79;86,46;9,77;75,25;27,24;71,95;68,51;66,05;41,31;6,00;25,36;5,00;5,84;2,50;24,50;36,90;4,10;8,10;1,77;1,48;17,65;6,23;23,20;40,61;168,22;40,61;11,72;32,02;50,94;0,00;3,20;0,53;72,73;0,88;2,00;0,00;2,00;34,82;288,97;46,15;0,00;1,00;31,01;13,65;2,00;9,74;6,69
