IBGE;MUNIC;FBE3114;FBE3115;FBE3116;FBE3117;FBE3118;FBE3119;FBE3120;FBE3121;FBE3122;FBE3123;FBE3214;FBE3215;FBE3216;FBE3217;FBE3218;FBE3219;FBE3220;FBE3221;FBE3222;FBE3223;FBE3314;FBE3315;FBE3316;FBE3317;FBE3318;FBE3319;FBE3320;FBE3321;FBE3322;FBE3323;FBE3414;FBE3415;FBE3416;FBE3417;FBE3418;FBE3419;FBE3420;FBE3421;FBE3422;FBE3423;FBE3514;FBE3515;FBE3516;FBE3517;FBE3518;FBE3519;FBE3520;FBE3521;FBE3522;FBE3523
1100031;Cabixi;37,29;37,29;55,94;55,94;18,65;18,65;55,94;37,29;37,29;55,94;93,23;55,94;55,94;93,23;167,82;55,94;111,88;93,23;74,59;93,23;93,23;130,52;149,1702405;37,29256013;149,1702405;186,46;223,76;167,82;261,05;130,52;0,00;18,65;37,29;55,94;37,29;167,82;55,94;55,94;111,88;93,23;0,00;37,38;18,68809568;0;18,68809568;0;56,06428705;18,68809568;0;0
1100049;Cacoal;31,07;42,58;41,43;28,77;40,28;46,03;46,03;52,94;42,58;58,69;94,37;81,71;116,23;124,29;90,91;134,65;133,49;121,99;132,34;123,14;164,57;146,15;151,9074745;181,8286438;178,3762012;153,06;169,17;201,39;207,15;196,79;40,28;52,94;42,58;51,79;60,99;55,24;35,68;29,92;57,54;70,20;5,75;6,91;10,35828145;5,754600803;9,207361285;8,056441125;16,11288225;8,056441125;6,905520964;11,50920161
1100056;Cerejeiras;18,88;31,47;18,88;25,17;37,76;50,35;37,76;56,64;37,76;69,23;119,57;75,52;125,87;100,69;119,57;106,99;94,40;81,81;113,28;81,81;169,92;169,92;251,7306482;132,1585903;132,1585903;182,50;144,75;132,16;157,33;144,75;69,23;31,47;44,05;56,64;69,23;81,81;25,17;18,88;25,17;50,35;0,00;12,59;12,58653241;6,293266205;6,293266205;0;6,293266205;12,58653241;0;6,293266205
1100064;Colorado do Oeste;31,92;12,77;63,84;6,38;25,54;63,84;38,31;63,84;38,31;19,15;89,38;95,77;114,92;102,15;146,84;83,00;134,07;51,08;102,15;63,84;134,07;166,00;153,2273511;134,0739322;159,611824;114,92;166,00;191,53;153,23;166,00;83,00;63,84;57,46;95,77;89,38;76,61;89,38;63,84;76,61;140,46;6,38;12,77;0;12,76894592;6,384472962;19,15341889;12,76894592;12,76894592;0;6,384472962
1100080;Costa Marques;7,92;15,84;31,68;39,60;31,68;31,68;63,36;47,52;79,20;15,84;71,28;15,84;39,60;39,60;71,28;79,20;71,28;63,36;79,20;87,11;95,03;174,23;110,873525;79,19537499;150,4712125;79,20;55,44;118,79;87,11;142,55;31,68;47,52;47,52;87,11;63,36;23,76;55,44;31,68;63,36;55,44;0,00;7,92;0;0;31,67815;0;7,919537499;7,919537499;0;0
1100098;Espigão D'Oeste;10,21;30,62;27,21;40,82;10,21;17,01;20,41;34,02;37,42;34,02;88,44;74,84;78,24;81,64;98,65;78,24;112,26;115,66;119,06;95,25;112,26;105,45;142,8717216;132,6665986;115,6580603;119,06;112,26;129,26;105,45;122,46;54,43;51,03;78,24;68,03;61,23;61,23;30,62;40,82;81,64;95,25;6,80;0,00;3,39974162;10,19922486;6,799483239;0;10,19922486;16,9987081;23,79819134;10,19922486
1100106;Guajará-Mirim;48,24;40,62;33,01;30,47;40,62;30,47;35,55;45,70;63,47;30,47;71,09;48,24;73,63;68,55;71,09;83,79;78,71;99,02;137,10;88,86;132,03;129,49;101,5589296;126,948662;139,6435282;104,10;99,02;126,95;139,64;116,79;45,70;58,40;58,40;66,01;86,33;71,09;60,94;68,55;78,71;63,47;2,54;25,39;2,538908777;10,15563511;15,23345266;12,69454389;7,616726331;12,69454389;7,616726331;10,15563511
1100114;Jaru;35,58;59,30;61,28;69,18;49,42;37,56;27,67;71,16;51,39;33,60;63,25;61,28;59,30;65,23;92,90;73,14;104,76;134,41;112,67;108,71;96,86;142,32;114,6448973;160,107529;168,0140736;118,60;116,62;148,25;136,39;150,22;39,53;53,37;37,56;39,53;61,28;47,44;23,72;37,56;67,21;73,14;3,95;3,95;1,976636161;9,883180803;0;9,883180803;7,906544642;5,929908482;5,929908482;9,883180803
1100122;Ji-Paraná;13,67;9,65;20,91;45,84;41,02;30,56;36,19;36,19;20,11;26,54;51,47;65,95;78,02;77,21;80,43;79,62;71,58;73,99;78,82;103,75;155,23;153,62;164,0755069;138,3381725;151,2068397;116,62;100,54;178,55;125,47;161,66;43,43;51,47;57,91;56,30;61,13;69,17;41,82;47,45;66,76;69,97;0,00;0,80;5,630041904;4,021458503;4,021458503;5,630041904;3,217166802;8,042917005;16,08583401;8,042917005
1100130;Machadinho D'Oeste;16,28;9,77;6,51;32,57;26,05;26,05;39,08;58,62;42,34;35,82;45,59;48,85;68,39;35,82;55,36;29,31;68,39;68,39;130,26;100,95;94,44;91,18;94,44100694;117,2371121;61,87514248;110,72;107,47;87,93;130,26;107,47;29,31;52,11;39,08;26,05;22,80;42,34;29,31;29,31;29,31;94,44;3,26;0,00;3,256586446;3,256586446;16,28293223;0;3,256586446;3,256586446;16,28293223;0
1100148;Nova Brasilândia D'Oeste;19,13;31,89;38,27;44,65;38,27;19,13;44,65;38,27;44,65;31,89;89,29;108,43;82,91;102,05;89,29;108,43;82,91;82,91;89,29;89,29;184,96;210,47;165,8269022;146,6930289;184,9607756;223,23;140,32;235,98;121,18;165,83;12,76;31,89;19,13;31,89;76,54;38,27;63,78;51,02;70,16;76,54;19,13;0,00;19,13387333;6,377957778;0;6,377957778;25,51183111;6,377957778;12,75591556;25,51183111
1100155;Ouro Preto do Oeste;28,54;25,68;51,36;37,10;22,83;42,80;54,22;45,66;34,24;39,95;91,31;74,19;88,46;108,44;94,17;145,53;82,75;79,90;91,31;114,14;182,63;191,19;199,7488871;174,0668873;159,7991097;191,19;162,65;174,07;145,53;188,33;57,07;45,66;77,05;62,78;54,22;79,90;68,49;48,51;62,78;82,75;2,85;0,00;5,70711106;8,560666591;8,560666591;14,26777765;11,41422212;11,41422212;5,70711106;14,26777765
1100189;Pimenta Bueno;37,14;37,14;34,29;51,43;11,43;31,43;34,29;34,29;48,57;37,14;77,15;80,00;100,01;77,15;85,72;128,58;82,86;97,15;94,29;88,58;145,72;160,01;168,5810618;168,5810618;182,8675924;168,58;185,72;177,15;197,15;202,87;31,43;45,72;40,00;48,57;62,86;65,72;25,72;45,72;88,58;65,72;8,55;2,85;11,4028336;14,25354201;11,4028336;17,10425041;8,552125203;17,10425041;5,701416802;14,25354201
1100205;Porto Velho;13,90;11,95;14,12;16,94;14,33;18,46;27,80;24,54;32,36;26,93;74,93;86,01;91,01;86,88;87,75;89,70;87,75;97,96;96,44;106,64;97,09;94,70;98,82431643;102,7338498;112,0732907;104,04;117,94;112,51;116,42;131,40;58,86;53,00;51,69;58,64;51,26;51,04;46,91;60,60;56,91;56,25;7,60;8,90;6,298405417;6,949964599;8,470269355;9,339014929;8,035896567;7,384337386;8,470269355;9,121828536
1100254;Presidente Médici;25,87;20,70;36,22;36,22;31,04;93,13;129,35;56,92;20,70;41,39;103,48;82,79;98,31;124,18;108,66;170,75;93,13;77,61;93,13;134,53;139,70;196,62;217,3125679;248,3572205;181,0938066;113,83;175,92;222,49;258,71;186,27;51,74;103,48;51,74;72,44;51,74;56,92;51,74;31,04;87,96;72,44;5,17;0,00;5,17410876;5,17410876;10,34821752;5,17410876;5,17410876;0;20,69643504;20,69643504
1100262;Rio Crespo;0,00;0,00;28,81;28,81;28,81;0,00;28,81;28,81;57,62;28,81;28,81;28,81;57,62;115,24;28,81;86,43;57,62;57,62;86,43;115,24;86,43;172,86;201,6709882;28,81014117;86,43042351;86,43;57,62;144,05;172,86;57,62;0,00;0,00;28,81;0,00;86,43;28,81;28,81;28,81;0,00;115,24;0,00;0,00;0;0;0;0;0;0;28,81014117;0
1100288;Rolim de Moura;28,37;40,78;44,32;24,82;30,14;35,46;33,68;37,23;28,37;24,82;70,91;72,69;85,10;79,78;93,96;118,78;74,46;72,69;108,14;90,42;125,87;145,37;109,9173847;129,4188562;95,73449633;150,69;143,60;152,47;161,33;136,51;28,37;35,46;63,82;37,23;53,19;46,09;39,00;33,68;35,46;58,50;8,86;8,86;8,864305216;10,63716626;7,091444173;5,318583129;15,95574939;10,63716626;14,18288835;5,318583129
1100296;Santa Luzia D'Oeste;40,44;13,48;26,96;26,96;26,96;40,44;67,39;53,92;13,48;67,39;53,92;80,87;80,87;107,83;107,83;94,35;121,31;107,83;94,35;148,27;229,14;202,18;121,3101496;148,2679606;188,7046772;256,10;107,83;107,83;202,18;202,18;80,87;67,39;134,79;26,96;40,44;107,83;26,96;13,48;94,35;53,92;13,48;26,96;0;0;0;26,95781103;13,47890551;0;0;13,47890551
1100304;Vilhena;21,91;18,78;31,30;26,09;31,30;25,04;36,52;37,57;30,26;38,61;70,96;59,48;66,78;65,74;74,09;73,04;70,96;69,91;83,48;98,09;102,26;116,87;113,7407129;106,4362635;158,6109024;112,70;149,22;161,74;148,18;157,57;45,91;49,04;42,78;44,87;58,44;59,48;52,17;45,91;74,09;60,52;2,09;4,17;4,173971116;5,217463895;10,43492779;16,69588446;8,347942232;13,56540613;11,47842057;15,65239169
1100320;São Miguel do Guaporé;27,73;41,60;23,11;23,11;23,11;64,71;36,98;41,60;13,87;13,87;83,20;73,95;97,06;64,71;87,82;78,58;69,33;78,58;69,33;87,82;120,18;120,18;129,4199214;78,57638086;97,06494107;180,26;184,89;124,80;166,40;175,64;46,22;78,58;64,71;36,98;41,60;41,60;32,35;32,35;41,60;55,47;4,62;4,62;0;4,622140051;4,622140051;0;0;9,244280102;13,86642015;18,4885602
1100338;Nova Mamoré;27,51;19,65;11,79;23,58;7,86;23,58;11,79;7,86;11,79;35,37;31,44;47,16;43,23;47,16;27,51;39,30;19,65;62,88;43,23;39,30;98,25;74,67;102,185191;82,53419274;94,3247917;98,25;125,77;70,74;66,81;106,12;23,58;19,65;27,51;27,51;31,44;74,67;58,95;35,37;43,23;51,09;3,93;11,79;0;7,860399308;0;0;0;3,930199654;11,79059896;0
1100346;Alvorada D'Oeste;22,87;60,99;76,24;45,74;22,87;53,37;15,25;68,61;22,87;38,12;91,48;91,48;60,99;114,36;76,24;91,48;99,11;99,11;121,98;99,11;114,36;160,10;236,3345277;160,0975833;182,9686666;137,23;175,34;167,72;243,96;236,33;45,74;83,86;76,24;22,87;53,37;60,99;76,24;38,12;99,11;106,73;0,00;7,62;7,623694442;0;15,24738888;7,623694442;7,623694442;7,623694442;7,623694442;15,24738888
1100379;Alto Alegre dos Parecis;17,42;52,27;17,42;17,42;17,42;60,98;17,42;26,13;26,13;69,69;121,96;113,25;69,69;60,98;52,27;69,69;104,54;121,96;52,27;69,69;113,25;139,38;113,2502831;139,3849638;113,2502831;104,54;130,67;87,12;209,08;139,38;26,13;26,13;26,13;78,40;34,85;52,27;34,85;34,85;60,98;43,56;8,71;0,00;17,42312048;8,71156024;17,42312048;17,42312048;8,71156024;34,84624096;0;8,71156024
1100403;Alto Paraíso;12,25;6,13;0,00;18,38;6,13;12,25;36,76;42,89;36,76;36,76;67,40;61,27;42,89;49,02;42,89;73,53;91,91;79,66;91,91;104,17;61,27;49,02;49,01960784;73,52941176;91,91176471;85,78;98,04;110,29;104,17;147,06;49,02;30,64;36,76;42,89;55,15;36,76;49,02;42,89;36,76;61,27;0,00;0,00;0;6,12745098;12,25490196;6,12745098;0;6,12745098;6,12745098;6,12745098
1100452;Buritis;10,72;17,86;42,87;17,86;21,43;21,43;46,44;35,72;60,73;25,01;64,30;75,02;71,45;53,59;75,02;96,46;71,45;60,73;92,88;96,46;96,46;110,75;71,44898542;203,6296085;157,1877679;167,91;132,18;175,05;150,04;125,04;35,72;28,58;57,16;57,16;32,15;53,59;50,01;85,74;42,87;71,45;17,86;3,57;14,28979708;3,572449271;3,572449271;0;7,144898542;0;7,144898542;7,144898542
1100502;Novo Horizonte do Oeste;52,17;13,04;39,13;0,00;52,17;65,21;52,17;78,26;52,17;52,17;39,13;52,17;130,43;52,17;156,51;91,30;104,34;39,13;65,21;117,39;234,77;195,64;143,472023;208,6865788;104,3432894;117,39;91,30;260,86;208,69;221,73;26,09;13,04;117,39;52,17;26,09;52,17;117,39;65,21;78,26;78,26;13,04;0,00;0;26,08582236;26,08582236;0;0;26,08582236;39,12873353;13,04291118
1100601;Cacaulândia;48,19;72,29;48,19;24,10;0,00;24,10;0,00;24,10;0,00;48,19;48,19;48,19;96,39;120,48;72,29;96,39;120,48;144,58;144,58;96,39;96,39;144,58;216,8674699;120,4819277;72,28915663;168,67;96,39;192,77;192,77;168,67;72,29;120,48;72,29;0,00;48,19;144,58;24,10;24,10;72,29;96,39;24,10;0,00;24,09638554;24,09638554;0;24,09638554;24,09638554;0;0;24,09638554
1100700;Campo Novo de Rondônia;22,61;0,00;45,23;22,61;33,92;11,31;79,15;11,31;11,31;11,31;0,00;79,15;22,61;33,92;11,31;90,46;67,84;33,92;124,38;90,46;146,99;101,76;146,9923112;113,0710086;79,14970602;192,22;101,76;169,61;146,99;124,38;56,54;90,46;56,54;67,84;79,15;33,92;22,61;67,84;101,76;79,15;0,00;11,31;0;22,61420172;0;0;0;22,61420172;11,30710086;0
1100809;Candeias do Jamari;17,99;13,49;17,99;26,98;22,48;22,48;17,99;40,47;22,48;17,99;71,95;58,46;44,97;76,45;94,43;62,96;71,95;112,42;130,41;130,41;62,96;62,96;103,4265671;103,4265671;103,4265671;121,41;98,93;116,92;125,91;157,39;49,46;35,97;35,97;49,46;49,46;85,44;49,46;62,96;53,96;58,46;13,45;22,41;17,92917974;8,96458987;4,482294935;4,482294935;0;13,44688481;8,96458987;13,44688481
1100908;Castanheiras;0,00;0,00;0,00;92,79;0,00;0,00;30,93;30,93;61,86;61,86;0,00;0,00;123,72;123,72;92,79;0,00;61,86;30,93;123,72;216,52;123,72;185,59;30,93102382;278,3792144;123,7240953;61,86;30,93;123,72;123,72;61,86;0,00;30,93;61,86;0,00;92,79;30,93;30,93;0,00;92,79;61,86;0,00;0,00;30,93102382;0;30,93102382;0;0;0;30,93102382;0
1100924;Chupinguaia;10,73;10,73;0,00;10,73;0,00;0,00;0,00;53,63;10,73;10,73;32,18;32,18;10,73;42,90;0,00;42,90;42,90;75,08;21,45;64,35;53,63;128,70;139,4251394;0;42,9000429;85,80;53,63;75,08;75,08;64,35;42,90;42,90;85,80;10,73;64,35;53,63;42,90;53,63;64,35;53,63;0,00;0,00;0;10,72501073;10,72501073;10,72501073;32,17503218;0;0;0
1100940;Cujubim;6,73;13,46;6,73;13,46;6,73;13,46;6,73;33,64;0,00;13,46;33,64;47,10;47,10;26,91;33,64;33,64;33,64;47,10;60,55;80,74;60,55;47,10;53,8249344;94,1936352;60,5530512;107,65;80,74;60,55;154,75;67,28;13,46;6,73;40,37;33,64;26,91;6,73;6,73;60,55;47,10;53,82;0,00;0,00;0;6,7281168;0;6,7281168;6,7281168;0;0;0
1101005;Governador Jorge Teixeira;37,50;25,00;25,00;25,00;87,49;49,99;25,00;49,99;12,50;49,99;62,49;62,49;37,50;74,99;99,99;87,49;62,49;25,00;49,99;37,50;124,98;149,98;112,4859393;137,4828146;162,47969;237,47;112,49;49,99;174,98;224,97;74,99;25,00;49,99;25,00;49,99;62,49;12,50;49,99;62,49;99,99;0,00;0,00;12,4984377;0;24,99687539;24,99687539;12,4984377;24,99687539;24,99687539;0
1101104;Itapuã do Oeste;23,42;23,42;11,71;11,71;23,42;0,00;70,25;23,42;11,71;23,42;58,54;105,37;58,54;81,96;35,12;70,25;81,96;93,67;58,54;35,12;46,83;11,71;93,66584709;93,66584709;81,9576162;81,96;105,37;46,83;93,67;105,37;11,71;11,71;46,83;0,00;46,83;46,83;23,42;46,83;46,83;58,54;0,00;11,70;11,69864296;0;0;11,69864296;0;23,39728591;0;0
1101203;Ministro Andreazza;15,47;61,86;46,40;30,93;0,00;46,40;15,47;46,40;61,86;15,47;108,26;123,72;46,40;92,79;154,66;108,26;123,72;46,40;154,66;201,05;247,45;123,72;231,9826786;108,2585834;309,3102382;201,05;108,26;247,45;92,79;278,38;77,33;46,40;46,40;61,86;77,33;92,79;46,40;46,40;30,93;77,33;0,00;30,93;0;0;0;15,46551191;15,46551191;15,46551191;15,46551191;0
1101302;Mirante da Serra;32,49;64,97;10,83;32,49;32,49;64,97;43,31;119,11;32,49;21,66;97,46;75,80;43,31;108,28;75,80;86,63;64,97;86,63;184,08;97,46;140,77;205,74;227,3957769;205,7390363;151,5971846;119,11;216,57;173,25;173,25;162,43;64,97;75,80;64,97;86,63;64,97;129,94;43,31;54,14;140,77;140,77;0,00;0,00;0;10,82837033;21,65674066;10,82837033;0;0;0;10,82837033
1101401;Monte Negro;34,64;43,30;8,66;34,64;17,32;51,96;8,66;51,96;43,30;17,32;34,64;43,30;60,62;86,60;51,96;225,15;103,91;77,94;77,94;69,28;138,55;164,53;138,5521302;112,5736058;121,233114;129,89;103,91;138,55;121,23;164,53;60,62;43,30;51,96;69,28;69,28;103,91;25,98;95,25;69,28;60,62;0,00;0,00;0;8,65950814;0;8,65950814;17,31901628;0;0;51,95704884
1101435;Nova União;32,26;16,13;32,26;16,13;16,13;16,13;48,39;48,39;64,52;96,77;80,65;96,77;64,52;80,65;80,65;80,65;48,39;64,52;16,13;80,65;161,29;112,90;209,6774194;129,0322581;177,4193548;177,42;193,55;209,68;177,42;145,16;48,39;48,39;32,26;32,26;64,52;48,39;48,39;32,26;64,52;96,77;0,00;0,00;16,12903226;0;32,25806452;32,25806452;0;0;0;0
1101450;Parecis;0,00;0,00;0,00;0,00;0,00;0,00;24,24;0,00;24,24;0,00;48,48;48,48;0,00;48,48;0,00;24,24;0,00;24,24;48,48;96,97;121,21;121,21;72,72727273;48,48484848;24,24242424;121,21;121,21;96,97;145,45;72,73;0,00;24,24;24,24;24,24;96,97;0,00;72,73;0,00;24,24;72,73;0,00;0,00;0;0;24,24242424;0;24,24242424;24,24242424;0;0
1101468;Pimenteiras do Oeste;0,00;46,38;0,00;0,00;0,00;46,38;46,38;0,00;46,38;0,00;0,00;92,76;139,15;0,00;0,00;92,76;46,38;92,76;139,15;92,76;139,15;185,53;185,528757;46,38218924;139,1465677;46,38;0,00;46,38;92,76;92,76;46,38;46,38;92,76;0,00;46,38;92,76;0,00;0,00;0,00;46,38;0,00;46,38;0;0;0;0;0;0;0;0
1101476;Primavera de Rondônia;0,00;32,53;0,00;0,00;32,53;0,00;32,53;97,59;97,59;0,00;97,59;130,12;32,53;32,53;97,59;162,65;0,00;65,06;97,59;65,06;195,19;195,19;195,1854262;260,2472349;130,1236174;260,25;162,65;162,65;32,53;162,65;65,06;32,53;32,53;0,00;32,53;130,12;32,53;65,06;97,59;162,65;0,00;0,00;0;0;0;0;0;32,50975293;0;0
1101484;São Felipe D'Oeste;38,04;19,02;57,06;0,00;57,06;57,06;76,07;19,02;76,07;19,02;76,07;19,02;76,07;57,06;76,07;133,13;38,04;95,09;57,06;133,13;57,06;152,15;133,1304679;152,1491061;95,09319133;247,24;133,13;95,09;228,22;285,28;19,02;0,00;57,06;95,09;0,00;57,06;0,00;0,00;0,00;95,09;0,00;38,04;0;0;19,01863827;0;0;0;0;0
1101492;São Francisco do Guaporé;24,56;12,28;24,56;30,70;18,42;30,70;30,70;36,84;24,56;36,84;73,68;42,98;30,70;30,70;92,10;73,68;49,12;36,84;85,96;42,98;67,54;135,09;104,3841336;104,3841336;110,5243768;110,52;128,95;110,52;98,24;104,38;18,42;36,84;24,56;79,82;30,70;67,54;30,70;55,26;67,54;79,82;6,14;0,00;0;6,140243154;12,28048631;6,140243154;6,140243154;0;18,42072946;24,56097261
1101500;Seringueiras;17,90;8,95;17,90;17,90;35,81;26,86;0,00;35,81;35,81;71,61;62,66;53,71;26,86;107,42;44,76;44,76;89,52;53,71;71,61;107,42;161,13;62,66;152,1797511;134,276251;179,0350013;205,89;125,32;170,08;179,04;187,99;53,71;35,81;8,95;98,47;62,66;8,95;26,86;44,76;26,86;44,76;0,00;17,90;26,8552502;0;17,90350013;17,90350013;8,951750067;0;8,951750067;8,951750067
1101559;Teixeirópolis;46,99;23,50;46,99;0,00;0,00;46,99;117,48;46,99;117,48;23,50;70,49;70,49;93,98;117,48;46,99;140,98;93,98;117,48;93,98;93,98;164,47;117,48;93,98496241;164,4736842;234,962406;258,46;328,95;93,98;234,96;281,95;46,99;23,50;93,98;93,98;70,49;23,50;23,50;0,00;70,49;0,00;23,50;0,00;0;23,4962406;23,4962406;0;0;23,4962406;23,4962406;0
1101609;Theobroma;0,00;24,65;12,33;0,00;24,65;61,63;24,65;36,98;12,33;73,96;98,61;135,58;61,63;61,63;36,98;73,96;110,93;160,24;110,93;61,63;123,26;73,96;86,28127696;86,28127696;110,9330704;98,61;123,26;135,58;184,89;184,89;36,98;0,00;86,28;49,30;36,98;86,28;12,33;24,65;36,98;110,93;0,00;24,65;0;12,32589671;12,32589671;0;24,65179342;12,32589671;0;12,32589671
1101708;Urupá;27,97;9,32;46,62;74,59;102,56;37,30;46,62;46,62;27,97;27,97;93,24;65,27;93,24;74,59;65,27;83,92;186,48;121,21;46,62;83,92;139,86;223,78;83,91608392;149,1841492;121,2121212;121,21;205,13;251,75;205,13;205,13;46,62;18,65;83,92;55,94;46,62;74,59;65,27;46,62;65,27;83,92;0,00;0,00;27,97202797;9,324009324;0;0;9,324009324;9,324009324;0;27,97202797
1101757;Vale do Anari;12,84;25,68;25,68;0,00;64,20;25,68;38,52;12,84;38,52;51,36;0,00;38,52;77,04;89,88;51,36;128,40;102,72;51,36;115,56;102,72;89,88;141,24;166,923472;192,6040062;89,88186954;51,36;115,56;102,72;218,28;205,44;12,84;0,00;51,36;38,52;12,84;38,52;25,68;38,52;77,04;77,04;0,00;0,00;0;0;0;0;0;12,84026708;0;12,84026708
1101807;Vale do Paraíso;0,00;15,43;77,17;15,43;30,87;0,00;0,00;0,00;15,43;46,30;61,74;108,04;169,78;154,34;61,74;154,34;46,30;185,21;108,04;92,61;123,48;77,17;138,9103257;77,17240315;169,7792869;293,26;138,91;92,61;216,08;231,52;46,30;30,87;61,74;92,61;15,43;61,74;46,30;92,61;61,74;123,48;0,00;0,00;15,43448063;0;0;15,43448063;0;0;0;15,43448063
1200013;Acrelândia;7,13;35,66;42,79;35,66;42,79;14,26;14,26;35,66;14,26;7,13;35,66;49,93;28,53;71,32;57,06;35,66;57,06;64,19;71,32;106,98;71,32;128,38;85,58590685;121,2467014;121,2467014;64,19;114,11;171,17;78,45;92,72;35,66;42,79;64,19;64,19;28,53;57,06;78,45;78,45;78,45;49,93;0,00;0,00;7,132158905;0;0;21,39647671;7,132158905;0;21,39647671;7,132158905
1200054;Assis Brasil;24,69;0,00;49,38;12,35;49,38;37,04;12,35;12,35;0,00;0,00;37,04;12,35;12,35;24,69;61,73;12,35;49,38;49,38;37,04;24,69;123,46;123,46;197,5308642;111,1111111;148,1481481;148,15;160,49;123,46;61,73;111,11;74,07;86,42;86,42;49,38;61,73;111,11;74,07;86,42;123,46;49,38;12,35;0,00;0;0;0;0;12,34567901;0;12,34567901;12,34567901
1200104;Brasiléia;23,08;11,54;34,62;34,62;34,62;23,08;23,08;34,62;15,38;19,23;69,23;50,00;73,08;65,38;76,92;84,62;46,15;61,54;69,23;73,08;92,31;146,15;123,0769231;138,4615385;169,2307692;126,92;150,00;119,23;130,77;146,15;38,46;69,23;73,08;50,00;42,31;126,92;73,08;76,92;76,92;107,69;0,00;3,85;0;0;3,846153846;34,61538462;26,92307692;11,53846154;15,38461538;3,846153846
1200138;Bujari;0,00;15,48;15,48;7,74;23,23;0,00;7,74;7,74;23,23;7,74;77,42;46,45;38,71;54,19;30,97;30,97;30,97;46,45;69,68;69,68;54,19;38,71;46,45041418;61,93388558;100,6425641;61,93;69,68;69,68;54,19;38,71;15,48;23,23;54,19;54,19;38,71;46,45;61,93;30,97;46,45;54,19;15,48;7,74;0;15,48347139;0;15,48347139;7,741735697;0;7,741735697;7,741735697
1200179;Capixaba;9,62;9,62;9,62;38,49;19,25;9,62;19,25;38,49;9,62;9,62;76,98;86,61;48,11;28,87;76,98;57,74;48,11;48,11;76,98;67,36;38,49;115,47;38,49114704;28,86836028;96,22786759;86,61;48,11;125,10;134,72;105,85;76,98;38,49;67,36;19,25;57,74;57,74;48,11;67,36;57,74;57,74;0,00;0,00;0;0;0;9,622786759;9,622786759;19,24557352;0;0
1200203;Cruzeiro do Sul;28,30;19,59;18,50;23,94;15,24;19,59;16,32;13,06;5,44;10,88;54,41;62,03;62,03;65,30;80,53;63,12;60,94;56,59;74,00;85,97;96,86;132,77;108,8281386;136,0351733;120,7992338;156,71;137,12;142,56;154,54;159,98;55,50;41,35;48,97;51,15;45,71;69,65;46,80;68,56;79,44;75,09;6,53;2,18;11,97109525;6,529688316;6,529688316;6,529688316;5,44140693;5,44140693;11,97109525;17,41250218
1200252;Epitaciolândia;15,99;26,66;0,00;26,66;15,99;10,66;21,33;15,99;15,99;21,33;37,32;31,99;37,32;63,98;79,97;85,30;69,31;63,98;85,30;47,98;79,97;90,63;79,97014448;79,97014448;85,30148744;106,63;85,30;95,96;95,96;85,30;37,32;37,32;53,31;42,65;42,65;42,65;53,31;63,98;42,65;101,30;10,66;5,33;5,331342965;10,66268593;10,66268593;10,66268593;5,331342965;26,65671483;5,331342965;15,9940289
1200302;Feijó;8,47;2,82;8,47;5,65;11,29;8,47;8,47;8,47;8,47;16,94;22,58;56,46;45,16;31,05;45,16;33,87;47,99;45,16;25,41;42,34;62,10;79,04;70,56963812;93,15192232;70,56963812;84,68;67,75;98,80;76,22;64,92;50,81;64,92;67,75;81,86;56,46;107,27;33,87;42,34;73,39;56,46;8,47;16,94;2,822785525;11,2911421;8,468356574;0;0;5,64557105;11,2911421;16,93671315
1200328;Jordão;0,00;0,00;0,00;0,00;10,84;10,84;0,00;0,00;0,00;0,00;21,69;10,84;10,84;10,84;32,53;10,84;10,84;10,84;21,69;32,53;0,00;21,69;32,53090436;0;43,37453915;43,37;10,84;0,00;0,00;54,22;43,37;10,84;32,53;32,53;0,00;43,37;10,84;10,84;43,37;43,37;10,84;10,84;10,84363479;0;0;0;0;0;21,68726957;0
1200336;Mâncio Lima;10,36;10,36;20,73;5,18;0,00;36,27;10,36;0,00;10,36;10,36;67,36;88,08;36,27;82,90;77,72;72,54;56,99;31,09;41,45;56,99;93,26;72,54;108,8082902;145,0777202;77,72020725;119,17;51,81;103,63;77,72;139,90;36,27;41,45;62,18;25,91;31,09;46,63;36,27;62,18;67,36;77,72;10,37;5,18;5,182958433;5,182958433;15,5488753;0;0;5,182958433;5,182958433;15,5488753
1200344;Manoel Urbano;25,01;25,01;8,34;16,67;8,34;8,34;8,34;0,00;8,34;16,67;25,01;8,34;41,68;41,68;8,34;50,02;25,01;58,35;25,01;25,01;75,03;66,69;66,6888963;50,01667222;100,0333444;50,02;58,35;125,04;91,70;25,01;41,68;58,35;41,68;66,69;16,67;58,35;41,68;100,03;75,03;16,67;0,00;16,67;33,34444815;41,68056019;8,336112037;0;16,67222407;0;16,67222407;0
1200351;Marechal Thaumaturgo;5,85;0,00;11,70;0,00;0,00;0,00;0,00;0,00;0,00;11,70;29,25;17,55;23,40;23,40;11,70;17,55;29,25;23,40;5,85;46,80;23,40;46,80;64,35382905;17,55104429;23,40139238;11,70;35,10;64,35;29,25;23,40;52,65;29,25;40,95;17,55;35,10;70,20;5,85;17,55;23,40;23,40;0,00;0,00;0;0;29,25174048;5,850348096;0;11,70069619;5,850348096;17,55104429
