IBGE;MUNIC;UF;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC
3305109;São João de Meriti;RJ;1479,652;445899,326;4304918,845;3376960,47;8129258,293;8963781,635;18935,5
3305133;São José de Ubá;RJ;40933,024;8751,184;41903,744;75326,358;166914,31;196861,756;27190,85
3305158;São José do Vale do Rio Preto;RJ;190493,989;52309,673;150891,58;202773,866;596469,109;738568,27;33522,52
3305208;São Pedro da Aldeia;RJ;41301,144;305668,928;1231138,125;830259,124;2408367,321;2743661,029;25509,14
3305307;São Sebastião do Alto;RJ;42037,65;7674,279;45945,811;114242,496;209900,237;241288,91;25625,42
3305406;Sapucaia;RJ;43377,664;197878,915;395230,624;164789,42;801276,623;1000574,556;54765,99
3305505;Saquarema;RJ;22406,714;31852884,52;8961984,644;921622,048;41758897,92;42178208,45;458767,96
3305554;Seropédica;RJ;18302,562;666094,824;2493585,808;743241,247;3921224,441;4777037,052;56977,34
3305604;Silva Jardim;RJ;48909,047;91999,304;147444,365;255805,013;544157,728;602644,098;27675,96
3305703;Sumidouro;RJ;197886,865;28703,16;91156,16;147881,529;465627,714;600126,653;38202,73
3305752;Tanguá;RJ;17471,851;46116,163;250448,771;324069,288;638106,072;694549,491;19902,27
3305802;Teresópolis;RJ;360916,714;540710,757;2896463,31;1484767,928;5282858,709;5923947,108;31880,03
3305901;Trajano de Moraes;RJ;33405,36;7802,223;57836,585;116042,367;215086,535;242020,237;22718,51
3306008;Três Rios;RJ;17386,137;2831278,022;1907634,217;743786,656;5500085,032;6348172,675;76977,41
3306107;Valença;RJ;71900,303;1166621,007;980438,986;614193,674;2833153,97;3122611,787;40447,29
3306156;Varre-Sai;RJ;45669,435;14616,714;56644,438;108071,458;225002,046;264154,303;23568,37
3306206;Vassouras;RJ;36232,678;222719,124;578652,626;353452,583;1191057,012;1321271,655;35458,96
3306305;Volta Redonda;RJ;8048,146;8507260,907;5640222,902;2245534,761;16401066,72;19671280,7;71551,44
3500105;Adamantina;SP;54224,142;178323,41;785582,034;228217,171;1246346,757;1370865,929;38997,12
3500204;Adolfo;SP;22826,148;17782,937;42622,327;27140,209;110371,621;115489,988;32578,28
3500303;Aguaí;SP;121795,919;358840,73;437984,526;151739,51;1070360,685;1314737,257;35551,7
3500402;Águas da Prata;SP;25096,376;25550,804;106278,688;36922,718;193848,586;209003,992;25297,02
3500501;Águas de Lindóia;SP;10298,965;41438,678;372529,721;114950,716;539218,08;585603,941;30971,23
3500550;Águas de Santa Bárbara;SP;70378,677;9944,378;82958,154;41021,111;204302,32;217295,581;35378,64
3500600;Águas de São Pedro;SP;0;8858,841;98194,675;31514,802;138568,318;147855,135;41208,23
3500709;Agudos;SP;85373,367;1120495,303;780808,117;207612,863;2194289,65;2638622,611;70209,74
3500758;Alambari;SP;35450,074;11402,717;42753,369;32355,482;121961,643;129389,561;20765,46
3500808;Alfredo Marcondes;SP;9081,353;21154,99;35648,145;24617,494;90501,981;120354,905;28649,11
3500907;Altair;SP;48058,627;5048,541;24150,276;29230,491;106487,936;112274,385;26662,17
3501004;Altinópolis;SP;386045,395;28793,595;296402,138;82123,3;793364,428;833396,279;51377,61
3501103;Alto Alegre;SP;38450,218;7851,695;34981,123;26679,913;107962,95;113584,879;27853,08
3501152;Alumínio;SP;1155,379;2236917,868;793351,243;117203,345;3148627,836;3982313,077;210670,96
3501202;Álvares Florence;SP;60047,108;4639,805;30252,83;25587,09;120526,834;124350,991;34389,1
3501301;Álvares Machado;SP;43126,087;121125,549;335572,053;111961,378;611785,067;709875,985;28306,72
3501400;Álvaro de Carvalho;SP;11040,51;2988,031;19064,229;23331,816;56424,586;58586,473;11012,49
3501509;Alvinlândia;SP;14785,63;3008,25;17207,521;21289,36;56290,761;58404,989;17965,24
3501608;Americana;SP;14187,998;4499621,881;7144793,007;1169763,33;12828366,22;15217279,78;62271,47
3501707;Américo Brasiliense;SP;21524,539;363182,168;506588,317;206818,123;1098113,146;1230443,649;29617,13
3501806;Américo de Campos;SP;38291,032;3852,177;46794,721;33232,582;122170,512;126802,294;21158,4
3501905;Amparo;SP;120904,072;2105977,151;1830744,15;372174,994;4429800,367;5152155,514;70437,56
3502002;Analândia;SP;46530,602;55494,842;61449,911;35351,738;198827,093;208314,004;40726,1
3502101;Andradina;SP;170531,469;808159,873;1295767,928;297745,612;2572204,882;2845285,223;49703,65
3502200;Angatuba;SP;198300,809;508780,547;497926,495;127711,898;1332719,749;1474152;57306,48
3502309;Anhembi;SP;56225,58;19234,224;44275,513;38943,673;158678,99;169558,184;24534,54
3502408;Anhumas;SP;42784,181;7637,856;26549,261;25164,508;102135,806;105620,787;25316,58
3502507;Aparecida;SP;3002,998;39568,222;762868,88;183286,905;988727,005;1041067,256;28750,03
3502606;Aparecida d'Oeste;SP;27847,111;38503,623;49290,585;24954,089;140595,408;151539,639;36763,62
3502705;Apiaí;SP;259420,988;190903,342;257956,291;116332,264;824612,886;897712,778;37278,88
3502754;Araçariguama;SP;1760,733;1504367,05;2112508,413;135830,003;3754466,199;4814503,906;206250,44
3502804;Araçatuba;SP;136998,286;1312463,66;5822670,179;803250,216;8075382,341;9017957,531;45268,6
3502903;Araçoiaba da Serra;SP;29828,131;358400,839;522977,879;167090,539;1078297,388;1205883,673;34075,1
3503000;Aramina;SP;27475,441;3773,778;76856,653;29777,843;137883,714;150276,697;26415,31
3503109;Arandu;SP;92862,428;9501,675;50612,103;35295,107;188271,313;194817,975;30569,27
3503158;Arapeí;SP;2768,908;1887,547;17210,205;21324,697;43191,358;45568,033;18584,03
3503208;Araraquara;SP;124542,96;2194729,915;6924500,954;1257072,962;10500846,79;11953237,47;49692,93
3503307;Araras;SP;174528,66;1569122,471;3673554,205;611475,853;6028681,189;6942567,272;50772,4
3503356;Arco-Íris;SP;28248,212;3645,73;13120,455;14986,793;60001,19;62095,903;35382,28
3503406;Arealva;SP;66917,908;18061,039;87294,119;41911,349;214184,414;227082,814;26206,9
3503505;Areias;SP;8333,767;1480,002;19688,428;26213,31;55715,507;58113,412;14877,99
3503604;Areiópolis;SP;22630,239;12987,426;65257,559;53409,163;154284,387;163060,489;14577,19
3503703;Ariranha;SP;22472,846;198111,9;676702,037;52038,896;949325,678;1136911,24;115410,74
3503802;Artur Nogueira;SP;207404,495;318941,386;689121,712;248271,341;1463738,934;1721737,239;30610,29
3503901;Arujá;SP;44134,148;1393204,769;4787584,375;456647,894;6681571,185;8293370,162;89703,63
3503950;Aspásia;SP;10329,13;2056,231;11473,173;14201,728;38060,261;39545,858;21788,35
3504008;Assis;SP;56956,795;675200,021;2381900,859;491705,084;3605762,76;4082515,789;38598,78
3504107;Atibaia;SP;305859,573;1833695,583;4034661,197;744743,295;6918959,647;8361032,444;57512,36
3504206;Auriflama;SP;36448,745;40184,864;189741,791;69482,265;335857,665;358543,955;23409,76
3504305;Avaí;SP;249016,016;11779,377;71769,962;33327,197;365892,551;376093,832;68793,46
3504404;Avanhandava;SP;38333,36;7235,928;81275,776;62365,673;189210,737;199389,023;14178,27
3504503;Avaré;SP;154849,966;483492,486;1879750,021;428688,601;2946781,075;3278921,999;35721,22
3504602;Bady Bassitt;SP;19642,938;82367,89;305637,979;92624,609;500273,415;551848,518;30636,12
3504701;Balbinos;SP;16589,312;4811,167;13341,383;28648,209;63390,071;65400,429;10674,14
3504800;Bálsamo;SP;37092,377;46855,998;122318,312;44542,767;250809,454;278641,735;30257,55
3504909;Bananal;SP;11795,709;36130,381;93761,83;59069,421;200757,341;216018,384;19568,66
3505005;Barão de Antonina;SP;28042,81;2887,531;21294,932;20522,39;72747,665;74956,416;21264,23
3505104;Barbosa;SP;13932,561;4509,921;49617,647;34220,36;102280,489;109124,812;14488,16
3505203;Bariri;SP;88983,09;426105,012;723694,352;179472,67;1418255,124;1623405,551;45290,86
3505302;Barra Bonita;SP;20125,292;405060,551;732206,507;181639,088;1339031,439;1515652,893;41955,79
3505351;Barra do Chapéu;SP;70754,163;4986,453;25568,106;27781,296;129090,019;133738,024;23082,16
3505401;Barra do Turvo;SP;5097,223;5416,054;60596,92;42933,558;114043,755;125820,885;16542,32
3505500;Barretos;SP;251329,34;1315471,882;3146637,758;625247,805;5338686,786;5903515,961;47783,95
3505609;Barrinha;SP;30338,226;112693,333;272051,402;165926,345;581009,306;624816,297;18630,66
3505708;Barueri;SP;464,12;5741034,37;36185003,02;2282410,141;44208911,65;58027666,62;207460,98
3505807;Bastos;SP;461927,562;123142,997;306440,458;110153,086;1001664,102;1067216,916;50936,28
3505906;Batatais;SP;200057,769;532695,391;1109478,862;309286,69;2151518,713;2416802,575;38097,08
3506003;Bauru;SP;49289,643;2524991,881;10733608,53;1570814,18;14878704,24;16721368,42;43806,93
3506102;Bebedouro;SP;117188,252;535906,051;2466710,36;370865,661;3490670,324;4080484,537;52575,43
3506201;Bento de Abreu;SP;36684,157;77654,509;53272,578;22863,965;190475,209;210459,776;69504,55
3506300;Bernardino de Campos;SP;37651,106;75862,582;169941,979;58597,339;342053,006;377950,244;33842,25
3506359;Bertioga;SP;8254,705;141038,881;1318462,442;454875,988;1922632,016;2067677,07;31255,51
3506409;Bilac;SP;124813,102;10506,76;103764,105;37895,962;276979,929;292576,746;35693,15
3506508;Birigui;SP;80294,46;720788,391;2179371,339;547944,686;3528398,875;3947388,396;31305,12
3506607;Biritiba Mirim;SP;471703,726;46492,911;280352,889;132717,148;931266,674;971015,868;29190,32
3506706;Boa Esperança do Sul;SP;98617,081;33976,541;144513,832;77746,827;354854,28;380753,261;25197,09
3506805;Bocaina;SP;43685,843;33095,832;111188,154;71175,229;259145,058;281963,936;22429,71
3506904;Bofete;SP;33004,035;24084,799;84052,911;57485,84;198627,585;212434,109;17546,39
3507001;Boituva;SP;29902,417;1115746,09;1412349,422;331520,89;2889518,819;3393228,685;53597,04
3507100;Bom Jesus dos Perdões;SP;14056,192;575826,055;524790,85;114518,447;1229191,543;1463036,18;55196,42
3507159;Bom Sucesso de Itararé;SP;5368,545;12078,165;19547,589;23248,737;60243,036;63856,52;15912,41
3507209;Borá;SP;13495,84;23466,937;19787,573;11528,515;68278,865;74195,054;88432,72
3507308;Boracéia;SP;25545,06;193575,27;204730,266;28494,395;452344,991;519153,445;105669,34
3507407;Borborema;SP;115708,776;37147,716;242451,536;81903,718;477211,745;518182,236;31833,29
3507456;Borebi;SP;22761,505;3665,512;20404,136;22310,19;69141,344;73943,332;27255,19
3507506;Botucatu;SP;165588,281;1498002,597;3160156,426;550504,369;5374251,672;5979359,062;39937,48
3507605;Bragança Paulista;SP;99838,174;1987758,259;3946313,675;748675,698;6782585,806;7954300,053;46153,09
3507704;Braúna;SP;36630,741;6689,06;43388,546;29032,923;115741,269;120686,813;20826,02
3507753;Brejo Alegre;SP;22314,874;3598,637;24671,31;20677,961;71262,782;75675,127;25996,26
3507803;Brodowski;SP;93166,358;147133,404;414073,83;134494,493;788868,084;894830,751;34947,5
3507902;Brotas;SP;109572,985;280079,79;482124,959;131686,685;1003464,419;1123986,566;45209,02
3508009;Buri;SP;225588,326;54818,881;250755,84;99504,385;630667,432;684130,186;34121,21
3508108;Buritama;SP;72979,446;155316,735;274828,036;82493,996;585618,214;627565,183;36037,97
3508207;Buritizal;SP;39267,935;119328,791;42011,06;32876,518;233484,303;244488,126;53769,11
3508306;Cabrália Paulista;SP;25609,109;17340,874;29701,611;25045,665;97697,258;102881,808;24368,03
3508405;Cabreúva;SP;35185,854;1863557,206;2651030,382;282544,292;4832317,735;5961333,424;116591,7
3508504;Caçapava;SP;23143,72;1890322,691;2018774,412;430221,897;4362462,72;5214553,271;54458,95
3508603;Cachoeira Paulista;SP;19887,221;54496,617;405443,2;156847,736;636674,774;673632,424;19914,05
3508702;Caconde;SP;249083,086;33498,821;185525,681;83830,762;551938,351;574394,938;30182,07
3508801;Cafelândia;SP;107405,166;170241,413;243593,291;89667,674;610907,543;682544,49;38094,8
3508900;Caiabu;SP;19484,968;3832,668;20301,493;24116,477;67735,606;69806,4;16640,38
3509007;Caieiras;SP;4923,69;1735180,595;1894172,878;455744,606;4090021,77;4858858,148;46700,03
3509106;Caiuá;SP;31769,709;2736,099;23348,878;34465,425;92320,111;96254,924;15997,16
3509205;Cajamar;SP;276,713;2955318,873;14021896,02;497559,69;17475051,3;22713160,27;287384,67
3509254;Cajati;SP;186075,238;621420,512;425561,239;148902,86;1381959,848;1755226,467;61714,65
3509304;Cajobi;SP;23624,544;8703,355;75926,337;52076,02;160330,256;170916,324;16049,99
3509403;Cajuru;SP;145197,576;127357,841;285864,868;131124,944;689545,228;761749,163;28623,2
3509452;Campina do Monte Alegre;SP;34383,354;15552,313;57611,072;33231,12;140777,859;151086,917;24817,17
3509502;Campinas;SP;170416,993;11136726,9;42629969,34;5182393,178;59119506,41;72946774,92;59634,21
3509601;Campo Limpo Paulista;SP;10544,411;737110,229;1038525,602;364156,102;2150336,345;2530950,088;29291,03
3509700;Campos do Jordão;SP;5938,459;131448,569;930238,697;267718,156;1335343,881;1449808,277;27503,81
3509809;Campos Novos Paulista;SP;82320,64;13825,911;58714,153;29105,415;183966,119;194705,131;38724,17
3509908;Cananéia;SP;38790,803;17593,97;119982,166;73959,37;250326,309;264410,437;21082
3509957;Canas;SP;2281,379;19677,572;63843,677;31054,215;116856,843;130060,455;24688,77
3510005;Cândido Mota;SP;116464,014;229211,85;832948,84;133277,924;1311902,627;1518347,017;48339,61
3510104;Cândido Rodrigues;SP;32513,445;12621,04;36235,48;17585,306;98955,271;107107,735;38184,58
3510153;Canitar;SP;8454,042;62468,977;47861,798;30588,93;149373,747;164318,829;30627,93
3510203;Capão Bonito;SP;288352,126;118233,748;550333,294;226304,908;1183224,076;1269097,445;26945,89
3510302;Capela do Alto;SP;43696,438;40582,496;172141,942;106830,584;363251,46;392353,724;18457,62
3510401;Capivari;SP;60898,208;1045163,303;1086429,183;297785,227;2490275,922;2990809,569;52495,21
3510500;Caraguatatuba;SP;14037,065;976219,397;2522464,931;721398,377;4234119,77;4532235,511;36201,7
3510609;Carapicuíba;SP;331,514;911392,742;3961459,183;1330519,42;6203702,86;6854705,734;16909,54
3510708;Cardoso;SP;81695,869;16170,172;141886,416;66213,221;305965,678;321119,823;25957,47
3510807;Casa Branca;SP;264213,818;131200,656;508921,118;149670,015;1054005,608;1179141,595;38464,9
3510906;Cássia dos Coqueiros;SP;218852,843;8449,43;40743,244;20775,1;288820,616;293111,124;117809,94
3511003;Castilho;SP;111293,316;532894,123;471492,896;124161,215;1239841,551;1388287,047;64508,48
3511102;Catanduva;SP;53856,422;910267,106;3239255,171;506725,006;4710103,705;5218361,311;42386,42
3511201;Catiguá;SP;22122,727;12343,407;72450,596;35461,173;142377,902;152901,809;19342,42
3511300;Cedral;SP;37045,843;172293,312;187027,413;54598,596;450965,163;533104,147;56401,2
3511409;Cerqueira César;SP;107438,999;239459,606;417797,78;93132,469;857828,854;956913,985;46928,25
3511508;Cerquilho;SP;75194,103;742604,22;931036,135;215221,715;1964056,173;2343905,897;46293,89
3511607;Cesário Lange;SP;62225,298;88444,887;445274,14;90871,279;686815,605;740569,082;39826,25
3511706;Charqueada;SP;21621,043;174764,359;187873,344;74413,247;458671,993;515122,578;29370,12
3511904;Clementina;SP;29694,728;23717,113;77579,417;42157,702;173148,96;186410,592;20959,14
3512001;Colina;SP;81769,326;459502,574;687096,536;112413,987;1340782,423;1541673,004;82881,19
3512100;Colômbia;SP;113624,842;80643,52;94802,617;53138,69;342209,67;373218,645;59974,07
3512209;Conchal;SP;46361,614;238864,193;349403,836;126418,659;761048,302;859274,273;30159,5
3512308;Conchas;SP;86114,502;32691,414;188775,724;93455,353;401036,992;432993,289;23872,16
3512407;Cordeirópolis;SP;60273,844;1298662,354;1915957,766;197078,759;3471972,723;4107826,495;163554,17
3512506;Coroados;SP;63907,789;37004,816;68661,543;30611,128;200185,276;218777,214;35303,73
3512605;Coronel Macedo;SP;65678,684;10818,532;31399,016;28508,377;136404,608;141157,631;30746,6
3512704;Corumbataí;SP;38854,123;19007,579;200435,336;31662,99;289960,028;345025,593;84731,24
3512803;Cosmópolis;SP;26685,294;652548,775;827086,144;332129,065;1838449,277;2109639,73;28255,87
3512902;Cosmorama;SP;86572,891;139844,676;145772,939;41587,71;413778,215;506809,049;69530,67
3513009;Cotia;SP;31267,793;3684979,104;7573010,285;1172265,337;12461522,52;16114164,61;62486,58
3513108;Cravinhos;SP;65544,974;463804,461;745529,014;165770,606;1440649,055;1753136,873;48891,09
3513207;Cristais Paulista;SP;154882,564;23523,988;107863,405;43540,115;329810,073;346565,911;39369,07
3513306;Cruzália;SP;23109,825;5099,345;76365,574;17065,842;121640,586;137663,972;68116,76
3513405;Cruzeiro;SP;12249,688;964748,265;1342170,473;358803,137;2677971,563;3182372,784;38390,41
3513504;Cubatão;SP;1326,057;12465419,7;5836351,934;796868,344;19099966,04;21946471,66;165607,5
3513603;Cunha;SP;46491,364;15695,85;150424,248;98788,033;311399,495;326362,259;15269,84
3513702;Descalvado;SP;154764,39;606766,077;817834,082;176024,596;1755389,145;2081161,879;61036,51
3513801;Diadema;SP;1127,148;5202146,679;7914093,828;1829677,772;14947045,43;18484355,53;43031,91
3513850;Dirce Reis;SP;9389,9;21193,812;18683,787;13520,937;62788,436;69826,774;38685,19
3513900;Divinolândia;SP;164414,276;18570,639;232712,139;51368,66;467065,714;491457,375;44568,55
3514007;Dobrada;SP;15060,78;20855,94;47907,212;42454,53;126278,463;138926,575;15286,82
3514106;Dois Córregos;SP;111840,072;150386,967;343848,172;124245,704;730320,914;835299,134;30150,85
3514205;Dolcinópolis;SP;17233,571;2883,359;20071,677;16784,083;56972,689;58946,794;27963,37
3514304;Dourado;SP;28552,622;314882,638;231733,8;49515,301;624684,362;802299,144;90318,49
3514403;Dracena;SP;53745,88;200347,816;865879,916;194977,933;1314951,546;1444977,941;30557,62
3514502;Duartina;SP;16210,505;27923,342;130967,207;60937,279;236038,334;252625,675;20338,59
3514601;Dumont;SP;29209,02;58643,683;154247,591;50164,566;292264,859;342331,605;33647,69
3514700;Echaporã;SP;34664,062;7770,564;66839,921;32686,551;141961,097;152431,541;25295,64
3514809;Eldorado;SP;146214,404;12950,934;86045,306;74408,078;319618,723;329349,074;21122,95
3514908;Elias Fausto;SP;101618,804;371413,346;300563,399;96498,853;870094,402;1004655,097;55521,14
3514924;Elisiário;SP;15319,978;2722,802;29479,387;24234,917;71757,084;76050,806;20323,57
3514957;Embaúba;SP;11552,23;6253,928;19026,534;18326,03;55158,722;57200,22;23385,21
3515004;Embu das Artes;SP;397,817;1790455,934;8506889,409;1099631,667;11397374,83;14314753,76;51258,86
3515103;Embu-Guaçu;SP;2757,21;279476,507;590362,95;317595,864;1190192,531;1456125,367;20683,01
3515129;Emilianópolis;SP;25690,611;5697,494;22514,839;22579,865;76482,809;79174,834;24451,77
3515152;Engenheiro Coelho;SP;48387,995;130542,389;301599,581;96102,587;576632,552;661053,173;30446,44
3515186;Espírito Santo do Pinhal;SP;174806,062;570660,663;907642,998;186864,551;1839974,274;2065823,762;46311,65
3515194;Espírito Santo do Turvo;SP;24141,225;4027,772;30170,034;28650,882;86989,913;91772,493;18630,23
