IBGE;MUNIC;NHB2114;NHB2115;NHB2116;NHB2117;NHB2118;NHB2119;NHB2120;NHB2121;NHB2122;NHB2123;NHB2124;NHB2214;NHB2215;NHB2216;NHB2217;NHB2218;NHB2219;NHB2220;NHB2221;NHB2222;NHB2223;NHB2224;NHB2314;NHB2315;NHB2316;NHB2317;NHB2318;NHB2319;NHB2320;NHB2321;NHB2322
1711100;Itaporã do Tocantins;67,61;69,08;70,03;72,06;74,78;75,04;74,56;74,18;71,85;71,49;72,01;14,78;7,42;3,15;2,92;1,92;1,34;1,34;1,40;4,58;4,41;3,47;63,94;64,10;64,25;63,94;63,94;64,15;88,51;90,01;90,02
1711506;Jaú do Tocantins;47,47;48,48;45,98;47,88;48,71;47,73;48,53;49,06;47,95;48,50;49,01;10,74;4,93;4,12;4,72;4,64;3,83;3,57;2,83;2,60;2,81;2,70;37,35;37,04;36,74;37,35;37,37;37,33;37,36;56,32;73,67
1711803;Juarina;45,64;46,65;46,56;46,63;49,59;51,56;50,97;50,48;51,31;50,68;49,36;7,68;10,12;12,46;13,05;13,53;12,55;12,50;14,25;28,40;36,90;34,99;46,29;46,46;46,62;46,30;46,32;46,51;88,97;90,48;90,41
1711951;Lagoa do Tocantins;69,98;71,06;71,12;71,06;70,38;71,09;70,61;70,94;70,14;69,75;69,64;77,38;81,40;91,04;67,94;23,02;11,15;4,74;4,05;2,70;1,28;1,25;72,00;70,57;69,23;72,01;72,01;70,69;96,24;97,74;90,56
1712009;Lajeado;71,76;72,33;73,21;75,09;76,57;75,94;75,27;77,03;74,90;75,10;75,32;13,60;6,97;4,45;6,37;7,34;7,36;5,73;4,33;3,17;2,87;2,54;78,10;77,20;76,36;78,10;78,10;77,28;96,31;97,81;97,59
1712157;Lavandeira;65,53;66,81;65,99;64,85;67,01;67,40;71,55;71,01;69,44;68,56;67,69;7,47;4,18;1,81;1,80;1,77;1,56;0,61;0,26;0,23;0,39;0,39;63,69;70,07;68,89;69,55;70,88;71,66;72,36;73,14;63,71
1712405;Lizarda;67,27;72,10;72,02;72,60;71,04;69,41;67,43;65,90;65,50;65,59;66,93;5,56;4,38;3,84;4,14;4,27;9,44;13,33;18,76;21,28;23,24;24,57;69,35;69,44;69,53;69,34;69,34;69,33;69,35;75,13;89,90
1712454;Luzinópolis;85,74;86,72;88,20;88,96;87,24;88,40;88,79;89,21;87,25;86,23;85,76;62,78;37,33;18,36;13,51;8,04;7,33;7,00;5,38;3,51;3,41;3,54;63,88;62,82;61,83;63,89;63,89;62,90;91,98;93,47;90,50
1712504;Marianópolis do Tocantins;58,45;57,22;57,99;58,20;53,25;53,94;53,46;51,90;52,94;54,59;56,71;19,22;11,68;7,87;5,47;8,46;9,99;11,30;13,33;19,71;21,14;22,02;54,76;53,84;52,97;54,75;54,75;53,89;79,31;80,81;78,87
1712801;Maurilândia do Tocantins;54,84;56,19;54,27;53,49;52,23;52,16;51,92;53,37;52,94;52,97;51,73;9,94;7,26;8,89;17,21;20,50;25,60;33,78;38,07;35,88;34,65;30,16;63,96;63,50;63,05;63,95;63,94;63,51;78,48;79,97;78,80
1713205;Miracema do Tocantins;85,34;85,90;87,14;88,14;88,20;88,67;88,75;88,92;88,10;87,90;87,90;82,66;77,53;76,18;78,51;79,64;82,97;84,93;85,93;85,64;84,97;77,35;86,63;99,99;100,00;89,11;90,48;91,31;92,12;92,99;86,72
1713304;Miranorte;85,99;86,16;86,61;87,44;87,85;87,86;87,93;87,73;88,21;88,18;87,89;47,07;42,68;34,53;24,80;17,17;12,83;14,00;12,24;8,83;5,56;3,59;87,34;99,99;99,51;89,01;90,00;90,20;90,40;90,60;87,43
1713601;Monte do Carmo;50,35;49,30;48,43;50,11;52,84;54,15;54,42;54,49;53,31;53,64;54,29;87,16;91,44;97,42;98,02;98,51;98,73;98,67;98,81;98,99;98,87;98,74;42,90;42,20;41,55;42,90;42,90;42,90;42,90;42,90;63,61
1713700;Monte Santo do Tocantins;56,07;58,24;60,47;63,25;64,88;66,16;63,64;62,24;59,81;59,31;60,42;9,98;5,22;3,03;4,13;4,44;2,85;2,32;2,49;2,24;1,80;1,78;30,95;30,70;57,83;21,60;49,62;49,28;93,33;94,85;94,74
1713809;Palmeiras do Tocantins;65,90;66,34;67,27;66,67;66,88;68,94;71,07;71,95;72,17;72,34;71,98;81,36;81,57;83,22;48,87;38,76;33,18;28,60;26,20;22,55;24,33;23,58;56,25;62,28;61,43;60,80;61,92;62,50;63,07;63,66;56,32
1713957;Muricilândia;68,49;68,85;69,42;69,24;71,33;73,44;74,22;73,07;72,80;73,27;74,02;14,54;11,29;9,00;15,04;12,32;11,26;11,08;13,45;16,90;19,15;23,56;57,11;56,48;55,88;57,11;57,11;56,52;89,55;91,06;90,53
1714203;Natividade;79,45;79,05;79,38;79,62;79,30;79,47;79,20;78,97;78,67;79,41;79,76;29,36;18,56;12,48;8,64;7,73;7,05;7,25;7,70;6,79;6,19;5,72;79,87;91,29;91,19;83,00;84,22;84,68;85,16;85,64;79,95
1714302;Nazaré;88,51;87,45;87,91;87,30;86,93;85,86;84,75;84,40;83,47;82,69;82,10;6,94;4,18;2,83;3,44;4,97;6,51;7,22;10,19;12,98;11,95;12,21;84,27;100,00;100,00;96,40;93,38;95,13;96,90;98,73;87,52
1714880;Nova Olinda;68,15;69,54;70,36;69,67;70,46;71,19;71,25;70,23;72,79;73,78;73,75;10,67;6,55;5,62;6,74;5,71;4,27;3,91;4,24;2,78;1,93;1,75;69,78;86,70;85,93;74,71;76,02;76,69;77,35;78,01;69,86
1715002;Nova Rosalândia;56,92;56,72;57,06;57,40;56,85;59,86;59,29;59,92;59,77;57,46;57,96;30,28;26,66;32,19;27,40;23,52;20,58;18,03;18,92;18,51;17,53;17,14;60,99;60,30;59,63;65,45;65,46;64,77;88,31;88,43;80,81
1715101;Novo Acordo;79,11;77,83;77,01;76,15;75,41;74,87;73,99;73,45;75,41;79,65;80,93;79,10;86,13;91,47;94,78;94,09;76,68;68,74;71,20;80,55;85,19;75,38;81,96;80,83;79,78;81,95;81,95;80,91;96,41;97,91;96,47
1715150;Novo Alegre;81,64;80,22;74,29;76,04;77,09;78,14;80,53;80,69;79,97;80,10;79,69;44,91;32,18;34,81;33,72;30,63;29,29;24,88;21,38;17,82;15,66;14,60;74,34;74,31;74,28;74,33;74,31;74,31;74,31;74,31;100,00
1715259;Novo Jardim;75,97;76,89;76,59;77,80;77,59;77,43;78,98;79,55;79,84;80,35;81,89;33,39;28,01;24,68;24,09;22,77;20,91;20,66;19,34;17,32;16,57;16,54;72,27;71,58;70,94;72,27;72,28;71,64;95,12;96,60;90,99
1715507;Oliveira de Fátima;65,12;67,20;70,73;74,33;78,08;78,08;77,42;78,24;80,25;78,19;80,15;45,24;49,01;36,56;12,50;5,20;5,81;4,15;3,62;5,87;3,93;3,27;78,83;78,32;77,90;;;78,78;78,35;78,29;
1715705;Palmeirante;42,64;42,40;42,22;42,66;44,53;44,68;44,65;44,58;46,85;49,72;50,48;9,27;5,36;2,84;1,77;0,96;0,65;0,79;13,26;20,48;21,90;23,49;38,88;38,13;37,43;38,88;38,87;38,18;61,51;63,01;57,36
1715754;Palmeirópolis;77,95;77,80;77,57;79,46;80,03;81,24;81,73;81,97;82,31;82,28;81,33;14,99;14,25;15,09;18,22;19,17;18,30;18,04;17,80;16,09;13,87;12,73;81,41;98,36;98,10;84,25;85,41;85,79;86,22;86,61;81,51
1716109;Paraíso do Tocantins;86,56;89,63;91,81;93,10;94,12;94,41;94,73;94,51;94,16;93,74;93,65;36,14;16,17;14,01;16,23;16,98;16,90;17,29;17,41;17,54;17,16;17,23;96,03;99,99;98,68;96,18;96,97;97,19;97,34;97,46;96,73
1716208;Paranã;50,46;51,74;51,27;53,32;55,62;55,39;56,07;56,77;57,01;56,80;58,35;4,28;2,40;1,37;1,54;1,77;1,70;1,92;3,32;11,33;15,55;19,54;45,61;63,27;63,30;50,12;51,27;52,00;52,75;53,49;54,50
1716307;Pau D'Arco;74,22;74,81;74,72;77,00;77,32;78,56;78,31;79,90;77,55;75,93;76,10;18,88;15,03;12,84;10,04;7,35;14,78;12,98;10,51;9,00;8,52;8,68;63,22;62,94;62,68;63,22;63,22;62,98;94,06;95,56;91,42
1716653;Pequizeiro;45,44;46,57;45,92;45,19;47,06;47,59;48,49;49,31;50,30;50,26;51,39;4,89;3,46;2,71;2,02;4,41;5,17;5,80;6,58;8,08;9,68;10,10;47,29;46,96;46,64;47,30;47,29;47,29;47,30;55,16;62,00
1716703;Colméia;71,19;73,05;74,56;75,49;78,41;77,47;78,47;77,95;77,86;77,65;77,10;17,48;7,19;3,71;20,03;33,27;43,60;49,44;57,65;65,79;56,47;46,34;77,30;86,70;87,29;82,03;83,52;84,40;85,27;86,16;73,97
1717008;Pindorama do Tocantins;53,83;55,05;57,24;60,18;59,86;60,82;59,51;58,57;59,10;58,84;60,13;21,68;12,86;6,80;3,37;2,91;2,75;1,81;1,40;1,28;1,42;1,44;65,41;65,63;65,81;65,40;65,41;65,37;65,40;65,41;77,74
1717206;Piraquê;46,13;47,67;47,48;48,66;52,55;53,21;54,14;55,06;54,10;52,60;54,41;21,48;20,71;26,88;39,33;37,45;30,52;27,36;24,46;19,81;16,92;14,33;38,43;38,34;38,25;38,44;38,44;38,38;46,09;47,60;42,38
1717503;Pium;55,20;57,74;57,35;53,28;52,70;51,45;52,32;52,94;47,46;46,50;46,17;81,67;78,35;82,26;80,28;60,03;29,62;18,85;13,09;8,23;2,83;0,36;56,46;55,74;55,07;56,45;56,45;56,45;56,45;56,45;60,06
1717800;Ponte Alta do Bom Jesus;56,82;56,54;55,82;57,18;59,68;61,54;62,14;63,31;63,45;62,80;62,74;72,11;72,88;75,32;57,36;39,28;28,16;22,16;25,18;20,75;16,01;14,43;55,03;55,07;55,09;;55,03;55,00;55,04;55,04;79,86
1717909;Ponte Alta do Tocantins;70,00;68,69;70,05;72,01;69,53;67,51;66,50;65,55;65,72;65,79;67,40;83,77;70,61;60,61;22,53;8,39;4,07;1,95;1,89;1,40;0,55;1,23;63,04;62,39;61,76;63,05;63,04;63,06;63,05;63,05;77,87
1718006;Porto Alegre do Tocantins;72,28;74,16;74,01;76,11;76,09;75,37;76,56;75,73;75,68;76,40;78,08;10,61;9,21;11,80;10,68;8,96;7,66;7,12;5,79;5,73;4,42;5,23;68,64;67,92;67,21;68,63;68,63;68,62;68,64;68,62;99,37
1718402;Presidente Kennedy;80,80;83,23;83,43;83,14;84,83;84,44;84,32;85,14;85,31;85,70;85,50;89,44;91,77;93,41;93,25;95,15;95,75;96,01;96,13;96,64;96,89;97,63;87,65;87,79;87,93;87,68;87,68;87,68;87,68;87,68;92,91
1718451;Pugmil;75,48;77,28;78,03;79,65;79,94;79,90;79,81;79,80;79,24;76,21;75,73;89,78;93,30;93,76;94,55;95,49;96,10;95,42;96,18;97,40;97,85;97,79;84,58;83,60;82,64;84,60;84,58;83,67;92,64;94,14;88,14
1718501;Recursolândia;42,44;42,15;43,37;44,79;46,36;47,14;44,47;47,14;48,81;50,12;52,49;13,52;9,87;9,84;10,00;6,99;5,25;4,58;1,93;4,13;3,25;3,54;52,81;52,15;51,53;52,81;52,80;52,20;83,86;85,35;78,52
1718550;Riachinho;62,53;62,51;62,99;64,86;65,94;66,63;66,80;67,00;67,29;68,00;68,49;29,98;26,25;24,86;20,21;17,04;12,76;11,66;9,91;10,51;10,41;11,21;43,23;42,83;42,45;43,23;43,25;42,86;93,94;95,43;91,89
1718659;Rio da Conceição;80,32;82,51;84,29;85,09;83,56;82,81;81,18;80,33;79,11;79,89;79,90;31,89;36,98;42,05;42,15;45,00;45,28;49,25;36,79;32,17;30,42;30,15;91,85;89,90;88,08;91,85;91,81;91,83;91,85;91,81;100,00
1718709;Rio dos Bois;58,32;57,68;56,47;57,18;56,02;55,07;55,66;53,50;53,24;53,96;55,39;88,24;93,58;97,57;98,95;99,83;99,53;99,56;99,87;99,88;79,37;64,43;40,04;39,69;39,36;40,04;40,02;39,70;94,82;96,32;96,06
1718758;Rio Sono;54,95;54,41;55,48;58,62;61,19;62,79;63,75;64,48;64,36;64,47;65,39;40,17;39,63;43,88;46,94;54,44;57,61;55,92;55,06;54,79;54,28;54,66;38,45;46,61;46,51;43,87;45,08;45,96;46,84;47,72;46,85
1718808;Sampaio;92,15;91,79;91,62;91,29;90,20;88,31;88,15;88,19;85,45;85,12;85,39;67,41;78,84;85,04;87,34;87,98;84,60;85,88;87,98;88,93;88,07;87,82;90,99;89,22;87,57;91,00;90,99;89,37;91,93;93,44;91,15
1718840;Sandolândia;41,52;43,64;42,95;43,42;44,50;47,03;47,46;47,59;48,53;48,61;49,07;18,17;13,20;12,43;13,59;12,88;11,14;10,50;9,03;6,38;5,83;5,59;53,03;53,05;53,05;53,05;53,05;53,10;94,19;95,70;94,84
1718865;Santa Fé do Araguaia;73,51;75,17;76,81;78,44;83,05;82,80;83,08;84,22;84,27;84,07;82,41;7,21;2,45;0,51;0,64;1,18;1,02;1,02;0,85;0,86;0,68;0,30;100,00;98,78;97,62;96,51;96,20;96,43;69,78;;
1718881;Santa Maria do Tocantins;61,32;59,28;59,10;58,59;58,57;57,20;58,29;59,14;59,26;59,24;60,16;39,96;63,94;71,71;78,37;82,58;73,01;57,04;50,00;52,51;66,30;70,62;59,60;58,61;57,67;59,59;59,60;59,61;59,61;59,60;78,51
1719004;Santa Tereza do Tocantins;71,26;71,05;70,70;71,93;72,60;73,31;73,69;71,50;69,14;66,71;67,21;48,09;50,36;45,24;44,19;46,26;52,97;56,42;61,97;62,56;51,09;46,90;64,05;63,29;62,56;64,04;64,04;63,33;94,86;96,35;96,08
1720002;Santa Terezinha do Tocantins;79,70;81,69;82,30;83,36;83,09;83,96;84,19;84,28;83,61;82,37;81,76;60,24;75,00;78,37;82,27;86,61;58,28;39,47;36,18;28,27;29,82;21,33;64,44;64,39;64,36;64,43;64,44;64,41;93,91;95,42;95,18
1720101;São Bento do Tocantins;64,79;66,06;66,49;66,92;65,00;64,98;64,33;66,90;67,18;67,42;66,73;19,50;15,46;13,47;9,83;5,78;3,32;2,02;2,29;2,04;1,50;1,36;58,93;58,12;57,36;58,94;58,94;58,19;86,94;88,44;88,33
1720150;São Félix do Tocantins;63,66;65,82;71,47;72,09;68,80;67,92;67,30;67,84;69,12;68,01;68,02;5,20;1,29;0,83;0,43;1,23;2,67;2,73;2,51;2,29;1,88;1,90;64,82;64,27;63,69;64,80;64,76;64,23;94,62;98,63;97,70
1720200;São Miguel do Tocantins;67,69;70,09;71,04;72,20;74,01;75,61;75,50;76,07;76,35;77,07;78,23;25,46;25,14;25,96;29,25;33,26;37,94;39,31;42,28;48,40;52,35;53,44;58,50;80,37;79,30;86,27;95,75;98,68;99,99;100,00;76,52
1720259;São Salvador do Tocantins;65,91;63,42;61,67;64,60;68,66;69,16;69,54;70,33;68,91;68,80;70,13;87,64;91,16;39,65;16,29;7,52;5,61;3,16;2,86;2,71;2,81;2,57;54,57;54,32;54,09;54,57;54,56;54,35;88,24;89,73;81,51
1720309;São Sebastião do Tocantins;91,89;89,15;87,65;85,07;84,73;85,64;86,09;87,16;85,80;87,57;88,70;15,89;11,40;8,38;7,34;6,38;6,48;6,34;5,56;4,87;4,63;4,34;76,59;90,76;89,83;80,31;81,50;81,91;82,36;82,81;76,66
1720499;São Valério;49,39;50,94;51,13;54,40;60,17;59,01;58,46;58,05;56,57;57,28;58,00;56,35;61,10;63,76;72,95;75,69;59,73;52,84;42,94;43,30;44,25;47,80;62,13;62,91;63,71;62,13;62,14;63,03;91,39;62,14;74,36
1720655;Silvanópolis;57,45;55,34;54,18;56,61;59,07;59,83;61,35;62,35;61,70;61,54;62,23;21,71;6,92;1,99;1,51;1,49;1,54;1,76;1,47;1,40;1,52;1,64;80,12;79,72;79,32;80,13;80,12;80,09;80,12;80,14;78,60
1720804;Sítio Novo do Tocantins;73,00;74,28;73,59;76,02;76,49;73,21;73,78;74,21;74,44;74,28;74,98;17,46;14,09;11,82;10,49;10,32;9,95;10,13;11,25;12,33;12,63;13,82;;;53,29;;53,29;71,84;53,30;53,28;67,42
1720853;Sucupira;57,56;58,22;60,90;60,26;63,75;65,22;67,38;68,97;69,67;71,69;70,88;4,67;1,71;0,47;0,23;0,67;0,70;0,46;0,43;0,41;0,43;0,22;63,47;62,74;62,05;63,47;63,51;62,87;93,40;94,92;87,89
1720903;Taguatinga;68,92;68,14;68,84;68,86;69,77;70,36;70,59;70,50;68,45;68,83;70,35;18,53;5,22;3,39;3,17;3,21;4,73;5,89;5,37;5,82;5,77;5,50;70,53;89,97;89,16;75,32;76,64;77,26;77,90;78,53;70,61
1720937;Taipas do Tocantins;76,60;76,87;77,34;77,66;77,76;77,68;77,68;78,85;78,32;79,71;80,68;18,63;24,69;33,19;35,84;54,74;62,77;67,76;66,28;68,80;67,90;66,95;76,39;75,69;75,05;80,05;80,06;79,42;94,00;95,51;94,90
1720978;Talismã;67,77;66,87;61,71;61,84;62,87;57,14;59,11;59,97;59,54;60,55;62,47;37,61;35,21;32,53;33,17;41,88;36,89;37,15;37,07;33,67;29,62;29,72;100,00;100,00;100,00;100,00;53,19;53,20;53,20;84,78;96,78
1721000;Palmas;93,20;93,66;94,02;94,13;94,03;93,96;93,81;93,90;93,71;93,84;93,73;83,66;84,68;86,89;88,64;88,97;88,82;88,54;88,92;89,02;89,82;90,15;97,02;99,99;97,44;97,43;98,01;98,42;98,66;98,86;97,93
1721109;Tocantínia;46,33;45,47;44,09;41,36;40,10;39,78;40,15;39,28;37,64;37,12;35,70;19,46;25,15;26,74;22,09;14,05;7,44;6,07;3,82;2,58;1,78;1,07;43,86;43,40;42,97;43,87;43,86;43,43;70,71;72,22;72,15
1721208;Tocantinópolis;90,19;89,60;88,89;86,10;85,14;84,67;84,40;84,67;84,34;83,70;82,83;89,13;91,66;94,34;95,66;83,46;70,02;62,63;57,38;61,25;64,34;66,04;84,83;98,82;98,87;89,84;91,78;92,40;93,03;93,65;85,33
1721307;Tupiratins;52,20;54,17;53,80;48,78;50,34;54,08;53,89;51,78;52,29;53,47;54,46;5,60;1,89;0,28;0,50;4,15;3,57;1,91;1,73;1,20;1,02;1,06;50,79;49,57;48,45;50,78;50,78;49,68;91,57;93,07;71,08
1722081;Wanderlândia;78,17;80,24;82,21;81,55;81,46;82,06;82,14;82,09;82,18;81,82;82,78;71,47;76,10;83,52;62,32;52,82;40,37;32,25;25,64;19,50;19,68;21,39;53,38;78,21;77,84;62,54;63,88;64,66;65,45;66,26;60,50
1722107;Xambioá;77,68;78,73;78,84;80,31;82,13;82,41;82,61;83,03;83,52;83,79;84,23;8,06;3,72;1,81;2,09;1,81;1,69;1,68;1,60;2,45;2,98;2,82;85,30;98,22;98,34;87,73;88,89;89,27;89,65;90,04;87,85
2100055;Açailândia;90,98;92,51;92,81;93,27;92,89;93,52;92,95;93,25;94,01;94,42;95,13;77,57;81,56;83,56;85,24;87,36;89,64;90,10;91,32;92,66;93,66;94,54;36,50;37,50;37,12;36,61;35,88;35,09;33,33;100,00;100,00
2100204;Alcântara;45,96;47,44;46,03;45,46;50,01;51,98;54,01;54,29;51,55;54,58;56,18;28,60;30,20;32,32;16,95;9,54;6,24;4,97;3,97;3,09;2,62;2,18;26,03;28,61;29,28;29,84;28,37;28,34;28,23;27,94;34,20
2100402;Altamira do Maranhão;82,57;86,60;87,80;89,04;90,60;91,12;91,92;92,38;93,61;94,42;94,99;63,56;79,82;84,71;88,01;89,68;90,65;89,57;87,73;89,07;88,06;89,58;6,04;6,11;7,11;9,03;8,53;8,51;8,22;8,24;10,31
2100436;Alto Alegre do Maranhão;84,36;87,48;89,68;90,34;90,41;90,50;90,23;90,67;91,22;91,93;92,72;16,35;12,91;10,55;8,12;6,42;4,72;4,88;4,35;4,05;4,15;6,95;61,59;62,18;77,57;78,58;74,95;69,45;66,18;66,15;76,16
2100477;Alto Alegre do Pindaré;83,65;87,17;88,56;89,06;91,17;92,34;92,52;93,12;93,15;93,44;93,75;46,36;49,84;51,02;51,90;57,02;60,87;61,63;58,77;52,56;49,66;46,52;27,15;27,57;27,75;28,49;27,38;27,05;27,07;26,98;34,10
2100501;Alto Parnaíba;68,19;65,84;65,38;65,44;65,71;65,44;65,01;65,54;63,42;62,89;63,41;21,10;12,61;4,51;4,99;11,39;24,07;29,58;37,42;32,22;29,18;26,97;64,62;80,06;65,27;80,37;65,28;64,97;64,58;65,25;63,69
2100550;Amapá do Maranhão;50,41;56,15;59,58;61,62;62,87;65,76;66,08;69,55;74,28;76,73;78,12;3,47;3,16;3,97;9,70;10,91;12,76;16,54;15,38;16,93;14,73;13,70;;;35,56;35,75;36,08;36,63;;;
2100600;Amarante do Maranhão;62,59;70,71;72,67;71,96;71,80;70,97;70,73;71,16;72,26;72,46;72,66;36,01;43,48;46,36;52,71;62,88;66,28;69,79;69,53;69,34;67,48;66,93;12,08;12,20;12,23;12,14;12,11;12,00;12,04;11,93;13,92
2100709;Anajatuba;52,13;54,24;54,12;53,52;53,40;53,13;52,91;55,94;58,87;55,14;55,47;58,64;70,18;68,06;66,13;65,76;68,26;69,03;76,57;47,82;21,09;13,11;60,11;61,59;;;;;35,67;35,43;87,67
2100832;Apicum-Açu;79,15;81,00;85,10;85,48;86,25;88,24;88,18;90,21;91,20;91,37;92,37;4,16;4,50;5,55;6,17;9,74;11,24;12,39;10,81;9,09;7,63;5,66;;;;;;94,48;93,54;98,71;99,18
2100873;Araguanã;42,51;43,81;44,92;45,79;46,45;45,96;45,54;45,51;46,74;47,72;48,66;24,93;27,53;27,61;29,91;34,98;38,18;39,34;42,54;45,45;47,27;47,78;12,67;13,15;11,82;11,22;11,46;10,90;11,80;11,36;17,06
2100956;Arame;38,20;42,41;44,37;46,83;49,44;51,71;52,65;53,30;55,13;56,60;58,35;23,40;26,19;30,90;44,08;55,20;61,33;64,60;68,75;74,18;76,10;78,22;23,60;23,72;23,85;26,81;26,32;21,08;21,03;22,37;28,78
2101004;Arari;59,24;58,76;58,76;59,21;59,74;60,19;59,71;59,28;58,87;58,71;58,75;40,94;43,75;42,65;38,35;27,12;11,84;8,05;7,16;5,99;5,27;4,61;;;;;;;;;99,42
2101103;Axixá;24,16;26,34;29,02;28,31;24,94;23,34;23,17;31,27;37,56;39,44;41,08;21,60;30,77;41,88;52,91;43,43;38,66;36,28;47,16;32,82;29,00;26,66;15,68;17,83;17,66;17,05;16,47;16,11;15,96;15,90;16,42
2101202;Bacabal;82,81;83,27;82,61;82,27;82,25;82,63;83,25;84,03;85,66;86,02;85,80;49,37;51,02;52,05;51,55;49,19;43,99;42,41;41,40;47,94;49,87;51,10;93,46;93,10;;;;79,08;79,35;79,45;80,51
2101251;Bacabeira;72,55;72,71;72,29;74,35;76,10;76,23;76,80;79,00;80,64;82,65;83,60;40,98;45,68;48,11;61,36;60,92;61,37;63,05;71,17;76,25;78,72;80,15;22,24;54,58;22,26;51,75;50,74;20,36;19,86;19,70;20,05
2101301;Bacuri;58,63;65,51;70,01;68,76;68,62;66,99;65,81;65,01;63,04;63,22;64,43;18,12;21,91;23,98;25,26;27,05;28,05;28,57;29,72;31,51;32,33;33,98;14,47;15,34;15,27;15,78;16,35;16,91;18,02;18,31;20,50
2101350;Bacurituba;51,94;55,66;59,74;62,98;67,11;70,25;71,06;80,18;80,16;80,87;83,61;29,42;29,13;27,44;26,81;27,29;28,51;29,79;56,46;61,66;61,48;62,47;;;100,00;100,00;99,23;98,76;;100,00;69,61
2101608;Barra do Corda;44,85;34,96;31,47;29,27;25,63;25,88;26,23;29,69;31,60;31,69;32,12;57,88;70,90;78,34;81,81;84,89;87,86;90,18;87,71;88,76;90,29;91,66;38,87;41,66;38,33;37,51;39,63;38,78;38,65;38,60;39,78
2101772;Bela Vista do Maranhão;45,24;38,13;32,07;29,89;40,03;46,93;46,65;28,48;15,81;14,24;19,83;47,72;53,02;59,23;62,87;70,25;74,34;76,60;82,95;86,70;87,94;89,16;;;100,00;;;;;;
2101806;Benedito Leite;77,19;79,64;80,19;80,67;81,43;81,64;82,66;82,79;81,80;81,89;82,46;28,74;29,32;28,22;36,41;38,74;43,84;47,36;47,42;41,64;39,43;38,13;76,34;93,88;100,00;93,78;91,38;54,40;55,84;39,34;60,03
2101905;Bequimão;20,21;22,42;23,57;24,91;26,55;28,96;30,38;31,12;32,99;33,27;33,07;24,06;29,13;29,92;31,11;33,33;35,12;37,18;36,32;31,67;30,80;30,10;38,39;;;;;79,32;78,41;;
2101939;Bernardo do Mearim;61,80;64,91;66,31;68,31;70,11;70,89;71,54;70,54;68,36;66,19;63,85;17,71;19,70;26,36;46,38;64,92;75,58;80,68;82,89;85,57;87,04;88,70;34,06;33,69;33,36;32,40;30,81;31,03;30,38;28,92;29,26
2101970;Boa Vista do Gurupi;23,79;31,39;33,76;36,18;36,45;36,94;37,94;39,94;41,49;42,79;43,91;32,31;33,30;34,06;28,00;18,38;14,70;13,43;12,11;7,90;6,93;6,43;;;;100,00;100,00;;70,69;72,99;81,86
2102002;Bom Jardim;75,39;76,42;77,69;78,07;79,11;79,07;79,92;79,43;79,55;78,66;79,50;51,11;55,00;58,33;67,99;68,94;74,69;76,23;73,27;71,56;70,00;70,32;24,12;26,71;21,43;29,00;29,60;30,79;30,80;30,64;38,85
2102036;Bom Jesus das Selvas;53,02;51,83;52,03;51,37;48,50;49,22;50,77;50,43;49,62;53,63;61,98;40,58;43,81;46,76;50,82;55,39;59,64;59,17;60,71;63,74;62,32;58,63;27,31;26,68;26,11;8,26;;;47,20;96,88;99,97
2102077;Bom Lugar;43,75;46,83;50,90;54,71;58,10;60,40;63,68;64,51;66,85;68,35;68,98;24,93;26,37;28,40;23,56;20,16;20,05;18,23;16,42;10,23;9,23;8,11;;;;;;;;28,22;38,31
2102150;Brejo de Areia;49,64;52,94;59,93;69,94;72,97;74,27;76,09;76,60;77,59;78,38;79,33;12,19;24,13;41,80;44,50;51,11;56,18;61,44;63,80;66,23;65,61;65,56;;;;;;;100,00;86,29;82,76
2102309;Buriti Bravo;70,38;72,09;73,12;72,61;72,12;71,67;71,40;72,04;71,07;71,42;72,84;13,79;10,22;9,93;10,94;16,83;21,53;24,93;28,69;28,45;29,41;33,12;66,04;63,89;66,36;66,52;64,20;64,25;66,99;50,90;72,73
2102325;Buriticupu;28,15;42,95;53,95;65,65;77,34;80,12;81,51;81,16;80,19;81,15;82,62;6,72;3,39;3,14;5,12;7,17;8,19;8,77;8,97;9,71;9,93;9,97;10,11;26,18;10,50;7,68;5,53;4,75;4,70;13,86;81,43
2102358;Buritirana;87,86;90,12;90,81;91,05;90,98;90,75;90,89;90,77;91,56;92,14;92,51;53,42;67,66;72,42;73,62;75,61;76,09;76,65;77,59;77,55;78,40;79,21;99,30;;95,76;95,52;94,20;;80,95;;41,80
2102374;Cachoeira Grande;14,62;16,67;17,83;17,87;20,23;19,84;20,14;19,20;19,67;20,07;20,24;22,95;26,86;31,84;30,59;20,86;21,78;23,17;25,93;33,89;38,25;40,87;68,48;68,01;67,58;72,79;69,28;69,56;;;97,78
2102408;Cajapió;30,45;31,81;32,12;31,73;31,48;31,89;32,77;34,04;36,58;38,83;39,74;26,42;28,14;28,76;28,24;30,78;32,53;32,90;35,02;39,31;43,19;45,45;21,58;22,38;22,39;21,05;19,68;19,28;19,28;19,34;21,48
2102507;Cajari;13,29;15,22;15,57;15,23;12,70;11,48;11,17;12,49;14,51;15,83;15,88;10,55;6,84;5,41;5,23;3,80;2,62;2,33;2,12;1,76;1,72;1,59;8,01;7,97;7,93;8,10;7,82;7,79;7,76;7,73;9,19
