IBGE;MUNIC;METRO;CAPITAL;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;IPSAMZ23;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
2111904;Sucupira do Norte;0;0;121440,72;126236,56;11874,38;ADM;10631;6974736,09;56,79;66,45;56,91;47,02;83,6;37,5;81,63;63,05;71,86;8,07;77,22;70,5;46,58;46,12;89,89;5,49;15,38;0;18,81;9,4;7,67;87,45;39,21;38,68;44,44;95,97;95,6;80,87;20,91;5;9,4;3;18,81;4,2;13,6;24,4;4,35;2,3;2,19;0,39;53,65;8,05;37,62;47,02;263,31;94,04;18,81;0;0;0;6,28;15,99;44,44;0,94;9;11;2;23,08;2,14;84,1;0;1;19,09;11,72;2;8;5,93
2112001;Tasso Fragoso;0;0;2296871,63;2351451,56;272095,76;AGR;8642;22107821,93;52,25;60,72;57,02;39,01;87,47;34,57;71,93;48,92;72,06;10,3;76,34;69,39;37,4;36,38;64,44;17,84;12,99;157,48;2,41;11,65;6,51;73,12;72,9;58,32;68,72;92,28;68,36;55,92;39,46;5;23,3;5;23,3;4;18,6;19,7;4,75;4,2;3,74;0,28;75,3;0,44;11,65;23,3;81,57;81,57;35,21;0;0;0;39,71;20,13;55,56;1,51;11;0;1;31,17;0;70,13;0;1;218,84;38,06;3;27,89;18,05
2112100;Timbiras;0;0;186886,72;196385,27;6716,09;ADM;29241;7281416,67;55,42;65,36;58,36;42,54;88,69;30,74;64,64;77,39;70,1;7,02;87,33;68,98;21,48;45,46;89,77;13,45;16,88;74,91;3,43;3,43;6,89;56,59;67,33;56,48;54,28;85,8;58,63;55,99;12,5;4;3,43;2;3,43;3,2;18,7;26,6;4,25;2,3;3,16;0,19;47,38;1,06;17,13;27,41;133,64;65,11;3,43;0;3,43;0,55;2,17;4,58;63,64;0,45;4;0;2;24,89;1,56;63,5;0;1;20,49;12,67;2;20,79;13,75
2112233;Trizidela do Vale;0;0;508548,4;525551,22;23648,98;EXT;22223;14558611,55;56,4;66,87;52,92;49,43;82,26;45,51;93,41;46,29;81,02;5,09;76,51;49,05;38,21;54,43;84,1;20,97;12,5;334,45;22,61;13,57;6,52;85,34;77,3;84,18;86,67;99,14;91,98;94,01;54,95;6;22,61;5;8,19;0,3;10,8;22,7;5;1,6;1,35;0,13;39,13;1,13;90,45;76,88;248,73;49,75;4,52;0;99,85;0;3,21;0,63;36,36;2,35;7;9;3;19,38;4,07;36,25;0;1;87,28;18,43;2;30,15;22,86
2112274;Tufilândia;0;0;58511,2;60070,56;10236,97;ADM;5868;1011626,56;52,16;65,63;52,14;38,71;87,35;53;64,42;57,76;65,53;10,48;81,13;51,41;14,15;36,17;90,32;14,18;12,2;183,49;17,12;0;6,77;95,64;68,08;48,82;28,08;78,65;68,34;73,69;26,77;5;17,16;4;10,28;4,5;20,2;31,6;3,8;1,2;7,99;0,2;55,2;1;31,11;17,08;153,74;85,41;3,48;0,29;91,55;0;11,35;2,39;22,22;0,85;4;0;1;29,27;11,56;42,68;0;1;13,97;0;2;21,13;15
2112308;Tuntum;0;0;346682,19;365257,21;8646,78;ADM;42242;8926148,09;54,65;68,73;54,6;40,62;90,32;50,87;77,03;56,71;67,22;5,81;83,39;62;14,7;49,03;90,29;8,45;16,43;205,34;4,76;0,49;5,37;90,33;10,84;37,11;54,97;85,89;81,88;79,79;26,63;5;19,03;4;16,65;5;19,2;27,5;4,15;2,4;1,28;0,22;44,17;2,2;45,2;64,22;176,02;28,54;4,76;0;36,57;1,7;12,4;4,14;38,46;0,81;3;0;2;20,53;2,69;62,22;0;1;14,33;9,36;2;11,88;9,37
2112407;Turiaçu;0;0;287080,81;295967,15;8264,7;ADM;35811;5748033,41;47,95;55,83;51,13;36,89;91,26;14,44;59,1;58,53;59,86;6,04;83,93;54,68;18,02;43,29;86,12;0,14;4,48;0;5,6;0;7,23;14,09;7,95;46,85;23,79;69,77;64,11;70,29;29,05;5;16,8;4;5,6;3,9;15,1;64,8;4,05;4;1,29;0,17;41,53;8,46;58,81;47,61;117,62;16,8;5,6;0;74,09;0,09;25,56;3,74;38,46;0,42;2;4;2;26,57;1,23;84,63;0;1;63,43;36,66;2;0,25;0,11
2112456;Turilândia;0;0;217466,82;223113,39;8544,48;ADM;26112;3189889,71;50,9;60,66;52,14;39,91;90,45;24,84;63,41;63,93;59,71;5,25;90,68;52,91;15,7;37,93;90,86;15,15;8,98;598,8;3,87;0;5,71;11,17;15,97;25,24;53,16;88,42;65,27;42,19;13,77;4;15,46;4;3,87;5,5;22,3;44,2;3,9;3,7;0,45;0,04;41,51;6,73;15,46;34,79;88,91;23,19;0,8;0;79,39;1,18;25,95;2,18;45,45;0,35;3;0;1;29,94;2,69;39,82;0;1;7,59;34,53;2;21,45;16,74
2112704;Vargem Grande;0;0;405372,15;433575,63;7499,62;ADM;57813;15542123,85;55,84;59,05;60,1;48,36;86,42;30,24;62,12;57,44;76,89;6,14;88,21;69,15;52,68;44,47;90,64;5,65;15,89;90,81;15,74;1,09;7,37;29,3;78,06;11,23;42,19;78,35;62,49;59,82;23,16;5;15,74;4;12,24;0,6;10,1;27,8;4,65;3,6;0,79;0,32;48,46;2,53;22,74;41,98;157,43;36,73;3,5;0;3,32;1,38;2,29;1,78;33,33;0,49;15;7;2;25,55;1,92;72,13;0;1;10,26;12,06;2;8,15;6,14
2112803;Viana;0;0;454336,4;490490,03;9280,44;ADM;52852;32192802,92;53,9;57,98;56,61;47,11;87,36;35,21;71,24;38,13;72,61;13,03;79,31;61,48;49,96;42,18;90,24;6,07;20,56;37,79;7,6;1,9;7,25;28,24;24,48;40,72;48,94;83,35;76,64;70,05;76,31;6;45,58;6;17,09;2,9;13,9;25,3;4,25;2,1;4,14;0,44;66,59;34,65;51,28;60,78;218,43;72,18;1,9;0;43,25;0,15;7,21;0,85;46,67;0,42;11;10;2;22,19;21,57;79,44;0;1;14,89;29,07;2;8,84;6,55
2112852;Vila Nova dos Martírios;1;0;150628,91;156938,71;11372,37;ADM;13800;2591330,94;52,43;64,82;54,45;38,02;78,55;37;86,71;57,03;74,96;7,36;82,77;52,73;20,17;40,74;82,48;8,69;50;239,52;22,06;7,47;5,6;80,22;79,79;95,3;86,32;92,13;79,23;88,93;24,18;5;14,71;4;14,71;1;15,8;32;4,55;0,3;5,38;0,08;41,35;0,14;22,06;73,54;95,6;29,42;7,47;0;81,75;0,47;33,54;4,71;55,56;1,25;2;3;1;25;4,92;64,38;0;1;6,3;52,4;3;13,04;9,13
2112902;Vitória do Mearim;0;0;296288,74;318223,55;9656,01;ADM;32956;8960883;55,86;65,4;57,64;44,54;86,99;55,17;74,3;45,13;75,6;11,18;80,48;63,31;27,22;51,14;88,99;10,83;17,43;196,08;6,09;3,04;7,73;78,19;22,64;40,69;51,15;91,52;85,11;62,5;89,68;6;39,56;5;15,22;3;12,5;25,2;4,65;1;7,14;0,31;62,88;3,39;69,99;66,95;237,36;42,6;6,1;0;32,54;1,03;6,76;0,76;53,85;0,61;4;5;3;24,4;1,3;25,93;0;1;29,65;11,54;2;14,93;12,2
2113009;Vitorino Freire;0;0;303265,9;325566,84;10328,9;ADM;31520;16934730,02;52,22;61,21;52,31;43,16;87,52;32,61;78,1;46,59;70,91;9,78;78,13;50,41;14,62;46,5;91,19;20,32;16,24;194,17;12,69;0;6,79;56,88;90,07;12,46;58,06;90,79;80,41;77,75;47,8;6;38,07;5;6,34;3,7;15,7;27,2;4,45;3,2;5,06;0,41;60,75;1,57;47,59;92;168,14;28,55;9,52;0;96,1;0;10,11;1,08;23,08;1,36;4;0;3;25,99;11,38;44,78;0;1;3,74;13,14;2;29,44;22,02
2114007;Zé Doca;0;0;517736,15;567166,2;10867,33;ADM;52190;41251549,58;51,12;62,59;57,12;33,64;89,12;32,28;83,87;45,1;69,23;19,21;80,44;59,61;28,79;38,3;53,9;13,56;21,22;132,63;7,7;1,92;4,91;66,56;16,31;25,01;69,13;92,87;85,44;84,12;63,71;6;34,64;5;15,4;6;16,1;25,2;4,7;4,3;6,69;0,68;69,4;79,23;61,59;53,89;179;50,04;3,85;22,14;83,35;0,08;12,43;2,24;26,67;1,58;4;9;1;27,19;4,86;78,91;78,74;5;150,26;51,08;3;19,74;14,64
5100102;Acorizal;1;0;95994,96;109161,6;20561,61;ADM;5309;5026437,35;54,28;62,19;58,92;41,75;77,38;41,06;79,06;51,25;82,95;14,56;67,99;70,17;20;54,73;83,01;9,24;34,48;259,74;15,07;18,52;8,08;80,29;94,91;76,15;65,02;97,29;96,91;51,47;54,07;6;18,5;4;18,75;0,3;3,4;19,4;4,7;1,8;4,26;2,12;87,68;2,49;74,99;168,73;168,73;37,5;18,52;0;0;0;24,92;1,13;44,44;1,87;2;4;2;13,79;7,29;36,21;0;1;0;98,33;3;16,76;7,91
5100201;Água Boa;0;0;1804269,94;2000668,56;74990,39;AGR;26679;201277204,8;60,24;70,91;63,62;46,2;88,29;41,34;95,93;58,08;86,27;23,52;76,28;68,43;20,21;48,31;90,83;25,44;21,13;42,74;15,26;3,82;3,85;85,24;63,11;82,23;89,25;99,58;98,35;94,73;15,81;4;7,63;3;80,14;0,36;5,2;13,1;5,3;2,2;9,67;5,62;100,15;1,94;34,35;91,59;83,96;34,35;30,53;0,15;0,55;1,83;52,91;2,29;45,45;3,82;4;0;2;21,6;8,49;18,31;0;1;7,98;17,12;2;40,67;25,19
5100250;Alta Floresta;0;0;1840869,11;2111882,5;40531,28;SERV;52105;343079399,5;59,53;67,74;65,21;45,63;87,33;37,9;94,18;51,54;87,84;37,52;77,84;57,64;35,66;73,28;51,58;21,99;16,78;67,14;19,25;3,85;4,72;71,19;47,46;86,65;90,69;98,65;89,26;97,21;32,46;5;19,25;4;48,11;0,1;4,4;14,1;5,3;0,2;25,89;7,02;130,52;2,78;36,57;117,4;134,72;51,96;11,55;1,57;56,26;0,98;58,91;2,59;61,54;4,29;6;5;6;10,85;0;59,28;144,93;5;177,59;45,37;3;33,16;23,01
5100300;Alto Araguaia;0;0;1083611,92;1172926,08;59497,11;IND;19714;31011080,4;60,23;69,72;63,27;47,7;89,73;42,11;94,38;52,66;83,24;16,95;82,97;69,91;27,57;55,86;89,75;17,61;11,9;0;10,32;5,16;4,92;93,94;25,23;98,33;94,56;98,75;98,63;84,96;22,38;5;10,32;4;41,27;0,2;7,5;29,6;5,45;1;3,84;3,65;93,23;1,97;10,32;61,9;113,49;67,06;7,7;0;0;0;33,55;2,28;54,55;3,4;4;4;3;17,77;3,99;36,04;0;1;20,64;22,85;2;26,17;18,67
5100359;Alto Boa Vista;0;0;250743,69;264046,47;37231,59;AGR;7092;9169756,5;60,36;76,3;61,76;43,03;86,24;33,75;92,37;92,82;81,25;7,59;91,67;66,52;20,11;42,48;100;9,54;21,98;1098,9;3,09;3;5,46;66,07;0;53,28;84,74;94,58;95,35;92,91;0;1;2,93;2;2,93;1;6,2;21,1;4,75;1,4;5,27;2,19;14,3;2,63;15,36;14,42;43,25;28,84;1,91;51,56;54,06;1,8;302,19;5,92;55,56;1,15;2;3;2;30,77;0;17,58;0;1;0;0;1;14,81;9,73
5100409;Alto Garças;0;0;1119725;1197646;97187,86;AGR;12323;65304929,34;63,53;72,56;65,06;52,96;91,33;39,56;98,62;60,73;85,95;24,93;79,63;69,74;39,78;55,29;91,2;25,56;6,71;136,99;8,23;0;5,71;96,5;2,26;96,97;98,43;98,9;99,25;97,82;35,09;5;8,23;3;32,92;0,02;6,6;17,9;5,25;0,3;9,84;4,42;127,19;3,31;41,15;82,3;115,22;74,07;8,31;0;0;0;40,91;4,3;33,33;7,74;9;5;2;15,6;0;28,37;0;1;3,66;39,06;2;43,58;23,61
5100508;Alto Paraguai;0;0;160308,11;166647,73;14382,3;ADM;11587;9033182,83;54,9;64,54;60,36;39,8;89;41,12;90,3;37,74;78,02;8,31;89,71;65,39;22,45;52,43;83,01;1,32;13,16;0;8,72;3,72;6,23;75,59;12,75;61,62;72,84;96,47;93,54;94,05;425,17;6;104,59;6;19,45;0,8;5,2;27,5;4,15;0,6;3,83;1,36;40,06;2,09;17,43;43,58;130,74;8,72;8,72;0,02;22,31;0,02;21,33;1,9;66,67;1,66;2;3;2;17,11;1,11;61,84;0;1;0;41,25;3;2,42;1,12
5100607;Alto Taquari;0;0;1231061,02;1295817,62;113538,74;AGR;11413;37277065,38;60,92;72,71;62,62;47,43;91,53;40,22;98,87;60,24;83,43;16,66;80,9;69,47;37,69;47,49;85,18;19,38;6,85;104,71;4,13;9,22;3,82;97,85;63,69;100;97,78;99,44;99,51;98,42;31,73;5;8,98;3;35,93;0,2;10,1;22,4;5,6;3;2,22;3,87;95,75;2,38;26,95;80,84;80,84;64,53;4,07;0;0;0;48,51;0,35;55,56;5,48;7;5;2;23,29;0;57,53;0;1;74,49;48,54;2;32,94;17,96
5100805;Apiacás;0;0;213264,6;233848,25;22418,58;ADM;10431;15249571,24;54,68;63,23;63,36;37,45;86,72;23,03;93,63;49,55;81,82;14,86;83,04;73,74;25,95;48,24;67,29;8,31;24,59;0;19,45;0;5,18;53,3;0,4;44,58;77,11;98,5;99,02;95,8;22,72;5;29,67;5;19,45;1,6;8,8;22,3;5,15;0,5;6,41;2,61;73,67;1,6;6,13;97,25;68,07;49,34;9,72;71,53;12,43;8,95;451,95;81,68;66,67;2,53;2;5;2;20,49;6,46;59,02;15,87;4;40,67;78,59;3;12,65;8,63
5101001;Araguaiana;0;0;120173,36;126593,67;41316,47;PEC;3064;7011476,3;56,68;78,18;53,2;38,67;91,54;28,66;97,81;94,69;84,08;13,74;52,62;62,34;20,08;58,15;52,17;24,29;12,3;689,66;6,59;0;3,02;90,65;1,28;82,31;94,19;96,74;100;99,58;0;1;0;1;32,26;0,2;6,4;20,6;5;0,2;16,82;1,8;18,67;1,77;32,16;257,32;32,16;96,49;64,52;0,16;12,48;0,02;253,14;31,66;33,33;2,89;2;5;2;11,63;0;44,19;0;1;263,33;173,01;4;36,55;25,46
5101209;Araguainha;0;0;26420,94;28038,74;30845,7;ADM;909;1714621,15;55,56;62,51;56,86;47,31;67,09;47,95;97,52;37,5;83,48;28,97;49,78;65,2;16,73;47,33;100;25,16;0;0;0;106,95;4,22;97,52;6,41;86,14;95,74;99,29;98,58;95,86;109,89;6;63,7;6;20,92;1,62;10,2;12,2;5,5;3,4;10,98;4,47;160,51;2,05;211,42;211,42;105,71;126,84;0;0;0;0;72,26;6,6;22,22;3,17;2;4;2;12,5;37,17;62,5;0;1;0;0;1;39,6;25,3
5101258;Araputanga;0;0;594627,14;655136,56;38361,43;IND;17078;69164370,98;58,09;69,97;60,34;43,95;91,2;42,05;96,78;49,84;87,14;19,53;82,11;52,57;14,79;54,15;87,58;19,31;3,92;0;11,8;5,9;4,31;91,55;10,88;93,4;90,49;99,63;98,98;96,34;26,36;5;23,6;5;17,7;0,22;2,7;15,9;5,2;0,7;4,96;4,81;96,33;2,71;58,99;58,99;135,69;41,3;5,9;0;75,72;0,62;29,15;0,53;44,44;3,07;2;0;2;15,69;0;56,47;0;1;46,32;26,56;2;32,03;18,39
5101308;Arenápolis;0;0;213801,61;232262,7;24711,43;SERV;9399;36463306,71;54,8;62,47;58,74;43,19;84,96;43,74;97,55;23,63;84,65;33,09;65,63;51,58;25,03;52,07;81,19;14,48;9,62;143,88;31,57;4,12;5,51;81,96;21,93;96,82;96,13;99,02;96,93;97,7;310,08;6;115,77;6;105,24;0,8;7;15,5;5,25;1,7;27,39;5,39;100,99;3,33;84,19;199,96;199,96;52,62;10,52;0;88,72;0,1;19,46;0,21;66,67;9,26;3;0;2;18,27;0;51,92;0;1;21,43;46,9;3;21,39;15,43
5101407;Aripuanã;0;0;1297840,07;1446102,31;62691,39;ELET;23067;164156734,2;57,06;60,57;58,94;51,67;91,34;28,8;84,83;37,32;74,71;19,05;82,17;59,82;64,45;51,35;69,73;21,14;10,28;514,14;4,47;1,85;4,12;60,31;4,99;64,1;65,42;94,92;87,26;86,69;185,06;6;132,08;6;22,01;0,7;12,9;38,2;5;4,1;10,45;2,54;92,74;2,47;28,15;52,83;92,45;39,62;13,21;28,02;19,99;9,04;437,62;70,23;45,45;3,96;15;12;2;19,28;0;47,81;58,48;5;63,93;15,19;2;34,77;20,33
5101605;Barão de Melgaço;1;0;119859,61;124619,52;15262,65;ADM;8165;5898173,97;57,26;66,46;61,11;44,2;87,9;34,36;85,31;58,3;80,38;9,57;85,13;69,38;36,4;51,06;83,01;6,34;17,86;327,87;11,68;2,66;5,12;53,31;53,46;100;54,65;97,42;92,49;88,92;35,52;5;12,25;4;7,01;1,46;7;20,8;4,55;0,1;4,67;0,82;53,67;3,36;36,75;85,74;85,74;24,5;0;6,71;3,38;1,33;84,45;10,29;55,56;1,47;5;9;2;17,86;5,98;48,21;0;1;0;60,94;3;11,76;5,27
5101704;Barra do Bugres;0;0;1455448,55;1568905;44018,43;AGR;35642;133182953,6;60,84;73,58;60,49;48,44;93,92;49,57;93,71;57,12;81,92;22,61;80,95;56,47;39,89;53,99;90,51;9,36;4,42;0;5,66;0,58;4,23;83,04;43,49;99,06;83,29;99,01;95,7;94,13;22,6;5;16,99;4;14,16;0,2;7,8;23,1;4,85;0,8;16,63;3,43;82,35;3,17;50,98;90,63;164,27;45,32;2,83;5,32;55,02;0,46;36,89;2,44;61,54;6,34;6;7;3;18,76;3,25;67,33;0;1;11,72;22,65;2;15,82;8,73
5101803;Barra do Garças;0;0;2273758,64;2567246,06;41607,18;SERV;61702;263009349,4;64,52;76,38;67,53;49,64;88,33;69,22;94,69;53,26;83,48;35,52;77,18;73,95;39,99;70,93;58,44;29,18;18,4;86,81;13,09;4,92;4,35;95,1;59,43;100;95,38;98,83;96,57;87,63;36,17;5;19,63;4;37,62;0,5;8,8;22,3;5,3;0,9;13;8,96;152,85;3,69;27,81;89,96;179,93;68,7;13,09;24,95;14,65;0,2;21,65;4,76;60;5,07;4;11;6;14,17;1,27;36,43;3,08;3;193,14;48,23;3;45,96;29,32
5101852;Bom Jesus do Araguaia;0;0;732709,16;769151,06;112613,63;AGR;6830;20216776,06;49,25;48,57;56,43;42,73;80,61;5,81;81,65;26,23;79,92;7,96;85,71;52,15;28,54;37,35;90,92;14,13;54,35;0;14,91;6,65;5,2;71,39;20,21;49,84;53,61;92,35;85,4;88,33;50,17;6;59,65;6;89,47;0,48;11,7;28,5;5,2;1,9;2,51;2,16;33,46;1,78;14,91;29,82;44,74;35,93;15,2;2,25;64,98;0,17;241,26;14,2;55,56;5,22;2;7;1;31,52;1,42;27,17;0;1;6,96;0;2;23,43;13,47
5101902;Brasnorte;0;0;1981673,77;2087178,88;101462,2;AGR;20571;61132787,85;54,72;59,6;62,12;42,45;88,89;31,96;84,77;32,77;79,05;14,81;85,84;68,77;31,57;48,87;77,43;11,92;17,54;66,01;14,9;1,07;4,69;62,4;1,3;97,81;62,31;94,43;93,15;83,28;57,45;6;49,65;6;49,65;0,4;14,4;25,1;4,95;1,2;8,31;2,8;59,43;3,08;14,9;79,44;89,37;24,83;14,9;32,97;28,36;1,35;207,25;14,54;66,67;4,42;2;8;2;21,93;0;52,34;10,48;4;21,29;37,2;2;18,96;11,86
5102504;Cáceres;0;0;2016832,39;2264673,62;23753,91;ADM;95339;243146055,4;64,39;74,75;64,38;54,02;88,84;66,88;95,05;48,24;83,72;29,15;75,92;68,74;43,95;72,94;77,74;21,46;15,16;395,52;13,7;1,05;4,41;75,34;78,95;81,99;89,7;98,89;97,03;93,02;23,3;5;30,57;5;27,41;0,54;5,9;18,3;4,85;0,2;15,05;7,58;99,11;3,37;48,49;91,71;166,56;84,33;9,49;5,03;8,07;0,55;38,09;1,7;80;4,92;11;0;8;19,12;0,6;72,18;0;1;62,1;62,38;3;33,76;21,58
5102603;Campinápolis;0;0;413644,68;437343,66;26958,25;ADM;16223;20763283,35;51,12;55,12;60,16;38,07;75,09;16,82;54,5;74,07;69,71;7,45;83,57;79,92;18,31;38,24;85,27;10,45;50,57;229,89;41,37;11,82;3,63;38,42;15,71;58,07;38,05;86,55;41,09;46,56;16,93;4;5,91;2;23,64;1,8;17,5;45;4,65;2,3;3,17;1,08;38,93;2,15;47,28;23,64;82,75;53,19;5,91;37,3;0;0;46,36;39,76;45,45;2,19;3;1;2;35,86;0,92;6,21;1,65;2;25,31;15,52;2;16,7;10,36
5102637;Campo Novo do Parecis;0;0;6425355,91;6910453,09;187188,91;AGR;36917;435583934,9;65,09;71,3;69,66;54,32;88,07;52,86;98,32;45,93;81,9;29,82;90,47;76,44;34,39;69,31;85,48;28,11;18,99;134,05;19,37;0;4,38;97,22;14,68;97,85;97,9;98,07;99,18;98,04;38,93;5;22,13;5;41,5;0,4;8,9;27,1;5,25;1,4;10,11;6,95;139,03;4,06;13,83;38,74;80,24;27,67;2,77;29,35;2,99;1,94;51,56;3,06;66,67;8,49;4;5;6;15,44;2,97;38,48;0;1;71,02;10,28;2;47,19;26,44
5102678;Campo Verde;0;0;4650754,81;4993081,71;113394,08;AGR;44033;439342892,6;62,39;70,36;66,1;50,71;93,58;40,22;95,02;52,62;86,42;26,89;84,04;67,04;43,42;62,78;71,26;25,38;6,38;77,62;6,56;2,19;3,3;75,92;40,82;80,63;80,67;99,86;97,74;98,28;26,23;5;10,93;4;41,54;0,26;6,4;21,4;5,65;1;15,62;4,27;117,71;3,33;17,49;67,77;107,13;54,66;8,75;0,15;6,37;0,15;21,44;0,86;69,23;5,9;7;7;4;14,03;1,84;52,81;79,37;5;45,88;48,01;2;40,02;25,48
5102686;Campos de Júlio;0;0;3152685,45;3302547,02;455838,1;AGR;7245;84630586,65;60,78;67,03;67,59;47,73;91,04;37,69;96,38;42,98;88,14;27,05;87,06;68,13;27,92;54,62;69,18;39,22;15,87;139,86;6,14;2,98;3,88;90,72;5,67;77,87;92,39;98,55;98,12;95,36;48,43;6;28,29;5;28,29;0,1;7,6;14,6;5,7;0,7;6,46;5,98;144,31;4;42,43;56,58;99,01;14,14;2,98;3,18;1,67;1,07;109,21;19,32;66,67;10,61;2;3;2;13,33;7,25;50;0;1;163,04;102,15;3;63,22;38,51
5102694;Canabrava do Norte;0;0;255789,47;267192,36;56716,7;AGR;4711;11053727,72;53,04;63,62;56,9;38,6;87,65;14,38;89,39;63,04;78,89;9,07;86,2;53,45;22,03;49,58;71,83;10,94;15,38;1538,46;8,52;0;3,55;19,28;3,89;76,15;68,14;97,52;91,92;94,78;0;1;63,45;6;21,15;1,28;8,3;25,5;4,9;3;6,93;1,24;32,58;2,24;21,15;42,3;148,05;21,08;21,15;1,56;48,63;0,66;314,62;46,7;44,44;2,75;2;5;2;20;9,15;16,92;0;1;131,75;81,5;3;16,13;11,67
5102702;Canarana;0;0;2695468,19;2931502,47;132641,17;AGR;22101;225927671,4;58,3;65,42;63,97;45,51;85,46;33,34;89,55;53,35;80,18;24,9;81,36;69,46;22,94;56,25;76,99;25,88;25,23;147,49;22,89;0,98;4,88;79,91;0,88;78,94;85,31;94,09;89,68;87,83;19,46;4;22,89;5;27,47;0,9;9;29;5,05;1;12,59;5,14;103,86;2,5;9,16;96,15;109,88;41,21;13,74;21,3;17,76;0,29;120,23;14,57;45,45;3,94;2;5;4;21,56;6,21;22,94;4,59;3;74,74;18,82;2;42,62;24,84
5102793;Carlinda;0;0;272509,9;299375,06;29658,71;AGR;10094;14295760,19;52,15;59,75;58,76;37,93;90,02;17,6;90,19;41,19;85,89;21,42;76,16;51,58;18,8;49,49;71,05;12,37;15,5;0;9,8;0;5,54;56,92;2,48;41,63;60,58;98,65;99,19;95,06;47,69;6;39,22;5;39,22;0,1;4,2;18,8;5,1;0,2;16,38;2,56;85,83;0,66;19,61;137,27;225,51;78,44;3,92;0;72,16;0,28;79,88;1,39;33,33;3,24;2;4;2;19,38;4,65;63,57;0;1;40,87;111,3;4;17,63;13,57
5102850;Castanheira;0;0;199681,29;215113,5;24494,82;PEC;8782;12294208,76;50,91;62,92;55,59;34,21;87,87;23,54;91,28;48,99;82,39;11,8;77,01;51,17;15,85;56,01;58,65;6,32;29,7;0;11,46;4,67;3,43;61,55;0,59;47,63;62,39;98,58;99,33;97,84;38,88;5;22,86;5;22,86;0,3;4,7;23,6;4,9;1,9;7,39;2;45,8;2,99;11,43;57,15;68,58;102,87;11,46;0;69,61;0,64;178,31;6,6;44,44;4,8;2;0;3;18,18;0;49,09;1111,11;5;94,32;50,2;3;9,91;6,38
5103007;Chapada dos Guimarães;1;0;1156203,96;1214582,85;53931,12;FLOR;22521;57993186,95;56,52;67,29;63,79;38,47;86,31;47,4;90,32;45,14;78,18;25,86;81,86;69,27;22,65;55,98;61,89;13,38;19,01;76,63;10,28;15,19;4,09;71,08;15,08;86,38;72,77;97,18;93,04;93,92;23,94;5;20,56;5;46,27;0,8;10,1;30,7;4,85;1,6;19,73;2,12;109,04;9,13;25,7;82,25;164,5;56,55;10,28;2,5;7,39;0,05;27,45;6,75;54,55;5,6;2;3;2;12,93;2,49;55,13;31,75;5;156,29;20,6;2;21,76;13,01
5103056;Cláudia;0;0;1015043,49;1068396,23;86593,96;AGR;12338;38738284,33;57,39;68,28;58,99;44,88;90,1;43,85;90,45;48,72;85,52;22,9;75,83;51,71;31,24;56,36;81,6;10,32;14,81;140,85;8,17;1,72;5;64,82;30,47;76,55;67,3;97,85;96,34;94,61;32,96;5;24,5;5;24,5;0,88;6,2;21,9;5,6;0,9;15,86;3,37;91,27;1,78;8,17;106,17;73,5;49;32,67;0;49,37;4,47;264,59;32,26;55,56;3,18;8;0;2;12,59;7,29;20,74;0;1;16,61;23,05;3;17,02;9,89
5103106;Cocalinho;0;0;277766,04;297684,91;52079,24;PEC;5716;49833587,43;51,99;60,17;63,94;31,85;90,82;20,8;93,93;35,15;80,43;22,41;81,67;71,26;26,86;33,98;61,83;4,71;14,49;0;17,54;0;3,14;75,25;8,52;66,13;84,31;98,79;100;89,89;78,93;6;70,41;6;35,21;1,8;8,5;29,6;5,6;3,3;22,04;1,71;71,92;6,16;35,21;88,01;158,42;35,21;14,36;25,74;1,63;0,48;263,65;65,78;55,56;2,46;2;7;2;33,33;24,01;23,19;0;1;149,48;159,87;4;9,97;3,15
5103205;Colíder;0;0;1135752,08;1269413,99;37495,61;SERV;33855;195709556;56,11;63,9;59,93;44,51;87,61;41,46;93,9;32,63;84,79;26,36;77,82;50,76;40,72;62,86;56,78;17,66;24,34;202,84;11,89;2,97;4,46;81,1;68,74;81,49;88,28;99,02;98,35;88,1;89,84;6;41,61;6;50,52;0,8;6,7;14,5;5,35;2,8;19,05;3,66;104,14;1,63;23,77;112,93;130,76;56,47;8,97;0;82,78;0,53;44,85;0,89;46,15;5,44;9;5;4;13,18;5,79;43,81;16,96;4;164,52;129,53;3;27,94;17,66
